product_id,product_name,brand_name,current_price,max_price,percent_off,variants,offers,category_name
pimprod2029086,Magical Moments Color Dip Collection,Red Carpet Manicure,2.5,9.99,0.75,"A Night To Shine (red shimmer), By The Moonlight (indigo pearl), Champagne Showers (tan crème), Meet Me On The Rooftop (purple mauve crème)",,Nail Polish
pimprod2029097,I Heart Revolution x Elf Candy Cane Lipgloss,I Heart Revolution,5.0,10.0,0.5,Best Coffee (chocolate nude),New,Makeup
pimprod2029097,I Heart Revolution x Elf Candy Cane Lipgloss,I Heart Revolution,5.0,10.0,0.5,Best Coffee (chocolate nude),New,Lips
pimprod2029097,I Heart Revolution x Elf Candy Cane Lipgloss,I Heart Revolution,5.0,10.0,0.5,Best Coffee (chocolate nude),New,Lip Gloss
pimprod2029098,I Heart Revolution x Elf Eye Topper,I Heart Revolution,6.0,12.0,0.5,New York City (light gold shimmer and matte),New,Gifts
pimprod2029098,I Heart Revolution x Elf Eye Topper,I Heart Revolution,6.0,12.0,0.5,New York City (light gold shimmer and matte),New,By Price
pimprod2029098,I Heart Revolution x Elf Eye Topper,I Heart Revolution,6.0,12.0,0.5,New York City (light gold shimmer and matte),New,$25 and Under
pimprod2029100,I Heart Revolution x Elf Christmas Cheer Highlighter Buddy,I Heart Revolution,6.0,12.0,0.5,,New,Gifts
pimprod2029100,I Heart Revolution x Elf Christmas Cheer Highlighter Buddy,I Heart Revolution,6.0,12.0,0.5,,New,By Price
pimprod2029100,I Heart Revolution x Elf Christmas Cheer Highlighter Buddy,I Heart Revolution,6.0,12.0,0.5,,New,$25 and Under
pimprod2029101,I Heart Revolution x Elf Christmas Cheer Highlighter Jovie,I Heart Revolution,6.0,12.0,0.5,,New,Gifts
pimprod2029101,I Heart Revolution x Elf Christmas Cheer Highlighter Jovie,I Heart Revolution,6.0,12.0,0.5,,New,By Price
pimprod2029101,I Heart Revolution x Elf Christmas Cheer Highlighter Jovie,I Heart Revolution,6.0,12.0,0.5,,New,$25 and Under
pimprod2029102,I Heart Revolution x Elf Fixing Spray,I Heart Revolution,4.0,8.0,0.5,,New,Makeup
pimprod2029102,I Heart Revolution x Elf Fixing Spray,I Heart Revolution,4.0,8.0,0.5,,New,Face
pimprod2029102,I Heart Revolution x Elf Fixing Spray,I Heart Revolution,4.0,8.0,0.5,,New,Setting Spray & Powder
pimprod2029103,I Heart Revolution x Elf Primer,I Heart Revolution,7.0,14.0,0.5,,New,Gifts
pimprod2029103,I Heart Revolution x Elf Primer,I Heart Revolution,7.0,14.0,0.5,,New,By Price
pimprod2029103,I Heart Revolution x Elf Primer,I Heart Revolution,7.0,14.0,0.5,,New,$25 and Under
pimprod2029104,I Heart Revolution x Elf Palette Ninny Muggins,I Heart Revolution,9.0,18.0,0.5,,New,Gifts
pimprod2029104,I Heart Revolution x Elf Palette Ninny Muggins,I Heart Revolution,9.0,18.0,0.5,,New,By Price
pimprod2029104,I Heart Revolution x Elf Palette Ninny Muggins,I Heart Revolution,9.0,18.0,0.5,,New,$25 and Under
pimprod2029105,I Heart Revolution x Elf Narwel Brush Set,I Heart Revolution,11.0,22.0,0.5,,New,Makeup
pimprod2029105,I Heart Revolution x Elf Narwel Brush Set,I Heart Revolution,11.0,22.0,0.5,,New,Makeup Brushes & Tools
pimprod2029105,I Heart Revolution x Elf Narwel Brush Set,I Heart Revolution,11.0,22.0,0.5,,New,Makeup Brushes
pimprod2029106,I Heart Revolution x Elf Makeup Bag,I Heart Revolution,6.0,12.0,0.5,,New,Gifts
pimprod2029106,I Heart Revolution x Elf Makeup Bag,I Heart Revolution,6.0,12.0,0.5,,New,By Price
pimprod2029106,I Heart Revolution x Elf Makeup Bag,I Heart Revolution,6.0,12.0,0.5,,New,$25 and Under
pimprod2029141,Glitter Adhesive Body & Lash Glue,Kiss,3.5,6.99,0.5,,,Makeup
pimprod2029141,Glitter Adhesive Body & Lash Glue,Kiss,3.5,6.99,0.5,,,Eyes
pimprod2029141,Glitter Adhesive Body & Lash Glue,Kiss,3.5,6.99,0.5,,,Eyelashes
pimprod2029230,Peppermint Bubble Bath,Sweet & Shimmer,0.99,2.99,0.67,,,Gifts
pimprod2029230,Peppermint Bubble Bath,Sweet & Shimmer,0.99,2.99,0.67,,,By Category
pimprod2029230,Peppermint Bubble Bath,Sweet & Shimmer,0.99,2.99,0.67,,,Bath & Body Gifts
pimprod2029238,Berry Hand Sanitizer,Sweet & Shimmer,0.99,2.99,0.67,,,Gifts
pimprod2029238,Berry Hand Sanitizer,Sweet & Shimmer,0.99,2.99,0.67,,,By Category
pimprod2029238,Berry Hand Sanitizer,Sweet & Shimmer,0.99,2.99,0.67,,,Bath & Body Gifts
pimprod2029361,Swirl Gloss,Sweet & Shimmer,0.99,2.99,0.67,Nude,Only at Ulta,Makeup
pimprod2029361,Swirl Gloss,Sweet & Shimmer,0.99,2.99,0.67,Nude,Only at Ulta,Lips
pimprod2029361,Swirl Gloss,Sweet & Shimmer,0.99,2.99,0.67,Nude,Only at Ulta,Lip Gloss
pimprod2029365,Nail Files,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Bath & Body
pimprod2029365,Nail Files,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Hand & Foot Care
pimprod2029365,Nail Files,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Manicure & Pedicure Tools
pimprod2029370,Tweezer,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Makeup
pimprod2029370,Tweezer,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Makeup Brushes & Tools
pimprod2029370,Tweezer,Sweet & Shimmer,0.99,2.99,0.67,,Only at Ulta,Brow & Lash Tools
pimprod2029489,Money Heist (La Casa de Papel) Paper Lipstick,NYX Professional Makeup,5.0,10.0,0.5,Rebel Red,"Free Gift, New",Makeup
pimprod2029489,Money Heist (La Casa de Papel) Paper Lipstick,NYX Professional Makeup,5.0,10.0,0.5,Rebel Red,"Free Gift, New",Lips
pimprod2029489,Money Heist (La Casa de Papel) Paper Lipstick,NYX Professional Makeup,5.0,10.0,0.5,Rebel Red,"Free Gift, New",Lipstick
pimprod2029855,I Heart Revolution x Elf Need A Hug Body Butter,I Heart Revolution,4.0,8.0,0.5,,New,Bath & Body
pimprod2029855,I Heart Revolution x Elf Need A Hug Body Butter,I Heart Revolution,4.0,8.0,0.5,,New,Body Moisturizers
pimprod2029855,I Heart Revolution x Elf Need A Hug Body Butter,I Heart Revolution,4.0,8.0,0.5,,New,Body Lotion & Creams
pimprod2030142,Re-Think Pink Lipstick,MAC,19.0,22.0,0.14,"Come Over - Matte (nude pink), Get The Hint - Matte (warm rose), So You - Amplified Crème (midtone pink with blue undertones), Spill The Tea - Amplified Crème (warm pinky nude with yellow undertones), Sweet Deal - Matte (midtone nudey pink)",New,Makeup
pimprod2030142,Re-Think Pink Lipstick,MAC,19.0,22.0,0.14,"Come Over - Matte (nude pink), Get The Hint - Matte (warm rose), So You - Amplified Crème (midtone pink with blue undertones), Spill The Tea - Amplified Crème (warm pinky nude with yellow undertones), Sweet Deal - Matte (midtone nudey pink)",New,Lips
pimprod2030142,Re-Think Pink Lipstick,MAC,19.0,22.0,0.14,"Come Over - Matte (nude pink), Get The Hint - Matte (warm rose), So You - Amplified Crème (midtone pink with blue undertones), Spill The Tea - Amplified Crème (warm pinky nude with yellow undertones), Sweet Deal - Matte (midtone nudey pink)",New,Lipstick
prod1901061,Emeryl File,Revlon,3.39,4.99,0.32,,,Bath & Body
prod1901061,Emeryl File,Revlon,3.39,4.99,0.32,,,Hand & Foot Care
prod1901061,Emeryl File,Revlon,3.39,4.99,0.32,,,Manicure & Pedicure Tools
prod1901492,Cuticle Trimmer,Revlon,4.49,5.99,0.25,,,Bath & Body
prod1901492,Cuticle Trimmer,Revlon,4.49,5.99,0.25,,,Hand & Foot Care
prod1901492,Cuticle Trimmer,Revlon,4.49,5.99,0.25,,,Manicure & Pedicure Tools
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Ivory 205, Classic Ivory 210, Natural Ivory 215, Creamy Natural 220",,Makeup
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Ivory 205, Classic Ivory 210, Natural Ivory 215, Creamy Natural 220",,Face
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Ivory 205, Classic Ivory 210, Natural Ivory 215, Creamy Natural 220",,Foundation
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Buff Beige 225, Classic Beige 230, Medium Light 235, Natural Beige 240",Online Only,Makeup
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Buff Beige 225, Classic Beige 230, Medium Light 235, Natural Beige 240",Online Only,Face
xlsImpprod1060098,Olay Simply Ageless Foundation,CoverGirl,15.99,17.99,0.11,"Buff Beige 225, Classic Beige 230, Medium Light 235, Natural Beige 240",Online Only,Foundation
xlsImpprod10991395,Miracle Gel,Sally Hansen,2.5,9.99,0.75,Plush Blush,,Nails
xlsImpprod10991395,Miracle Gel,Sally Hansen,2.5,9.99,0.75,Plush Blush,,Nail Polish
xlsImpprod11021172,Hand Cream,The Body Shop,6.0,8.0,0.25,"Coconut, Shea",,Bath & Body
xlsImpprod11021172,Hand Cream,The Body Shop,6.0,8.0,0.25,"Coconut, Shea",,Hand & Foot Care
xlsImpprod11021172,Hand Cream,The Body Shop,6.0,8.0,0.25,"Coconut, Shea",,Hand Cream & Foot Cream
xlsImpprod11061226,Outlast All Day Lip Color,CoverGirl,5.49,10.99,0.5,"Sunripe Peach, Good Mauve",,Makeup
xlsImpprod11061226,Outlast All Day Lip Color,CoverGirl,5.49,10.99,0.5,"Sunripe Peach, Good Mauve",,Lips
xlsImpprod11061226,Outlast All Day Lip Color,CoverGirl,5.49,10.99,0.5,"Sunripe Peach, Good Mauve",,Lipstick
xlsImpprod12251019,Protection Plus 3,Nail Tek,2.75,11.0,0.75,,,Nails
xlsImpprod12251019,Protection Plus 3,Nail Tek,2.75,11.0,0.75,,,Nail Care
xlsImpprod12251019,Protection Plus 3,Nail Tek,2.75,11.0,0.75,,,Nail Treatments
xlsImpprod12251041,Moisturizing Strengthener 2,Nail Tek,3.75,15.0,0.75,,,Nails
xlsImpprod12251041,Moisturizing Strengthener 2,Nail Tek,3.75,15.0,0.75,,,Nail Care
xlsImpprod12251041,Moisturizing Strengthener 2,Nail Tek,3.75,15.0,0.75,,,Nail Treatments
xlsImpprod12741001,Intensify Me! Liquid Liner,CoverGirl,4.49,8.99,0.5,Intense Black,,Makeup
xlsImpprod12741001,Intensify Me! Liquid Liner,CoverGirl,4.49,8.99,0.5,Intense Black,,Eyes
xlsImpprod12741001,Intensify Me! Liquid Liner,CoverGirl,4.49,8.99,0.5,Intense Black,,Eyeliner
xlsImpprod12781005,Neutral LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Wine For The Win,,Nails
xlsImpprod12781005,Neutral LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Wine For The Win,,Gel Nail Polish
xlsImpprod12781007,Pink LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,"Tinsel Town (pink glitter), Moment To Shine (pink pearl)",,Nails
xlsImpprod12781007,Pink LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,"Tinsel Town (pink glitter), Moment To Shine (pink pearl)",,Gel Nail Polish
xlsImpprod12781011,Red LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Red Carpet Reddy (red crème),,Nails
xlsImpprod12781011,Red LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Red Carpet Reddy (red crème),,Gel Nail Polish
xlsImpprod12781015,"Blue, Green & Yellow LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,Poolside Fling (neon teal crème),,Nails
xlsImpprod12781015,"Blue, Green & Yellow LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,Poolside Fling (neon teal crème),,Gel Nail Polish
xlsImpprod12781017,"Silver, Bronze & Gold LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,Mink Coat (bronze shimmer),,Nails
xlsImpprod12781017,"Silver, Bronze & Gold LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,Mink Coat (bronze shimmer),,Gel Nail Polish
xlsImpprod13251339,Pomegranate Daily Herbal Moisturizing Shampoo,Hempz,13.47,26.99,0.5,33.8 oz,,Hair
xlsImpprod13251339,Pomegranate Daily Herbal Moisturizing Shampoo,Hempz,13.47,26.99,0.5,33.8 oz,,Shampoo & Conditioner
xlsImpprod13251339,Pomegranate Daily Herbal Moisturizing Shampoo,Hempz,13.47,26.99,0.5,33.8 oz,,Shampoo
xlsImpprod13251341,Pomegranate Daily Herbal Moisturizing Conditioner,Hempz,13.47,26.99,0.5,33.8 oz,,Hair
xlsImpprod13251341,Pomegranate Daily Herbal Moisturizing Conditioner,Hempz,13.47,26.99,0.5,33.8 oz,,Shampoo & Conditioner
xlsImpprod13251341,Pomegranate Daily Herbal Moisturizing Conditioner,Hempz,13.47,26.99,0.5,33.8 oz,,Conditioner
xlsImpprod13762059,Cleansing Apple Cider Vinegar Clay Mask + Scrub,Freeman,2.19,4.29,0.49,,Free Gift,Skin Care
xlsImpprod13762059,Cleansing Apple Cider Vinegar Clay Mask + Scrub,Freeman,2.19,4.29,0.49,,Free Gift,Treatment & Serums
xlsImpprod13762059,Cleansing Apple Cider Vinegar Clay Mask + Scrub,Freeman,2.19,4.29,0.49,,Free Gift,Face Masks
xlsImpprod14311009,Smoothing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Hair
xlsImpprod14311009,Smoothing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Shampoo & Conditioner
xlsImpprod14311009,Smoothing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Conditioner
xlsImpprod14311011,Moisturizing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Hair
xlsImpprod14311011,Moisturizing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Shampoo & Conditioner
xlsImpprod14311011,Moisturizing Conditioner,Babo Botanicals,11.99,14.0,0.14,6.0 oz,Online Only,Conditioner
xlsImpprod14481009,Breathable Treatment + Color,Orly,5.0,9.99,0.5,Power Packed (grey crème),,Nails
xlsImpprod14481009,Breathable Treatment + Color,Orly,5.0,9.99,0.5,Power Packed (grey crème),,Nail Polish
xlsImpprod14481009,Breathable Treatment + Color,Orly,2.5,9.99,0.75,Fresh Start (pastel mint crème),,Nails
xlsImpprod14481009,Breathable Treatment + Color,Orly,2.5,9.99,0.75,Fresh Start (pastel mint crème),,Nail Polish
xlsImpprod14541123,Flawless Finish Foundation,e.l.f. Cosmetics,2.97,2.97,0.0,Caramel (deep-tan w/ neutral undertones - online only),,Makeup
xlsImpprod14541123,Flawless Finish Foundation,e.l.f. Cosmetics,2.97,2.97,0.0,Caramel (deep-tan w/ neutral undertones - online only),,Face
xlsImpprod14541123,Flawless Finish Foundation,e.l.f. Cosmetics,2.97,2.97,0.0,Caramel (deep-tan w/ neutral undertones - online only),,Foundation
xlsImpprod15241158,Pure Hemp Ultra-Hydrating Healthy Herbal Hair Mask & Deep Conditioner,Hempz,4.97,9.99,0.5,,,Hair
xlsImpprod15241158,Pure Hemp Ultra-Hydrating Healthy Herbal Hair Mask & Deep Conditioner,Hempz,4.97,9.99,0.5,,,Shampoo & Conditioner
xlsImpprod15241158,Pure Hemp Ultra-Hydrating Healthy Herbal Hair Mask & Deep Conditioner,Hempz,4.97,9.99,0.5,,,Conditioner
xlsImpprod15361203,Color Therapy Nail Polish,Sally Hansen,2.25,8.99,0.75,"Give Me a Tint, La Vie En Rose, Mauve Mantra, Wine Not",,Nails
xlsImpprod15361203,Color Therapy Nail Polish,Sally Hansen,2.25,8.99,0.75,"Give Me a Tint, La Vie En Rose, Mauve Mantra, Wine Not",,Nail Polish
xlsImpprod15571069,"Black, Grey & White LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,"#nofilter (light grey crème), Greige Days",,Nails
xlsImpprod15571069,"Black, Grey & White LED Gel Nail Polish Collection",Red Carpet Manicure,2.5,9.99,0.75,"#nofilter (light grey crème), Greige Days",,Gel Nail Polish
xlsImpprod15571091,Color Dip Purple Nail Powder,Red Carpet Manicure,2.5,9.99,0.75,Forever Fearless (purple crème),,Nails
xlsImpprod15571091,Color Dip Purple Nail Powder,Red Carpet Manicure,2.5,9.99,0.75,Forever Fearless (purple crème),,Nail Polish
xlsImpprod15622961,Humectress Moisture Masque for Normal to Dry Hair,Nexxus,2.99,3.99,0.25,,,Hair
xlsImpprod15622961,Humectress Moisture Masque for Normal to Dry Hair,Nexxus,2.99,3.99,0.25,,,Treatment
xlsImpprod15622961,Humectress Moisture Masque for Normal to Dry Hair,Nexxus,2.99,3.99,0.25,,,Masks
xlsImpprod15711045,Matte Flat Velvet Lipstick,L.A. Girl,1.99,3.99,0.5,"Va Voom!, Carried Away, Blessed",,Makeup
xlsImpprod15711045,Matte Flat Velvet Lipstick,L.A. Girl,1.99,3.99,0.5,"Va Voom!, Carried Away, Blessed",,Lips
xlsImpprod15711045,Matte Flat Velvet Lipstick,L.A. Girl,1.99,3.99,0.5,"Va Voom!, Carried Away, Blessed",,Lipstick
xlsImpprod15921176,Lipstick Matte,MAC,13.3,19.0,0.3,Dangerous (orangey red matte),,Makeup
xlsImpprod15921176,Lipstick Matte,MAC,13.3,19.0,0.3,Dangerous (orangey red matte),,Lips
xlsImpprod15921176,Lipstick Matte,MAC,13.3,19.0,0.3,Dangerous (orangey red matte),,Lipstick
xlsImpprod16111030,Kiss Lip Plumping System,PMD,99.0,139.0,0.29,Black,"Free Gift, Online Only",Skin Care
xlsImpprod16111030,Kiss Lip Plumping System,PMD,99.0,139.0,0.29,Black,"Free Gift, Online Only",Skincare Tools
xlsImpprod16111030,Kiss Lip Plumping System,PMD,99.0,139.0,0.29,Black,"Free Gift, Online Only",Anti-Aging
xlsImpprod16411277,Bye Bye Breakout Full-Coverage Concealer,It Cosmetics,23.8,34.0,0.3,Deep,Free Gift,Makeup
xlsImpprod16411277,Bye Bye Breakout Full-Coverage Concealer,It Cosmetics,23.8,34.0,0.3,Deep,Free Gift,Face
xlsImpprod16411277,Bye Bye Breakout Full-Coverage Concealer,It Cosmetics,23.8,34.0,0.3,Deep,Free Gift,Concealer
xlsImpprod16501415,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,Estée Lauder,30.1,43.0,0.3,6W1 Sandalwood,,Makeup
xlsImpprod16501415,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,Estée Lauder,30.1,43.0,0.3,6W1 Sandalwood,,Face
xlsImpprod16501415,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,Estée Lauder,30.1,43.0,0.3,6W1 Sandalwood,,Foundation
xlsImpprod16601261,Almond Milk & Honey Calming & Protecting Hand Cream,The Body Shop,6.0,8.0,0.25,,,Bath & Body
xlsImpprod16601261,Almond Milk & Honey Calming & Protecting Hand Cream,The Body Shop,6.0,8.0,0.25,,,Body Moisturizers
xlsImpprod16601261,Almond Milk & Honey Calming & Protecting Hand Cream,The Body Shop,6.0,8.0,0.25,,,Body Lotion & Creams
xlsImpprod16971007,Peacock Flare Mascara Waterproof,CoverGirl,5.99,11.99,0.5,Extreme Black,,Makeup
xlsImpprod16971007,Peacock Flare Mascara Waterproof,CoverGirl,5.99,11.99,0.5,Extreme Black,,Eyes
xlsImpprod16971007,Peacock Flare Mascara Waterproof,CoverGirl,5.99,11.99,0.5,Extreme Black,,Mascara
xlsImpprod17161499,Colour Riche Shine Lipstick,L'Oréal,5.49,10.99,0.5,"Glazed Pink, Lacquered Strawberry, Luminous Coral, Polished Tango, Varnished Rosewood, Sparkling Rose",,Makeup
xlsImpprod17161499,Colour Riche Shine Lipstick,L'Oréal,5.49,10.99,0.5,"Glazed Pink, Lacquered Strawberry, Luminous Coral, Polished Tango, Varnished Rosewood, Sparkling Rose",,Lips
xlsImpprod17161499,Colour Riche Shine Lipstick,L'Oréal,5.49,10.99,0.5,"Glazed Pink, Lacquered Strawberry, Luminous Coral, Polished Tango, Varnished Rosewood, Sparkling Rose",,Lipstick
xlsImpprod17421245,Shimmer Veil,COVER FX,19.6,28.0,0.3,"Ember (true red), Bronze (rosy, burnished bronze), Amethyst (iridescent lavender shimmer), Celestial (glistening pearl shimmer), Gilded (warm yellow gold), Halo (holographic, multi-dimension shimmer), Mercury (silver), Soleil (shimmering peachy pink)",,Makeup
xlsImpprod17421245,Shimmer Veil,COVER FX,19.6,28.0,0.3,"Ember (true red), Bronze (rosy, burnished bronze), Amethyst (iridescent lavender shimmer), Celestial (glistening pearl shimmer), Gilded (warm yellow gold), Halo (holographic, multi-dimension shimmer), Mercury (silver), Soleil (shimmering peachy pink)",,Face
xlsImpprod17421245,Shimmer Veil,COVER FX,19.6,28.0,0.3,"Ember (true red), Bronze (rosy, burnished bronze), Amethyst (iridescent lavender shimmer), Celestial (glistening pearl shimmer), Gilded (warm yellow gold), Halo (holographic, multi-dimension shimmer), Mercury (silver), Soleil (shimmering peachy pink)",,Highlighter
xlsImpprod17441013,The Healthy Underarm Detox Mask,LAVANILA,13.0,26.0,0.5,,,Bath & Body
xlsImpprod17441013,The Healthy Underarm Detox Mask,LAVANILA,13.0,26.0,0.5,,,Self Care & Wellness
xlsImpprod17441013,The Healthy Underarm Detox Mask,LAVANILA,13.0,26.0,0.5,,,Body Treatments
xlsImpprod17531165,6 In 1 Fashion Nail File,Flowery,0.87,3.49,0.75,,,Bath & Body
xlsImpprod17531165,6 In 1 Fashion Nail File,Flowery,0.87,3.49,0.75,,,Hand & Foot Care
xlsImpprod17531165,6 In 1 Fashion Nail File,Flowery,0.87,3.49,0.75,,,Manicure & Pedicure Tools
xlsImpprod17601135,Gel Shine Nail Lacquer,ULTA,2.13,7.5,0.72,"Facts (bright blue shimmer), Ghosted (white pearl), Girl Boss (medium pink cream), Heat Warning (neon coral cream), Hot & Fresh (deep brown cream), Hot Toddy (copper shimmer), I Love You A Latte (soft tan cream), N.G.L. (neon purple cream), Oil Slick (deep blue-green shimmer), Rosé All Day (medium nude-pink cream), Saturdaze (soft lilac cream), Showgirl (bright coral cream), Steel The Show (medium cool gray cream), Sunset Bronze (soft pink-purple pearl)",,Nails
xlsImpprod17601135,Gel Shine Nail Lacquer,ULTA,2.13,7.5,0.72,"Facts (bright blue shimmer), Ghosted (white pearl), Girl Boss (medium pink cream), Heat Warning (neon coral cream), Hot & Fresh (deep brown cream), Hot Toddy (copper shimmer), I Love You A Latte (soft tan cream), N.G.L. (neon purple cream), Oil Slick (deep blue-green shimmer), Rosé All Day (medium nude-pink cream), Saturdaze (soft lilac cream), Showgirl (bright coral cream), Steel The Show (medium cool gray cream), Sunset Bronze (soft pink-purple pearl)",,ULTA Collection
xlsImpprod17601135,Gel Shine Nail Lacquer,ULTA,2.13,4.25,0.5,"Facts (bright blue shimmer), Ghosted (white pearl), Girl Boss (medium pink cream), Heat Warning (neon coral cream), Hot & Fresh (deep brown cream), Hot Toddy (copper shimmer), I Love You A Latte (soft tan cream), N.G.L. (neon purple cream), Oil Slick (deep blue-green shimmer), Rosé All Day (medium nude-pink cream), Saturdaze (soft lilac cream), Showgirl (bright coral cream), Steel The Show (medium cool gray cream), Sunset Bronze (soft pink-purple pearl)",,Nails
xlsImpprod17601135,Gel Shine Nail Lacquer,ULTA,2.13,4.25,0.5,"Facts (bright blue shimmer), Ghosted (white pearl), Girl Boss (medium pink cream), Heat Warning (neon coral cream), Hot & Fresh (deep brown cream), Hot Toddy (copper shimmer), I Love You A Latte (soft tan cream), N.G.L. (neon purple cream), Oil Slick (deep blue-green shimmer), Rosé All Day (medium nude-pink cream), Saturdaze (soft lilac cream), Showgirl (bright coral cream), Steel The Show (medium cool gray cream), Sunset Bronze (soft pink-purple pearl)",,ULTA Collection
xlsImpprod17631387,Petal Pout Lip Color,FLOWER Beauty,7.99,8.99,0.11,Pink Orchid (blue pink),Online Only,Makeup
xlsImpprod17631387,Petal Pout Lip Color,FLOWER Beauty,7.99,8.99,0.11,Pink Orchid (blue pink),Online Only,Lips
xlsImpprod17631387,Petal Pout Lip Color,FLOWER Beauty,7.99,8.99,0.11,Pink Orchid (blue pink),Online Only,Lipstick
xlsImpprod17631443,WISPIES Lash Twin Pack #113,Ardell,3.59,5.99,0.4,,,Makeup
xlsImpprod17631443,WISPIES Lash Twin Pack #113,Ardell,3.59,5.99,0.4,,,Eyes
xlsImpprod17631443,WISPIES Lash Twin Pack #113,Ardell,3.59,5.99,0.4,,,Eyelashes
xlsImpprod17631481,Duo Individual Lash Adhesive Clear,Ardell,3.89,6.49,0.4,,,Makeup
xlsImpprod17631481,Duo Individual Lash Adhesive Clear,Ardell,3.89,6.49,0.4,,,Eyes
xlsImpprod17631481,Duo Individual Lash Adhesive Clear,Ardell,3.89,6.49,0.4,,,Eyelashes
xlsImpprod17691281,L'Absolu Gloss,Lancôme,18.2,26.0,0.3,392 Grand Cru (creamy dark purple),Free Gift,Makeup
xlsImpprod17691281,L'Absolu Gloss,Lancôme,18.2,26.0,0.3,392 Grand Cru (creamy dark purple),Free Gift,Lips
xlsImpprod17691281,L'Absolu Gloss,Lancôme,18.2,26.0,0.3,392 Grand Cru (creamy dark purple),Free Gift,Lip Gloss
xlsImpprod17751005,Lash Twin Pack Wispies,Ardell,3.59,5.99,0.4,,,Makeup
xlsImpprod17751005,Lash Twin Pack Wispies,Ardell,3.59,5.99,0.4,,,Eyes
xlsImpprod17751005,Lash Twin Pack Wispies,Ardell,3.59,5.99,0.4,,,Eyelashes
xlsImpprod17761997,Essential Oils Hydrating Mist,Maui Babe,13.49,26.99,0.5,,,Skin Care
xlsImpprod17761997,Essential Oils Hydrating Mist,Maui Babe,13.49,26.99,0.5,,,Suncare
xlsImpprod17761997,Essential Oils Hydrating Mist,Maui Babe,13.49,26.99,0.5,,,After Sun Care
xlsImpprod17762127,Gem Serum Radiant Drops,Pacifica,7.99,16.0,0.5,,"Free Gift, Only at Ulta",Skin Care
xlsImpprod17762127,Gem Serum Radiant Drops,Pacifica,7.99,16.0,0.5,,"Free Gift, Only at Ulta",Treatment & Serums
xlsImpprod17762127,Gem Serum Radiant Drops,Pacifica,7.99,16.0,0.5,,"Free Gift, Only at Ulta",Face Serums
xlsImpprod17771749,Original Herbal Deep Conditioner & Hydrating Hair Mask,Hempz,4.97,9.99,0.5,,,Hair
xlsImpprod17771749,Original Herbal Deep Conditioner & Hydrating Hair Mask,Hempz,4.97,9.99,0.5,,,Treatment
xlsImpprod17771749,Original Herbal Deep Conditioner & Hydrating Hair Mask,Hempz,4.97,9.99,0.5,,,Masks
xlsImpprod17821157,Style Blooms LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Skirting Around (Taupe Crème),,Nails
xlsImpprod17821157,Style Blooms LED Gel Nail Polish Collection,Red Carpet Manicure,2.5,9.99,0.75,Skirting Around (Taupe Crème),,Gel Nail Polish
xlsImpprod17841003,Powder Bronzer,Anastasia Beverly Hills,21.0,28.0,0.25,Tawny (terracotta brown),Free Gift,Makeup
xlsImpprod17841003,Powder Bronzer,Anastasia Beverly Hills,21.0,28.0,0.25,Tawny (terracotta brown),Free Gift,Face
xlsImpprod17841003,Powder Bronzer,Anastasia Beverly Hills,21.0,28.0,0.25,Tawny (terracotta brown),Free Gift,Bronzer
