ratings_and_offers_id,product_id,url,price,options,price_str,mult_sizes
6234,xlsImpprod18871079,https://www.ulta.com/flash-glow-resurfacing-peel-pads?productId=xlsImpprod18871079,$36.00,,$36.00,False
6235,xlsImpprod17071337,https://www.ulta.com/charcoal-face-scrub-skin-clearing?productId=xlsImpprod17071337,$8.49,,$8.49,False
6236,pimprod2014528,https://www.ulta.com/jet-setter-kit?productId=pimprod2014528,$19.95,,$19.95,False
6237,xlsImpprod18531021,https://www.ulta.com/exfoliating-oatmeal-facial-scrub?productId=xlsImpprod18531021,$2.99,,$2.99,False
6238,xlsImpprod18751407,https://www.ulta.com/energizing-facial-scrub?productId=xlsImpprod18751407,$8.49,,$8.49,False
6239,pimprod2017675,https://www.ulta.com/karmic-cleanse-gentle-exfoliating-cleanser?productId=pimprod2017675,$29.00,,$29.00,False
6240,pimprod2012240,https://www.ulta.com/chok-chok-shimmer-face-scrub?productId=pimprod2012240,$12.00,,$12.00,False
6241,xlsImpprod18931396,https://www.ulta.com/audry-whipped-body-polish?productId=xlsImpprod18931396,$33.00,,$33.00,False
6242,xlsImpprod17071331,https://www.ulta.com/volcanic-clay-face-scrub-oil-defense?productId=xlsImpprod17071331,$8.49,,$8.49,False
6243,xlsImpprod18931404,https://www.ulta.com/payton-whipped-body-polish?productId=xlsImpprod18931404,$33.00,,$33.00,False
6244,pimprod2009678,https://www.ulta.com/cbd-calming-shielding-daily-face-lotion?productId=pimprod2009678,$27.99,,$20.99,False
6245,xlsImpprod6200707,https://www.ulta.com/ginseng-moist-cream?productId=xlsImpprod6200707,$18.00,,$18.00,False
6246,xlsImpprod15381029,https://www.ulta.com/81-organic-hydrating-day-cream?productId=xlsImpprod15381029,$17.99,,$17.99,False
6247,pimprod2014428,https://www.ulta.com/daily-vitamin-infusion?productId=pimprod2014428,$65.00,,$65.00,False
6248,pimprod2008120,https://www.ulta.com/green-releaf-therapeutic-sleep-cream?productId=pimprod2008120,$65.00,,$65.00,False
6249,xlsImpprod11821029,https://www.ulta.com/touch-free-healing-ointment?productId=xlsImpprod11821029,$7.49,,$7.49,False
6250,xlsImpprod18931472,https://www.ulta.com/glow-tea-infused-facial-oil?productId=xlsImpprod18931472,$40.00,,$40.00,False
6251,xlsImpprod13001051,https://www.ulta.com/three-lavish-layers-of-lip-balm?productId=xlsImpprod13001051,$17.00,,$17.00,False
6252,pimprod2013336,https://www.ulta.com/24-karat-gold-collagen-moisturizer?productId=pimprod2013336,$16.99,,$16.99,False
6253,pimprod2004350,https://www.ulta.com/rosehip-seed-oil-gold-elixir?productId=pimprod2004350,$14.00,,$14.00,False
6254,xlsImpprod16361203,https://www.ulta.com/original-lip-balm?productId=xlsImpprod16361203,$11.95,,$11.95,False
6255,pimprod2017379,https://www.ulta.com/rose-sil-vous-plait-spf30-gentle-mineral-sunscreen?productId=pimprod2017379,$25.00,,$25.00,False
6256,xlsImpprod19011133,https://www.ulta.com/travel-size-thirst-no-more?productId=xlsImpprod19011133,$3.99,,$3.99,False
6257,pimprod2013355,https://www.ulta.com/mattifying-cream-with-niacinamide?productId=pimprod2013355,$14.00,,$14.00,False
6258,pimprod2013886,https://www.ulta.com/crayola-lip-balm-tin?productId=pimprod2013886,$6.00,,$6.00,False
6259,pimprod2012812,https://www.ulta.com/angel-sleeping-balm-night-mask?productId=pimprod2012812,$16.99,,$16.99,False
6260,pimprod2011700,https://www.ulta.com/rosehip-sea-buckthorn-moisturizing-facial-oil?productId=pimprod2011700,$11.99,,$11.99,False
6261,pimprod2017564,https://www.ulta.com/triple-hyaluronic-honeydew-moisture-boost-gel-eye-masks?productId=pimprod2017564,$26.00,,$26.00,False
6262,xlsImpprod18881023,https://www.ulta.com/quenching-coconut-water-visibly-firm-day-cream?productId=xlsImpprod18881023,$24.99,,$19.99,False
6263,pimprod2007178,https://www.ulta.com/extreme-firming-neck-decollete-cream?productId=pimprod2007178,$72.00,,$72.00,False
6264,pimprod2009978,https://www.ulta.com/rose-restoring-night-cream?productId=pimprod2009978,$17.99,,$17.99,False
6265,pimprod2013493,https://www.ulta.com/nighttime-bak-up?productId=pimprod2013493,$55.00,,$55.00,False
6266,pimprod2006515,https://www.ulta.com/nanoblur-cream?productId=pimprod2006515,$19.99,,$19.99,False
6267,xlsImpprod3650026,https://www.ulta.com/bienfait-multi-vital-eye-sunscreen-broad-spectrum-spf-30?productId=xlsImpprod3650026,$43.00,,$43.00,False
6268,pimprod2007138,https://www.ulta.com/peptide-hydrating-complex?productId=pimprod2007138,$77.00,,$77.00,False
6269,pimprod2010144,https://www.ulta.com/travel-size-coconut-probiotic-water-rehab-cream?productId=pimprod2010144,$10.00,,$10.00,False
6270,pimprod2003555,https://www.ulta.com/re-fresh-hydrating-beauty-mist?productId=pimprod2003555,$20.00,,$20.00,False
6271,xlsImpprod13891031,https://www.ulta.com/boost-it-up-daily-moisturizing-cream?productId=xlsImpprod13891031,$42.00,,$42.00,False
6272,pimprod2007144,https://www.ulta.com/wine-oil?productId=pimprod2007144,$58.00,,$58.00,False
6273,xlsImpprod18751403,https://www.ulta.com/provitamin-overnight-cream?productId=xlsImpprod18751403,$12.99,,$12.99,False
6274,xlsImpprod13671045,https://www.ulta.com/eight-hour-cream-all-over-miracle-oil?productId=xlsImpprod13671045,$28.00,,$28.00,False
6275,pimprod2013456,https://www.ulta.com/vitamin-c-lotion?productId=pimprod2013456,$24.00,,$24.00,False
6276,xlsImpprod13671013,https://www.ulta.com/renewed-hope-men?productId=xlsImpprod13671013,$36.00,,$36.00,False
6277,xlsImpprod16361205,https://www.ulta.com/caffeinated-face-moisturiser?productId=xlsImpprod16361205,$21.95,,$21.95,False
6278,pimprod2017847,https://www.ulta.com/travel-size-revitalizing-supreme-global-anti-aging-cell-power-creme?productId=pimprod2017847,$27.00,,$27.00,False
6279,pimprod2012537,https://www.ulta.com/hydrate-state-vitamin-b-rejuvenating-daily-moisturizer?productId=pimprod2012537,$14.00,,$14.00,False
6280,pimprod2002962,https://www.ulta.com/centella-sensitive-cica-cream?productId=pimprod2002962,$44.00,,$44.00,False
6281,pimprod2011623,https://www.ulta.com/papaya-vitamin-c-brighter-days-ahead-moisturizer?productId=pimprod2011623,$12.99,,$12.99,False
6282,pimprod2003654,https://www.ulta.com/precious-metals-shimmering-dry-oil-elixir?productId=pimprod2003654,$28.00,,$28.00,False
6283,pimprod2006897,https://www.ulta.com/10balm-cream?productId=pimprod2006897,$19.99,,$19.99,False
6284,pimprod2012750,https://www.ulta.com/mellow-milk-face-mist?productId=pimprod2012750,$8.00,,$8.00,False
6285,xlsImpprod13762073,https://www.ulta.com/hydrating-coconut-moisturizes-softens-dry-skin-moisturizer?productId=xlsImpprod13762073,$7.99,,$7.99,False
6286,pimprod2012659,https://www.ulta.com/hydraluron-moisture-mist?productId=pimprod2012659,$24.99,,$24.99,False
6287,xlsImpprod18431040,https://www.ulta.com/aquaflash-daily-gel-moisturizer?productId=xlsImpprod18431040,$35.00,,$35.00,False
6288,pimprod2004084,https://www.ulta.com/beautyprep-face-moisturizer?productId=pimprod2004084,$45.00,,$45.00,False
6289,pimprod2009111,https://www.ulta.com/moisture-cream?productId=pimprod2009111,$115.00,,$115.00,False
6290,xlsImpprod15541109,https://www.ulta.com/mineral-radiance-day-cream-spf15?productId=xlsImpprod15541109,$55.00,,$55.00,False
6291,pimprod2010748,https://www.ulta.com/blue-light-shield-spray?productId=pimprod2010748,$16.95,,$16.95,False
6292,pimprod2002284,https://www.ulta.com/dry-erase-ultra-calming-face-cream?productId=pimprod2002284,$38.00,,$38.00,False
6293,pimprod2012191,https://www.ulta.com/superfacial-organic-superlight-oil-moisturizer?productId=pimprod2012191,$60.00,,$60.00,False
6294,pimprod2009722,https://www.ulta.com/sleep-retreat-overnight-oil-gel?productId=pimprod2009722,$29.00,,$29.00,False
6295,pimprod2015740,https://www.ulta.com/power-after-hour-2-retinol-complex-sleep-oil?productId=pimprod2015740,$39.00,,$39.00,False
6296,pimprod2012251,https://www.ulta.com/chok-chok-hydrating-serum-mist?productId=pimprod2012251,$10.00,,$10.00,False
6297,pimprod2016164,https://www.ulta.com/aqua-reotier-moisture-prep-essence?productId=pimprod2016164,$24.00,,$24.00,False
6298,pimprod2017696,https://www.ulta.com/salvation-all-over-cbd-salve?productId=pimprod2017696,$48.00,,$48.00,False
6299,pimprod2007916,https://www.ulta.com/vanilla-bean-goat-milk-hand-cream-lip-balm-gift-set?productId=pimprod2007916,$9.00,,$9.00,False
6300,pimprod2007660,https://www.ulta.com/antioxidant-facial-oil?productId=pimprod2007660,$55.00,,$55.00,False
6301,pimprod2009987,https://www.ulta.com/rose-restoring-day-cream?productId=pimprod2009987,$17.99,,$17.99,False
6302,pimprod2017059,https://www.ulta.com/travel-size-lift-luminate-triple-action-day-cream-spf-30?productId=pimprod2017059,$13.50,,$13.50,False
6303,pimprod2012791,https://www.ulta.com/virtue-neck-firming-cream?productId=pimprod2012791,$49.00,,$49.00,False
6304,pimprod2017669,https://www.ulta.com/high-glow-radiance-facial-oil?productId=pimprod2017669,$48.00,,$48.00,False
6305,xlsImpprod18751401,https://www.ulta.com/brightening-exfoliating-wash?productId=xlsImpprod18751401,$8.49,,$8.49,False
6306,pimprod2014196,https://www.ulta.com/cbd-vegan-lip-balm-natural-strawberry-flavor?productId=pimprod2014196,$9.99,,$9.99,False
6307,pimprod2014350,https://www.ulta.com/intense-hydration-cream?productId=pimprod2014350,$68.00,,$68.00,False
6308,pimprod2017570,https://www.ulta.com/travel-size-rosewater-mist-with-witch-hazel?productId=pimprod2017570,$12.00,,$12.00,False
6309,xlsImpprod13681873,https://www.ulta.com/vanilla-bean-goat-milk-lip-balm?productId=xlsImpprod13681873,$5.00,,$5.00,False
6310,pimprod2008991,https://www.ulta.com/rose-all-day-moisturizer-spf-30?productId=pimprod2008991,$16.99,,$16.99,False
6311,pimprod2008992,https://www.ulta.com/rose-all-day-night-eye-cream?productId=pimprod2008992,$16.99,,$16.99,False
6312,pimprod2008564,https://www.ulta.com/bio-tint-multi-action-moisturizer-with-spf-30?productId=pimprod2008564,$29.99,4 Colors,$29.99,False
6313,pimprod2011686,https://www.ulta.com/resurfacing-dewy-all-day-moisturizer?productId=pimprod2011686,$18.99,,$18.99,False
6314,pimprod2007019,https://www.ulta.com/caffeine-essence-spray?productId=pimprod2007019,$7.00,,$7.00,False
6315,pimprod2017380,https://www.ulta.com/no-problemo-pre-post-sun-water?productId=pimprod2017380,$13.50,,$13.50,False
6316,pimprod2002330,https://www.ulta.com/standard-issue-face-lotion?productId=pimprod2002330,$12.50,,$12.50,False
6317,pimprod2015059,https://www.ulta.com/brightening-citrus-aura-glow-gel-cream?productId=pimprod2015059,$18.99,,$18.99,False
6318,pimprod2011217,https://www.ulta.com/naturally-beautifully-hydrated-set?productId=pimprod2011217,$40.50,,$40.50,False
6319,xlsImpprod13001053,https://www.ulta.com/medley-of-lip-balm-tubes?productId=xlsImpprod13001053,$17.00,,$17.00,False
6320,pimprod2004377,https://www.ulta.com/dream-gelee-hydrator?productId=pimprod2004377,$30.00,,$30.00,False
6321,pimprod2007150,https://www.ulta.com/desert-mist?productId=pimprod2007150,$40.00,,$40.00,False
6322,pimprod2012713,https://www.ulta.com/anti-aging-neck-cream?productId=pimprod2012713,$19.99,,$19.99,False
6323,pimprod2012559,https://www.ulta.com/10-super-juice-refreshing-mist?productId=pimprod2012559,$20.00,,$20.00,False
6324,pimprod2005597,https://www.ulta.com/balance-boost-active-care-hydrosol-mist?productId=pimprod2005597,$9.99,,$9.99,False
6325,pimprod2006658,https://www.ulta.com/super-hemp-lite-oil?productId=pimprod2006658,$16.00,,$16.00,False
6326,xlsImpprod13001043,https://www.ulta.com/smiths-minted-rose-lip-balm-tin?productId=xlsImpprod13001043,$7.00,,$7.00,False
6327,xlsImpprod13671039,https://www.ulta.com/advanced-lip-fix-cream?productId=xlsImpprod13671039,$22.50,,$22.50,False
6328,pimprod2015281,https://www.ulta.com/thirsty-mood-quenching-overnight-face-mask?productId=pimprod2015281,$11.00,,$11.00,False
6329,pimprod2008796,https://www.ulta.com/geometric-heart-lip-balm?productId=pimprod2008796,$5.99,,$5.99,False
6330,pimprod2011689,https://www.ulta.com/essentials-100-plant-squalane-oil?productId=pimprod2011689,$19.99,,$19.99,False
6331,pimprod2002326,https://www.ulta.com/cannon-balm-140-degrees-tactical-lip-protectant?productId=pimprod2002326,$8.50,,$8.50,False
6332,pimprod2007143,https://www.ulta.com/magic-white-ice?productId=pimprod2007143,$46.00,,$46.00,False
6333,pimprod2015457,https://www.ulta.com/simply-calm-facial-oil?productId=pimprod2015457,$17.99,,$17.99,False
6334,xlsImpprod16111032,https://www.ulta.com/kiss-smart-lip-plumping-serum?productId=xlsImpprod16111032,$30.00,,$30.00,False
6335,pimprod2015058,https://www.ulta.com/hydrating-rose-aura-glow-gel-cream?productId=pimprod2015058,$18.99,,$18.99,False
6336,pimprod2004938,https://www.ulta.com/travel-size-mineralizing-thermale-water-spray-rich-in-15-minerals?productId=pimprod2004938,$5.50,,$5.50,False
6337,prod2057893,https://www.ulta.com/mens-sensitive-post-shave-balm?productId=prod2057893,$6.99,,$6.99,False
6338,pimprod2014427,https://www.ulta.com/daily-skin-nutrition?productId=pimprod2014427,$80.00,,$80.00,False
6339,xlsImpprod13001049,https://www.ulta.com/rose-mandarin-lip-tin?productId=xlsImpprod13001049,$8.00,,$8.00,False
6340,pimprod2011497,https://www.ulta.com/bondi-hydrating-mist?productId=pimprod2011497,$25.00,,$25.00,False
6341,pimprod2006747,https://www.ulta.com/cica-repair-sleep-paste-mask?productId=pimprod2006747,$14.99,,$14.99,False
6342,pimprod2013859,https://www.ulta.com/cbd-vegan-lip-balm-natural-sweet-mint-flavor?productId=pimprod2013859,$9.99,,$9.99,False
6343,pimprod2009713,https://www.ulta.com/travel-size-sweet-hydration-moisturizer?productId=pimprod2009713,$14.00,,$14.00,False
6344,xlsImpprod16111026,https://www.ulta.com/tropical-ambrosia-balm-with-coconut-mango-tube?productId=xlsImpprod16111026,$7.00,,$7.00,False
6345,pimprod2011691,https://www.ulta.com/essentials-hemp-seed-oil?productId=pimprod2011691,$15.99,,$15.99,False
6346,pimprod2012810,https://www.ulta.com/cali-dreaming-cream-daily-moisturizer?productId=pimprod2012810,$16.99,,$16.99,False
6347,pimprod2012299,https://www.ulta.com/matte-about-you-oil-control-mattifying-mist?productId=pimprod2012299,$19.00,,$19.00,False
6348,pimprod2013451,https://www.ulta.com/retinol-jasmine-lotion?productId=pimprod2013451,$24.00,,$24.00,False
6349,pimprod2012385,https://www.ulta.com/super-soothe-facial-oil?productId=pimprod2012385,$19.50,,$19.50,False
6350,xlsImpprod13681869,https://www.ulta.com/peppermint-twist-goat-milk-lip-balm?productId=xlsImpprod13681869,$5.00,,$5.00,False
6351,pimprod2007750,https://www.ulta.com/illuminating-primer-mist?productId=pimprod2007750,$8.00,,$8.00,False
6352,xlsImpprod15911043,https://www.ulta.com/all-in-one-face-balm-broad-spectrum-spf-15?productId=xlsImpprod15911043,$16.95,,$16.95,False
6353,pimprod2006432,https://www.ulta.com/be-well-cbd-illuminating-facial-oil?productId=pimprod2006432,$24.99,,$24.99,False
6354,pimprod2012657,https://www.ulta.com/clearify-facial-oil?productId=pimprod2012657,$24.99,,$24.99,False
6355,pimprod2006216,https://www.ulta.com/light-seeker-glow-face-oil?productId=pimprod2006216,$19.00,,$19.00,False
6356,xlsImpprod13681871,https://www.ulta.com/goat-milk-honey-lip-balm?productId=xlsImpprod13681871,$5.00,,$5.00,False
6357,xlsImpprod11631101,https://www.ulta.com/recovery-moisturizer?productId=xlsImpprod11631101,$47.00,,$47.00,False
6358,pimprod2009109,https://www.ulta.com/radiance-face-oil?productId=pimprod2009109,$80.00,,$80.00,False
6359,pimprod2013856,https://www.ulta.com/hello-kitty-teddy-bear-macaron-lip-balm?productId=pimprod2013856,$8.00,,$8.00,False
6360,xlsImpprod18591011,https://www.ulta.com/oil-free-moisturizer-spf-15?productId=xlsImpprod18591011,$32.00,,$32.00,False
6361,xlsImpprod18591009,https://www.ulta.com/super-shape-skin-recharge-cream?productId=xlsImpprod18591009,$36.00,,$36.00,False
6362,pimprod2009712,https://www.ulta.com/sweet-hydration-moisturizer?productId=pimprod2009712,$30.00,,$30.00,False
6363,pimprod2013884,https://www.ulta.com/dr-pepper-beverage-cup-lip-balm?productId=pimprod2013884,$4.50,,$4.50,False
6364,pimprod2012304,https://www.ulta.com/ready-set-refresh-facial-mist-set?productId=pimprod2012304,$24.00,,$24.00,False
6365,pimprod2015061,https://www.ulta.com/calming-lavender-aura-glow-gel-cream?productId=pimprod2015061,$18.99,,$18.99,False
6366,pimprod2018007,https://www.ulta.com/submerge-overnight-detox-anti-pollution-moisturizer?productId=pimprod2018007,$34.00,,$34.00,False
6367,pimprod2012552,https://www.ulta.com/soak-it-in-vitamin-c-revitalizing-lip-balm?productId=pimprod2012552,$8.00,,$8.00,False
6368,pimprod2000307,https://www.ulta.com/visible-difference-replenishing-hydragel-complex?productId=pimprod2000307,$55.00,,$55.00,False
6369,pimprod2007667,https://www.ulta.com/age-repair-moisturiser?productId=pimprod2007667,$99.00,,$99.00,False
6370,xlsImpprod18731015,https://www.ulta.com/in-transit-camera-close-up?productId=xlsImpprod18731015,$45.00,,$45.00,False
6371,pimprod2012699,https://www.ulta.com/scent-free-moisturizer?productId=pimprod2012699,$18.99,,$18.99,False
6372,pimprod2006224,https://www.ulta.com/zenicure-rejuvenating-facial-oil?productId=pimprod2006224,$35.00,,$35.00,False
6373,xlsImpprod15001109,https://www.ulta.com/besame-mucho-lip-balm?productId=xlsImpprod15001109,$18.00,,$18.00,False
6374,xlsImpprod16171059,https://www.ulta.com/cannon-balm?productId=xlsImpprod16171059,$8.50,,$8.50,False
6375,pimprod2012554,https://www.ulta.com/go-getter-vitamin-e-multi-use-lip-balm?productId=pimprod2012554,$8.00,,$8.00,False
6376,pimprod2018365,https://www.ulta.com/super-multi-corrective-anti-aging-face-neck-cream?productId=pimprod2018365,$68.00,,$68.00,False
6377,pimprod2012714,https://www.ulta.com/avocado-oil?productId=pimprod2012714,$16.99,,$16.99,False
6378,pimprod2017058,https://www.ulta.com/travel-size-protect-perfect-intense-advanced-day-cream?productId=pimprod2017058,$12.50,,$12.50,False
6379,pimprod2007015,https://www.ulta.com/revolution-skincare-x-jake-jamie-tropical-essence-spray?productId=pimprod2007015,$7.00,,$7.00,False
6380,xlsImpprod19011123,https://www.ulta.com/aqualia-thermal-creme?productId=xlsImpprod19011123,$8.50,,$8.50,False
6381,pimprod2001984,https://www.ulta.com/lethal-lip-balm?productId=pimprod2001984,$3.99,,$3.99,False
6382,pimprod2005358,https://www.ulta.com/vital-vitamin-essence?productId=pimprod2005358,$38.00,,$38.00,False
6383,xlsImpprod15051033,https://www.ulta.com/eight-hour-miracle-hydrating-mist?productId=xlsImpprod15051033,$20.00,,$20.00,False
6384,pimprod2012768,https://www.ulta.com/blue-light-shield-spray?productId=pimprod2012768,$4.50,,$4.50,False
6385,pimprod2006655,https://www.ulta.com/noite-rosehip-watermelon-5-plant-facial-oil?productId=pimprod2006655,$46.00,,$46.00,False
6386,pimprod2005596,https://www.ulta.com/balance-boost-wake-up-energy-mist?productId=pimprod2005596,$9.99,,$9.99,False
6387,pimprod2007148,https://www.ulta.com/four-oclock-flower?productId=pimprod2007148,$68.00,,$68.00,False
6388,pimprod2012711,https://www.ulta.com/hydrating-moisturizer?productId=pimprod2012711,$18.99,,$18.99,False
6389,pimprod2004083,https://www.ulta.com/beautyprep-face-moisturizer-mini?productId=pimprod2004083,$18.00,,$18.00,False
6390,pimprod2013458,https://www.ulta.com/phenomenal-gel?productId=pimprod2013458,$24.00,,$24.00,False
6391,pimprod2014604,https://www.ulta.com/dead-sea-osmoter-concentrate-supreme-hydration-cream?productId=pimprod2014604,$75.00,,$75.00,False
6392,pimprod2002336,https://www.ulta.com/travel-size-standard-issue-face-lotion?productId=pimprod2002336,$4.99,,$4.99,False
6393,xlsImpprod17791037,https://www.ulta.com/marine-moisture-rich-cream?productId=xlsImpprod17791037,$15.00,,$15.00,False
6394,xlsImpprod17071333,https://www.ulta.com/mattifying-face-lotion-oil-defense?productId=xlsImpprod17071333,$8.49,,$8.49,False
6395,pimprod2006425,https://www.ulta.com/be-well-cbd-keep-calm-moisturizing-stick?productId=pimprod2006425,$12.49,,$12.49,False
6396,pimprod2012298,https://www.ulta.com/hydration-happy-hydrating-face-mist?productId=pimprod2012298,$19.00,,$19.00,False
6397,pimprod2007077,https://www.ulta.com/truffle-therapy-radiant-dew-mist?productId=pimprod2007077,$35.00,,$35.00,False
6398,xlsImpprod18881025,https://www.ulta.com/quenching-coconut-milk-youth-firm-night-cream?productId=xlsImpprod18881025,$24.99,,$19.99,False
6399,pimprod2006220,https://www.ulta.com/glow-between-hydrating-jelly-micro-mist?productId=pimprod2006220,$25.00,,$25.00,False
6400,pimprod2004138,https://www.ulta.com/ultra-rich-facial-cream?productId=pimprod2004138,$34.00,,$34.00,False
6401,pimprod2005598,https://www.ulta.com/balance-boost-post-workout-mineral-beauty-balm?productId=pimprod2005598,$14.99,,$14.99,False
6402,pimprod2014954,https://www.ulta.com/shimmer-lip-scrub?productId=pimprod2014954,$14.95,,$14.95,False
6403,pimprod2005116,https://www.ulta.com/protect-pre-shave-oil?productId=pimprod2005116,$6.00,,$6.00,False
6404,pimprod2012533,https://www.ulta.com/shine-on-vitamin-f-moisturizing-lip-balm?productId=pimprod2012533,$8.00,,$8.00,False
6405,pimprod2006657,https://www.ulta.com/dia-hemp-cucumber-5-plant-facial-oil?productId=pimprod2006657,$46.00,,$46.00,False
6406,pimprod2012708,https://www.ulta.com/squalane-oil?productId=pimprod2012708,$19.99,,$19.99,False
6407,pimprod2012719,https://www.ulta.com/spf-15-moisturizer?productId=pimprod2012719,$24.99,,$24.99,False
6408,pimprod2011762,https://www.ulta.com/lucky-bamboo-quench-set-essence-spray?productId=pimprod2011762,$38.00,,$38.00,False
6409,pimprod2006127,https://www.ulta.com/ray-of-bright-radiance-moisturizer?productId=pimprod2006127,$26.00,,$26.00,False
6410,pimprod2009106,https://www.ulta.com/radiance-face-mist?productId=pimprod2009106,$45.00,,$45.00,False
6411,pimprod2013357,https://www.ulta.com/mood-calming-oil?productId=pimprod2013357,$10.00,,$10.00,False
6412,xlsImpprod14851155,https://www.ulta.com/snake-moisturiser-o2-spf-15?productId=xlsImpprod14851155,$59.97,,$59.97,False
6413,pimprod2012787,https://www.ulta.com/silk-enriched-face-cream?productId=pimprod2012787,$29.00,,$29.00,False
6414,pimprod2015279,https://www.ulta.com/thirsty-mood-quenching-moisture-gel?productId=pimprod2015279,$14.00,,$14.00,False
6415,pimprod2008050,https://www.ulta.com/skinactive-rose-water-24h-moisture-gel?productId=pimprod2008050,$14.99,,$14.99,False
6416,pimprod2017678,https://www.ulta.com/second-nature-calming-facial-moisturizer?productId=pimprod2017678,$48.00,,$48.00,False
6417,pimprod2015062,https://www.ulta.com/balancing-cbd-aura-glow-gel-cream?productId=pimprod2015062,$18.99,,$18.99,False
6418,pimprod2014032,https://www.ulta.com/lip-scrubber?productId=pimprod2014032,$8.00,,$8.00,False
6419,pimprod2012186,https://www.ulta.com/superfacial-organic-oil-moisturizer?productId=pimprod2012186,$60.00,,$60.00,False
6420,pimprod2004137,https://www.ulta.com/lightweight-facial-lotion?productId=pimprod2004137,$34.00,,$34.00,False
6421,pimprod2015274,https://www.ulta.com/mood-moisture-cream?productId=pimprod2015274,$14.00,2 Options,$14.00,False
6422,pimprod2015060,https://www.ulta.com/clarifying-lemon-aura-glow-gel-cream?productId=pimprod2015060,$18.99,,$18.99,False
6423,pimprod2004150,https://www.ulta.com/lip-balm?productId=pimprod2004150,$9.00,,$9.00,False
6424,pimprod2005119,https://www.ulta.com/daily-defense-moisturizer?productId=pimprod2005119,$12.99,,$12.99,False
6425,pimprod2009086,https://www.ulta.com/cc-dull-correct?productId=pimprod2009086,$44.00,,$44.00,False
6426,pimprod2012318,https://www.ulta.com/wake-up-glo-revitalizing-face-mist?productId=pimprod2012318,$19.00,,$19.00,False
6427,pimprod2012314,https://www.ulta.com/ready-set-renew-refreshing-face-mist?productId=pimprod2012314,$19.00,,$19.00,False
6428,pimprod2015694,https://www.ulta.com/smoothness-bare-haven-soft-moisturizer?productId=pimprod2015694,$35.00,,$35.00,False
6429,pimprod2015689,https://www.ulta.com/skinlongevity-long-life-herb-night-treatment?productId=pimprod2015689,$42.00,,$42.00,False
6430,pimprod2016305,https://www.ulta.com/5-mg-cbd-lip-oil?productId=pimprod2016305,$13.00,,$13.00,False
6431,pimprod2003504,https://www.ulta.com/holy-hydration-face-cream?productId=pimprod2003504,$12.00,,$12.00,False
6432,pimprod2010128,https://www.ulta.com/night-restore-oil?productId=pimprod2010128,$14.00,,$14.00,False
6433,prod2047624,https://www.ulta.com/eight-hour-cream-lip-protectant-stick-sunscreen-spf-15?productId=prod2047624,$24.00,,$24.00,False
6434,pimprod2015935,https://www.ulta.com/sleepover-ritual-face-oil?productId=pimprod2015935,$29.99,,$29.99,False
6435,pimprod2006737,https://www.ulta.com/rules-of-mastic-ix-enhancer-recovery-balm?productId=pimprod2006737,$8.99,,$8.99,False
6436,pimprod2017749,https://www.ulta.com/waterburst-triple-hyaluronic-glow-moisturizer?productId=pimprod2017749,$52.00,,$52.00,False
6437,xlsImpprod17491015,https://www.ulta.com/extra-firming-wrinkle-control-firming-day-rich-cream-dry-skin?productId=xlsImpprod17491015,$87.00,,$87.00,False
6438,pimprod2011693,https://www.ulta.com/incredibly-clear-mattifying-moisturizer?productId=pimprod2011693,$16.99,,$16.99,False
6439,pimprod2017618,https://www.ulta.com/hypoallergenic-cbd-sensitive-skin-therapy-nourishing-calming-moisturizer?productId=pimprod2017618,$69.00,,$69.00,False
6440,pimprod2011610,https://www.ulta.com/cica-cream?productId=pimprod2011610,$14.00,,$14.00,False
6441,pimprod2009979,https://www.ulta.com/aloe-vera-hydrating-moisture-cream?productId=pimprod2009979,$15.99,,$15.99,False
6442,pimprod2009980,https://www.ulta.com/aloe-vera-hydrating-facial-gel?productId=pimprod2009980,$15.99,,$15.99,False
6443,pimprod2011586,https://www.ulta.com/olive-virgin-oil-essential-cream?productId=pimprod2011586,$39.00,,$39.00,False
6444,pimprod2017692,https://www.ulta.com/golden-hour-recovery-cream?productId=pimprod2017692,$48.00,,$48.00,False
6445,pimprod2016160,https://www.ulta.com/aqua-reotier-ultra-thirst-quenching-gel?productId=pimprod2016160,$30.00,,$30.00,False
6446,xlsImpprod13671041,https://www.ulta.com/eight-hour-cream-skin-protectant-fragrance-free?productId=xlsImpprod13671041,$24.00,,$24.00,False
6447,pimprod2007141,https://www.ulta.com/magic-dry-ice?productId=pimprod2007141,$60.00,,$60.00,False
6448,pimprod2009068,https://www.ulta.com/dear-hydration-balancing-moisturizer?productId=pimprod2009068,$30.00,,$30.00,False
6449,xlsImpprod17071353,https://www.ulta.com/daily-sun-protection-face-lotion-spf-20?productId=xlsImpprod17071353,$7.49,,$7.49,False
6450,prod2047631,https://www.ulta.com/visible-difference-refining-moisture-cream-complex?productId=prod2047631,$55.00,,$55.00,False
6451,pimprod2004249,https://www.ulta.com/rich-moisture?productId=pimprod2004249,$35.00,,$35.00,False
6452,pimprod2006736,https://www.ulta.com/rules-of-mastic-ix-cream?productId=pimprod2006736,$8.99,,$8.99,False
6453,pimprod2008843,https://www.ulta.com/harmonizing-face-cream?productId=pimprod2008843,$58.00,,$58.00,False
6454,pimprod2016560,https://www.ulta.com/glow-jelly-dewy-radiance?productId=pimprod2016560,$12.00,,$12.00,False
