ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
12782,pimprod2013919,hair,styling products, ,Not Your Mother's,Curl Talk Refreshing Curl Foam,https://www.ulta.com/curl-talk-refreshing-curl-foam?productId=pimprod2013919
12783,xlsImpprod3960041,hair,styling products, ,DevaCurl,B'Leave-In Miracle Curl Plumper,https://www.ulta.com/bleave-in-miracle-curl-plumper?productId=xlsImpprod3960041
12784,xlsImpprod11091079,hair,styling products, ,SheaMoisture,Coconut & Hibiscus Frizz-Free Curl Mousse,https://www.ulta.com/coconut-hibiscus-frizz-free-curl-mousse?productId=xlsImpprod11091079
12785,xlsImpprod6481015,hair,styling products, ,Redken,Rewind 06 Texturizing Styling Paste,https://www.ulta.com/rewind-06-texturizing-styling-paste?productId=xlsImpprod6481015
12786,xlsImpprod6370205,hair,styling products, ,Kenra Professional,Curl Defining Creme 5,https://www.ulta.com/curl-defining-creme-5?productId=xlsImpprod6370205
12787,xlsImpprod6490152,hair,styling products, ,Matrix,Biolage Styling Curl Defining Elixir,https://www.ulta.com/biolage-styling-curl-defining-elixir?productId=xlsImpprod6490152
12788,xlsImpprod14391025,hair,styling products, ,Paul Mitchell,Curls Twirl Around Crunch-Free Curl Definer,https://www.ulta.com/curls-twirl-around-crunch-free-curl-definer?productId=xlsImpprod14391025
12789,xlsImpprod13881039,hair,styling products, ,Redken,Curvaceous Wind Up,https://www.ulta.com/curvaceous-wind-up?productId=xlsImpprod13881039
12790,xlsImpprod3960033,hair,styling products, ,DevaCurl,Light Defining Gel Soft Hold No-Crunch Styler,https://www.ulta.com/light-defining-gel-soft-hold-no-crunch-styler?productId=xlsImpprod3960033
12791,pimprod2013923,hair,styling products, ,Not Your Mother's,Curl Talk To Go Mini Styling Kit,https://www.ulta.com/curl-talk-go-mini-styling-kit?productId=pimprod2013923
12792,pimprod2016693,hair,styling products, ,PATTERN,Curl Gel,https://www.ulta.com/curl-gel?productId=pimprod2016693
12793,xlsImpprod3960039,hair,styling products, ,DevaCurl,Frizz-Free Volumizing Foam Lightweight Body Booster,https://www.ulta.com/frizz-free-volumizing-foam-lightweight-body-booster?productId=xlsImpprod3960039
12794,xlsImpprod4370877,hair,styling products, ,Ouidad,Curl Quencher Hydrafusion Intense Curl Cream,https://www.ulta.com/curl-quencher-hydrafusion-intense-curl-cream?productId=xlsImpprod4370877
12795,pimprod2016014,hair,styling products, ,tgin,Rose Water Curl Defining Mousse,https://www.ulta.com/rose-water-curl-defining-mousse?productId=pimprod2016014
12796,pimprod2010528,hair,travel size, ,Curlsmith,Travel Size Curl Defining Styling Souffle,https://www.ulta.com/travel-size-curl-defining-styling-souffle?productId=pimprod2010528
12797,xlsImpprod6390359,hair,styling products, ,SheaMoisture,Coconut & Hibiscus Curl & Style Milk,https://www.ulta.com/coconut-hibiscus-curl-style-milk?productId=xlsImpprod6390359
12798,xlsImpprod3960035,hair,styling products, ,DevaCurl,Set It Free Moisture Lock Finishing Spray,https://www.ulta.com/set-it-free-moisture-lock-finishing-spray?productId=xlsImpprod3960035
12799,xlsImpprod18091175,hair,styling products, ,Design Essentials,Natural Almond & Avocado Curl Enhancing Mousse,https://www.ulta.com/natural-almond-avocado-curl-enhancing-mousse?productId=xlsImpprod18091175
12800,xlsImpprod19091031,hair,styling products, ,Ouidad,VitalCurl+ Soft Defining Mousse,https://www.ulta.com/vitalcurl-soft-defining-mousse?productId=xlsImpprod19091031
12801,pimprod2013478,hair,styling products, ,Cake,The Curl Whip Whipped Curl Mousse,https://www.ulta.com/curl-whip-whipped-curl-mousse?productId=pimprod2013478
12802,xlsImpprod2460071,hair,styling products, ,Marc Anthony,Strictly Curls Curl Envy Perfect Curl Cream,https://www.ulta.com/strictly-curls-curl-envy-perfect-curl-cream?productId=xlsImpprod2460071
12803,xlsImpprod3960043,hair,styling products, ,DevaCurl,Mist-er Right Dream Curl Refresher,https://www.ulta.com/mist-er-right-dream-curl-refresher?productId=xlsImpprod3960043
12804,pimprod2016909,hair,styling products, ,PATTERN,Hydrating Mist,https://www.ulta.com/hydrating-mist?productId=pimprod2016909
12805,xlsImpprod16541065,hair,styling products, ,Sexy Hair,Curling Creme,https://www.ulta.com/curling-creme?productId=xlsImpprod16541065
12806,xlsImpprod3780013,hair,styling products, ,Ouidad,Curl Quencher Moisturizing Styling Gel,https://www.ulta.com/curl-quencher-moisturizing-styling-gel?productId=xlsImpprod3780013
12807,xlsImpprod19091025,hair,styling products, ,Ouidad,VitalCurl+ Tress Effect Styling Gel,https://www.ulta.com/vitalcurl-tress-effect-styling-gel?productId=xlsImpprod19091025
12808,pimprod2015827,hair,styling products, ,Design Essentials,Almond & Avocado Honey Curl Forming Custard,https://www.ulta.com/almond-avocado-honey-curl-forming-custard?productId=pimprod2015827
12809,pimprod2016911,hair,travel size, ,PATTERN,Travel Size Styling Cream,https://www.ulta.com/travel-size-styling-cream?productId=pimprod2016911
12810,xlsImpprod10271189,hair,styling products, ,Paul Mitchell,Soft Style Fast Form Cream Gel,https://www.ulta.com/soft-style-fast-form-cream-gel?productId=xlsImpprod10271189
12811,pimprod2013496,hair,styling products, ,Sexy Hair,Curly Sexy Hair Curling Creme,https://www.ulta.com/curly-sexy-hair-curling-creme?productId=pimprod2013496
12812,xlsImpprod13451001,hair,styling products, ,Not Your Mother's,Beach Babe Soft Waves Spray,https://www.ulta.com/beach-babe-soft-waves-spray?productId=xlsImpprod13451001
12813,pimprod2002207,hair,styling products, ,Pacifica,Pineapple Swirl Curl Defining Cream,https://www.ulta.com/pineapple-swirl-curl-defining-cream?productId=pimprod2002207
12814,xlsImpprod4080005,hair,styling products, ,DevaCurl,The Curl Maker Curl Boosting Spray Gel,https://www.ulta.com/curl-maker-curl-boosting-spray-gel?productId=xlsImpprod4080005
12815,xlsImpprod3120615,hair,styling products, ,Not Your Mother's,Kinky Moves Curl Defining Hair Cream,https://www.ulta.com/kinky-moves-curl-defining-hair-cream?productId=xlsImpprod3120615
12816,xlsImpprod16541069,hair,styling products, ,Sexy Hair,Ultra Curl Support Styling Creme-Gel,https://www.ulta.com/ultra-curl-support-styling-creme-gel?productId=xlsImpprod16541069
12817,xlsImpprod15941075,hair,styling products, ,Aquage,Curl Defining Creme,https://www.ulta.com/curl-defining-creme?productId=xlsImpprod15941075
12818,xlsImpprod3150085,hair,styling products, ,AG Hair,Curl Trigger Curl Defining Spray,https://www.ulta.com/curl-trigger-curl-defining-spray?productId=xlsImpprod3150085
12819,xlsImpprod16451110,hair,styling products, ,Bumble and bumble,Bb.Styling Creme,https://www.ulta.com/bbstyling-creme?productId=xlsImpprod16451110
12820,pimprod2013477,hair,styling products, ,Cake,The Curl Friend Defining Curl Cream,https://www.ulta.com/curl-friend-defining-curl-cream?productId=pimprod2013477
12821,pimprod2015542,hair,styling products, ,Curlsmith,Travel Size Hold Me Softly Style Balm,https://www.ulta.com/travel-size-hold-me-softly-style-balm?productId=pimprod2015542
12822,pimprod2005517,hair,styling products, ,Eva Nyc,Mane Magic 10-in-1 Mousse,https://www.ulta.com/mane-magic-10-in-1-mousse?productId=pimprod2005517
12823,xlsImpprod4560135,hair,styling products, ,AG Hair,Curl Beach Bomb Tousled Texture,https://www.ulta.com/curl-beach-bomb-tousled-texture?productId=xlsImpprod4560135
12824,xlsImpprod6370243,hair,styling products, ,Kenra Professional,Curl Glaze Mousse 13,https://www.ulta.com/curl-glaze-mousse-13?productId=xlsImpprod6370243
12825,xlsImpprod4750045,hair,styling products, ,Tigi,Bed Head Foxy Curls Contour Cream,https://www.ulta.com/bed-head-foxy-curls-contour-cream?productId=xlsImpprod4750045
12826,pimprod2010527,hair,travel size, ,Curlsmith,Travel Size In-Shower Style Fixer,https://www.ulta.com/travel-size-in-shower-style-fixer?productId=pimprod2010527
12827,pimprod2005721,hair,styling products, ,Sun Bum,Curls and Waves Styling Cream,https://www.ulta.com/curls-waves-styling-cream?productId=pimprod2005721
12828,xlsImpprod18161045,hair,styling products, ,Mixed Chicks,Morning After Foam,https://www.ulta.com/morning-after-foam?productId=xlsImpprod18161045
12829,pimprod2005306,hair,styling products, ,OGX,Locking + Coconut Curls Air Dry Cream,https://www.ulta.com/locking-coconut-curls-air-dry-cream?productId=pimprod2005306
12830,pimprod2010923,hair,styling products, ,Flora & Curl,Sweet Hibiscus Curl Activating Lotion,https://www.ulta.com/sweet-hibiscus-curl-activating-lotion?productId=pimprod2010923
12831,pimprod2005385,hair,styling products, ,tgin,Rose Water Curl Refresher 8oz,https://www.ulta.com/rose-water-curl-refresher-8oz?productId=pimprod2005385
12832,xlsImpprod19021001,hair,styling products, ,DevaCurl,Super Stretch Coconut Curl Elongator,https://www.ulta.com/super-stretch-coconut-curl-elongator?productId=xlsImpprod19021001
12833,xlsImpprod4750047,hair,styling products, ,Tigi,Bed Head Foxy Curls Extreme Curl Mousse,https://www.ulta.com/bed-head-foxy-curls-extreme-curl-mousse?productId=xlsImpprod4750047
12834,pimprod2013843,hair,styling products, ,Kreyòl Essence,Haitian Black Castor Oil Goat + Coconut Growth Milk,https://www.ulta.com/haitian-black-castor-oil-goat-coconut-growth-milk?productId=pimprod2013843
12835,pimprod2016910,hair,travel size, ,PATTERN,Travel Size Hydrating Mist,https://www.ulta.com/travel-size-hydrating-mist?productId=pimprod2016910
12836,xlsImpprod6390363,hair,styling products, ,SheaMoisture,Coconut & Hibiscus Curling Gel Souffle,https://www.ulta.com/coconut-hibiscus-curling-gel-souffle?productId=xlsImpprod6390363
12837,xlsImpprod18091183,hair,styling products, ,Design Essentials,Natural Almond & Avocado Curling Crème,https://www.ulta.com/natural-almond-avocado-curling-creme?productId=xlsImpprod18091183
12838,pimprod2005268,hair,styling products, ,Chi,Aloe Vera With Agave Nectar Moisturizing Curl Cream,https://www.ulta.com/aloe-vera-with-agave-nectar-moisturizing-curl-cream?productId=pimprod2005268
12839,prod2068362,hair,styling products, ,Marc Anthony,Curl Defining Lotion,https://www.ulta.com/curl-defining-lotion?productId=prod2068362
12840,pimprod2008524,hair,styling products, ,Paul Mitchell,Lavender Mint Defining Gel,https://www.ulta.com/lavender-mint-defining-gel?productId=pimprod2008524
12841,pimprod2006006,hair,styling products, ,tgin,Honey Whip Hydrating Mousse 7.5oz,https://www.ulta.com/honey-whip-hydrating-mousse-75oz?productId=pimprod2006006
12842,xlsImpprod2730195,hair,styling products, ,John Frieda,Frizz Ease Dream Curls Curl-Perfecting Spray,https://www.ulta.com/frizz-ease-dream-curls-curl-perfecting-spray?productId=xlsImpprod2730195
12843,xlsImpprod13451039,hair,styling products, ,OGX,Coconut Curls Styling Milk,https://www.ulta.com/coconut-curls-styling-milk?productId=xlsImpprod13451039
12844,pimprod2008402,hair,styling products, ,Wella,Nutricurls Curlixir Defining Balm,https://www.ulta.com/nutricurls-curlixir-defining-balm?productId=pimprod2008402
12845,pimprod2008530,hair,styling products, ,Paul Mitchell,Lavender Mint Curl Refresh Foam,https://www.ulta.com/lavender-mint-curl-refresh-foam?productId=pimprod2008530
12846,xlsImpprod15941071,hair,styling products, ,Aquage,Defining Gel,https://www.ulta.com/defining-gel?productId=xlsImpprod15941071
12847,xlsImpprod620036,hair,styling products, ,John Frieda,Frizz-Ease Take Charge Curl-Boosting Mousse,https://www.ulta.com/frizz-ease-take-charge-curl-boosting-mousse?productId=xlsImpprod620036
12848,pimprod2005393,hair,styling products, ,tgin,Curl Bomb Moisturizing Styling Gel 13oz,https://www.ulta.com/curl-bomb-moisturizing-styling-gel-13oz?productId=pimprod2005393
12849,xlsImpprod14241023,hair,styling products, ,Ouidad,Curl Immersion Hi-Defining Custard,https://www.ulta.com/curl-immersion-hi-defining-custard?productId=xlsImpprod14241023
12850,pimprod2005615,hair,styling products, ,tgin,Honey Curls Custard,https://www.ulta.com/honey-curls-custard?productId=pimprod2005615
12851,xlsImpprod17771983,hair,styling products, ,Marc Anthony,Strictly Curls 7-in-1 Treatment Foam,https://www.ulta.com/strictly-curls-7-in-1-treatment-foam?productId=xlsImpprod17771983
12852,pimprod2007724,hair,styling products, ,Flora & Curl,Jasmine Oasis Floral Hydration Hair Mist,https://www.ulta.com/jasmine-oasis-floral-hydration-hair-mist?productId=pimprod2007724
12853,xlsImpprod16041613,hair,styling products, ,OGX,Locking + Coconut Curls Decadent Creamy Mousse,https://www.ulta.com/locking-coconut-curls-decadent-creamy-mousse?productId=xlsImpprod16041613
12854,xlsImpprod650014,hair,styling products, ,John Frieda,Luxurious Volume Thickening Mousse,https://www.ulta.com/luxurious-volume-thickening-mousse?productId=xlsImpprod650014
12855,xlsImpprod18161037,hair,styling products, ,Mixed Chicks,Curl Sculptor,https://www.ulta.com/curl-sculptor?productId=xlsImpprod18161037
12856,xlsImpprod10111058,hair,styling products, ,Ouidad,Curl Last Flexible-Hold Hairspray,https://www.ulta.com/curl-last-flexible-hold-hairspray?productId=xlsImpprod10111058
12857,xlsImpprod16541049,hair,styling products, ,Sebastian,Twisted Curl Styling Cream,https://www.ulta.com/twisted-curl-styling-cream?productId=xlsImpprod16541049
12858,xlsImpprod13061035,hair,styling products, ,Wella,EIMI Nutricurls Boost Bounce 72h Curl Enhancing Mousse,https://www.ulta.com/eimi-nutricurls-boost-bounce-72h-curl-enhancing-mousse?productId=xlsImpprod13061035
12859,pimprod2015823,hair,styling products, ,Design Essentials,Almond & Avocado Daily Curl Revitalizer,https://www.ulta.com/almond-avocado-daily-curl-revitalizer?productId=pimprod2015823
12860,xlsImpprod5230079,hair,styling products, ,John Frieda,Frizz Ease Clearly Defined Styling Gel,https://www.ulta.com/frizz-ease-clearly-defined-styling-gel?productId=xlsImpprod5230079
12861,xlsImpprod18501089,hair,styling products, ,Design Essentials,Coconut & Monoi Deep Moisture Milk Soufflé,https://www.ulta.com/coconut-monoi-deep-moisture-milk-souffle?productId=xlsImpprod18501089
12862,pimprod2008629,hair,styling products, ,Biosilk,Silk Therapy With Organic Coconut Oil Whipped Volume Mousse,https://www.ulta.com/silk-therapy-with-organic-coconut-oil-whipped-volume-mousse?productId=pimprod2008629
12863,xlsImpprod18161047,hair,styling products, ,Mixed Chicks,Coil Kink Style Cream,https://www.ulta.com/coil-kink-style-cream?productId=xlsImpprod18161047
12864,xlsImpprod6481568,hair,travel size, ,DevaCurl,Travel Size Ultra Defining Gel,https://www.ulta.com/travel-size-ultra-defining-gel?productId=xlsImpprod6481568
12865,xlsImpprod3350099,hair,styling products, ,Tresemme,Curl Care Flawless Curls Extra Hold Mousse,https://www.ulta.com/curl-care-flawless-curls-extra-hold-mousse?productId=xlsImpprod3350099
12866,pimprod2005294,hair,styling products, ,Chi,Aloe Vera With Agave Nectar Curls Defined Control Gel,https://www.ulta.com/aloe-vera-with-agave-nectar-curls-defined-control-gel?productId=pimprod2005294
12867,pimprod2014215,hair,styling products, ,Marc Anthony,Strictly Curls 3X Moisture 3-In-1 Styling Cream,https://www.ulta.com/strictly-curls-3x-moisture-3-in-1-styling-cream?productId=pimprod2014215
12868,xlsImpprod17731041,hair,styling products, ,Noughty,Curl Taming Cream,https://www.ulta.com/curl-taming-cream?productId=xlsImpprod17731041
12869,pimprod2015349,hair,styling products, ,The Good Stuff,Curl Hydration Butter,https://www.ulta.com/curl-hydration-butter?productId=pimprod2015349
12870,xlsImpprod18501087,hair,styling products, ,Design Essentials,Coconut & Monoi Gelee,https://www.ulta.com/coconut-monoi-gelee?productId=xlsImpprod18501087
12871,pimprod2015344,hair,styling products, ,The Good Stuff,Curl Definition Jelly,https://www.ulta.com/curl-definition-jelly?productId=pimprod2015344
12872,pimprod2013968,hair,styling products, ,Sun Bum,Whipped Mousse,https://www.ulta.com/whipped-mousse?productId=pimprod2013968
12873,pimprod2005247,hair,styling products, ,Chi,Aloe Vera Reactivating Spray,https://www.ulta.com/aloe-vera-reactivating-spray?productId=pimprod2005247
12874,xlsImpprod10271225,hair,travel size, ,Paul Mitchell,Travel Size Flexible Style Sculpting Foam,https://www.ulta.com/travel-size-flexible-style-sculpting-foam?productId=xlsImpprod10271225
12875,xlsImpprod18181013,hair,styling products, ,OGX,Liquid Pearl Luminescent Serum,https://www.ulta.com/liquid-pearl-luminescent-serum?productId=xlsImpprod18181013
12876,pimprod2007744,hair,styling products, ,Naturalicious,Moisture Infusion Styling Crème,https://www.ulta.com/moisture-infusion-styling-creme?productId=pimprod2007744
12877,pimprod2014060,hair,styling products, ,Got 2b,Be Twisted Air Dry Curl Foam,https://www.ulta.com/be-twisted-air-dry-curl-foam?productId=pimprod2014060
12878,pimprod2007722,hair,styling products, ,Flora & Curl,Flower Garden Hair Butter Concentrate,https://www.ulta.com/flower-garden-hair-butter-concentrate?productId=pimprod2007722
12879,pimprod2015825,hair,styling products, ,Design Essentials,Almond & Avocado Anti-Frizz Curl Defining Gel,https://www.ulta.com/almond-avocado-anti-frizz-curl-defining-gel?productId=pimprod2015825
12880,xlsImpprod18501091,hair,styling products, ,Design Essentials,Coconut & Monoi Water Curl Refresh,https://www.ulta.com/coconut-monoi-water-curl-refresh?productId=xlsImpprod18501091
12881,xlsImpprod6481570,hair,travel size, ,DevaCurl,Travel Size Set It Free Moisture Lock,https://www.ulta.com/travel-size-set-it-free-moisture-lock?productId=xlsImpprod6481570
12882,xlsImpprod5940006,hair,travel size, ,DevaCurl,Travel Size Light Defining Gel,https://www.ulta.com/travel-size-light-defining-gel?productId=xlsImpprod5940006
12883,xlsImpprod16761225,hair,styling products, ,Fairy Tales,Curly-Q Styling Spray Gel,https://www.ulta.com/curly-q-styling-spray-gel?productId=xlsImpprod16761225
12884,pimprod2008404,hair,styling products, ,Wella,EIMI Nutricurls Soft Twirl Anti-Frizz Styling Foam,https://www.ulta.com/eimi-nutricurls-soft-twirl-anti-frizz-styling-foam?productId=pimprod2008404
12885,xlsImpprod11731417,hair,styling products, ,John Frieda,Frizz Ease Dream Curls Air Dry Waves Styling Foam,https://www.ulta.com/frizz-ease-dream-curls-air-dry-waves-styling-foam?productId=xlsImpprod11731417
12886,xlsImpprod13741039,hair,styling products, ,AG Hair,Texture Gloss,https://www.ulta.com/texture-gloss?productId=xlsImpprod13741039
12887,pimprod2014075,hair,styling products, ,Got 2b,Be Twisted Curl Reviver Cream,https://www.ulta.com/be-twisted-curl-reviver-cream?productId=pimprod2014075
12888,xlsImpprod16541085,hair,styling products, ,Tigi,Bed Head Screw It Curl Hydrating Jelly Oil,https://www.ulta.com/bed-head-screw-it-curl-hydrating-jelly-oil?productId=xlsImpprod16541085
12889,xlsImpprod14241025,hair,styling products, ,Ouidad,Curl Immersion Silky Souffle Setting Crème,https://www.ulta.com/curl-immersion-silky-souffle-setting-creme?productId=xlsImpprod14241025
12890,pimprod2008417,hair,styling products, ,Wella,EIMI Nutricurls Curl Shaper,https://www.ulta.com/eimi-nutricurls-curl-shaper?productId=pimprod2008417
12891,pimprod2005402,hair,styling products, ,Alterna,Caviar Anti-Aging Professional Styling Invisible Roller,https://www.ulta.com/caviar-anti-aging-professional-styling-invisible-roller?productId=pimprod2005402
12892,pimprod2006012,hair,styling products, ,Tresemme,Between Washes Curl Revive Styling Foam,https://www.ulta.com/between-washes-curl-revive-styling-foam?productId=pimprod2006012
12893,pimprod2015428,hair,styling products, ,The Mane Choice,Prickly Pear Paradise Curl Creator Styling Custard,https://www.ulta.com/prickly-pear-paradise-curl-creator-styling-custard?productId=pimprod2015428
12894,pimprod2017513,hair,styling products, ,ArtNaturals LUXE,Argan Oil Curl Defining Cream,https://www.ulta.com/argan-oil-curl-defining-cream?productId=pimprod2017513
12895,pimprod2000154,tools & brushes,hair styling tools, ,Dyson,Airwrap Complete Styler-For Multiple Hair Types and Styles,https://www.ulta.com/airwrap-complete-styler-multiple-hair-types-styles?productId=pimprod2000154
12896,xlsImpprod14811059,tools & brushes,hair styling tools, ,Revlon,One-Step Volumizer Hair Dryer,https://www.ulta.com/one-step-volumizer-hair-dryer?productId=xlsImpprod14811059
12897,pimprod2016816,tools & brushes,hair styling tools, ,L'ange,Le Volume 2-in-1 Volumizing Brush Dryer,https://www.ulta.com/le-volume-2-in-1-volumizing-brush-dryer?productId=pimprod2016816
12898,pimprod2008112,tools & brushes,hair styling tools, ,Hot Tools,24K Gold Charcoal Infused One-Step Blowout,https://www.ulta.com/24k-gold-charcoal-infused-one-step-blowout?productId=pimprod2008112
12899,pimprod2012364,tools & brushes,hair styling tools, ,Drybar,The Double Shot Blow-Dryer Brush,https://www.ulta.com/double-shot-blow-dryer-brush?productId=pimprod2012364
12900,pimprod2000156,tools & brushes,hair styling tools, ,Dyson,"Airwrap Volume + Shape Styler-For Fine, Flat Hair",https://www.ulta.com/airwrap-volume-shape-styler-fine-flat-hair?productId=pimprod2000156
12901,pimprod2000155,tools & brushes,hair styling tools, ,Dyson,Airwrap Smooth + Control Styler-For Frizz-Prone Hair,https://www.ulta.com/airwrap-smooth-control-styler-frizz-prone-hair?productId=pimprod2000155
12902,pimprod2007030,tools & brushes,hair styling tools, ,Bed Head,Blow Out Freak One Step Dry + Volume,https://www.ulta.com/blow-out-freak-one-step-dry-volume?productId=pimprod2007030
12903,xlsImpprod13261053,tools & brushes,hair styling tools, ,Revlon,One-Step Paddle Dryer,https://www.ulta.com/one-step-paddle-dryer?productId=xlsImpprod13261053
12904,pimprod2012847,tools & brushes,hair styling tools, ,L'ange,Le Vite Straightening Brush - Blush,https://www.ulta.com/le-vite-straightening-brush-blush?productId=pimprod2012847
12905,pimprod2015960,tools & brushes,hair styling tools, ,Hot Tools,Professional Black Gold One-Step Detachable Blowout Small Head,https://www.ulta.com/professional-black-gold-one-step-detachable-blowout-small-head?productId=pimprod2015960
12906,pimprod2015957,tools & brushes,hair styling tools, ,Hot Tools,Professional Black Gold One-Step Detachable Blowout,https://www.ulta.com/professional-black-gold-one-step-detachable-blowout?productId=pimprod2015957
12907,pimprod2006228,tools & brushes,hair styling tools, ,Ghd,Glide Professional Hot Brush,https://www.ulta.com/glide-professional-hot-brush?productId=pimprod2006228
12908,xlsImpprod18191013,tools & brushes,hair styling tools, ,InStyler,AIRLESS Blowout Revolving Styler,https://www.ulta.com/airless-blowout-revolving-styler?productId=xlsImpprod18191013
12909,xlsImpprod14241005,tools & brushes,hair styling tools, ,InStyler,STRAIGHT UP Ceramic Straightening Brush,https://www.ulta.com/straight-up-ceramic-straightening-brush?productId=xlsImpprod14241005
12910,pimprod2000148,tools & brushes,hair styling tools, ,Drybar,The Brush Crush Heated Straightening Brush,https://www.ulta.com/brush-crush-heated-straightening-brush?productId=pimprod2000148
12911,pimprod2011008,tools & brushes,hair styling tools, ,Bed Head,Smooth Operator Straightening Heat Brush,https://www.ulta.com/smooth-operator-straightening-heat-brush?productId=pimprod2011008
12912,pimprod2012848,tools & brushes,hair styling tools, ,L'ange,Le Vite Straightening Brush - Black,https://www.ulta.com/le-vite-straightening-brush-black?productId=pimprod2012848
12913,pimprod2000441,tools & brushes,hair styling tools, ,InStyler,FREESTYLE 1'' Ionic Ceramic Styler,https://www.ulta.com/freestyle-1-ionic-ceramic-styler?productId=pimprod2000441
12914,pimprod2008518,tools & brushes,hair styling tools, ,Drybar,The Baby Brush Crush Mini Heated Straightening Brush,https://www.ulta.com/baby-brush-crush-mini-heated-straightening-brush?productId=pimprod2008518
12915,pimprod2008706,tools & brushes,hair styling tools, ,InStyler,MAX PRIME Wet to Dry 1.25'' Rotating Styling Iron,https://www.ulta.com/max-prime-wet-dry-125-rotating-styling-iron?productId=pimprod2008706
12916,pimprod2008768,tools & brushes,hair styling tools, ,Gold 'N Hot,Professional One Step Ionic Volumizer Dryer & Styler For Textured Hair,https://www.ulta.com/professional-one-step-ionic-volumizer-dryer-styler-textured-hair?productId=pimprod2008768
12917,pimprod2005780,hair,travel size, ,InStyler,STRAIGHT UP MINI Ceramic Straightening Brush,https://www.ulta.com/straight-up-mini-ceramic-straightening-brush?productId=pimprod2005780
12918,pimprod2013645,tools & brushes,hair styling tools, ,Conair,InfinitiPRO By Conair The Knot Dr. Detangling Hot Air Brush,https://www.ulta.com/infinitipro-by-conair-knot-dr-detangling-hot-air-brush?productId=pimprod2013645
12919,pimprod2005949,tools & brushes,hair styling tools, ,BaBylissPRO,Nano Titanium 2'' Rotating Hot Air Brush,https://www.ulta.com/nano-titanium-2-rotating-hot-air-brush?productId=pimprod2005949
12920,pimprod2000945,tools & brushes,hair styling tools, ,Sultra,After Hours ThermaLite Dryer Brush,https://www.ulta.com/after-hours-thermalite-dryer-brush?productId=pimprod2000945
12921,xlsImpprod16861067,tools & brushes,hair styling tools, ,Revlon,XL Hair Straightening Heated Styling Brush,https://www.ulta.com/xl-hair-straightening-heated-styling-brush?productId=xlsImpprod16861067
12922,xlsImpprod12881001,tools & brushes,hair styling tools, ,Hot Tools,"Professional Silicone Bristle Hot Brush Styler for Added Volume, 1 Inch",https://www.ulta.com/professional-silicone-bristle-hot-brush-styler-added-volume-1-inch?productId=xlsImpprod12881001
12923,xlsImpprod16251066,tools & brushes,hair styling tools, ,Hot Tools,Ionic Tourmaline Hot Styler Thermal Hot Brush,https://www.ulta.com/ionic-tourmaline-hot-styler-thermal-hot-brush?productId=xlsImpprod16251066
12924,pimprod2010388,tools & brushes,hair styling tools, ,Conair,InfinitiPro By Conair Hot Air Brush Multi-Styler,https://www.ulta.com/infinitipro-by-conair-hot-air-brush-multi-styler?productId=pimprod2010388
12925,xlsImpprod14811069,tools & brushes,hair styling tools, ,Conair,Infiniti Pro Ombre Spin Hot Air Brush,https://www.ulta.com/infiniti-pro-ombre-spin-hot-air-brush?productId=xlsImpprod14811069
12926,pimprod2015591,tools & brushes,hair styling tools, ,Chi,CHI For Ulta Beauty Hot Styling Brush,https://www.ulta.com/chi-ulta-beauty-hot-styling-brush?productId=pimprod2015591
12927,pimprod2015946,tools & brushes,hair styling tools, ,Hot Tools,Professional Black Gold Multi-Styler Heated Brush,https://www.ulta.com/professional-black-gold-multi-styler-heated-brush?productId=pimprod2015946
12928,pimprod2006920,tools & brushes,hair styling tools, ,Frizz Defense,Titanium Ceramic Hot Air Brush 1-1/2'',https://www.ulta.com/titanium-ceramic-hot-air-brush-1-12?productId=pimprod2006920
12929,xlsImpprod16041801,tools & brushes,hair styling tools, ,Conair,Infinity Pro Platinum 2'' Ionic Hot Brush,https://www.ulta.com/infinity-pro-platinum-2-ionic-hot-brush?productId=xlsImpprod16041801
12930,pimprod2009759,tools & brushes,hair styling tools, ,Paul Mitchell,Fresh Looks Hot Brush In Plum Perfection,https://www.ulta.com/fresh-looks-hot-brush-in-plum-perfection?productId=pimprod2009759
12931,pimprod2015964,tools & brushes,hair styling tools, ,Revlon,2-in-1 Multi-Styler Flat Iron and Curling Wand,https://www.ulta.com/2-in-1-multi-styler-flat-iron-curling-wand?productId=pimprod2015964
12932,pimprod2005698,tools & brushes,hair styling tools, ,Bed Head,Bed Head Morning After Hair Smoother,https://www.ulta.com/bed-head-morning-after-hair-smoother?productId=pimprod2005698
12933,pimprod2013018,tools & brushes,hair styling tools, ,Sultra,Bombshell VoluStyle Heated Brush,https://www.ulta.com/bombshell-volustyle-heated-brush?productId=pimprod2013018
12934,pimprod2002360,tools & brushes,hair styling tools, ,Aquage,Advanced Thermal Paddle Brush,https://www.ulta.com/advanced-thermal-paddle-brush?productId=pimprod2002360
12935,xlsImpprod17391239,tools & brushes,hair styling tools, ,FoxyBae,Rose Gold Straightening Brush,https://www.ulta.com/rose-gold-straightening-brush?productId=xlsImpprod17391239
12936,pimprod2018440,tools & brushes,hair styling tools, ,Ghd,Rise Volumizing Hot Brush,https://www.ulta.com/rise-volumizing-hot-brush?productId=pimprod2018440
12937,pimprod2018482,tools & brushes,hair styling tools, ,Paul Mitchell,Express Ion Smooth Dry+ Hot Air Brush,https://www.ulta.com/express-ion-smooth-dry-hot-air-brush?productId=pimprod2018482
