ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
368,pimprod2015876,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Tapered Highlight Brush #23,https://www.ulta.com/tapered-highlight-brush-23?productId=pimprod2015876
369,pimprod2015869,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Angled Liner Brush #50,https://www.ulta.com/angled-liner-brush-50?productId=pimprod2015869
370,pimprod2015883,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Blending Shadow Brush #43,https://www.ulta.com/blending-shadow-brush-43?productId=pimprod2015883
371,xlsImpprod12991087,tools & brushes,makeup brushes & tools,makeup brushes,Lancôme,Sourcils Gel Dual Ended Eyebrow Brush #27,https://www.ulta.com/sourcils-gel-dual-ended-eyebrow-brush-27?productId=xlsImpprod12991087
372,pimprod2012899,tools & brushes,makeup brushes & tools,brow & lash tools,Lilly Lashes,Matte Black Eyelash Applicator,https://www.ulta.com/matte-black-eyelash-applicator?productId=pimprod2012899
373,xlsImpprod17451065,tools & brushes,makeup brushes & tools,makeup brushes,NYX Professional Makeup,Holographic Halo Precision Highlighting Brush,https://www.ulta.com/holographic-halo-precision-highlighting-brush?productId=xlsImpprod17451065
374,pimprod2018343,tools & brushes,makeup brushes & tools,brush cleaner,EcoTools,Brush Cleansing Sheets,https://www.ulta.com/brush-cleansing-sheets?productId=pimprod2018343
375,pimprod2015874,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Crease Brush #41,https://www.ulta.com/crease-brush-41?productId=pimprod2015874
376,pimprod2015884,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Long Natural Hair Shadow Brush #40,https://www.ulta.com/long-natural-hair-shadow-brush-40?productId=pimprod2015884
377,pimprod2018274,tools & brushes,makeup brushes & tools,makeup brushes,Real Techniques,Smooth & Cover Dual Ended Brush,https://www.ulta.com/smooth-cover-dual-ended-brush?productId=pimprod2018274
378,pimprod2015880,tools & brushes,makeup brushes & tools,makeup brushes,ULTA,Pointed Liner Brush #51,https://www.ulta.com/pointed-liner-brush-51?productId=pimprod2015880
379,pimprod2008886,tools & brushes,makeup brushes & tools,makeup brushes,ZOEVA,#106 Powder Rose Golden Vol. 2 Brush,https://www.ulta.com/106-powder-rose-golden-vol-2-brush?productId=pimprod2008886
380,pimprod2008478,tools & brushes,makeup brushes & tools,makeup brushes,Morphe,Morphe x Jaclyn Hill JH15 Know Your Angles Brush,https://www.ulta.com/morphe-x-jaclyn-hill-jh15-know-your-angles-brush?productId=pimprod2008478
381,pimprod2018277,tools & brushes,makeup brushes & tools,makeup brushes,Real Techniques,Blend & Define Dual Ended Brush,https://www.ulta.com/blend-define-dual-ended-brush?productId=pimprod2018277
382,pimprod2012437,tools & brushes,makeup brushes & tools,makeup brushes,NYX Professional Makeup,High Glass Illuminating Powder Brush,https://www.ulta.com/high-glass-illuminating-powder-brush?productId=pimprod2012437
383,pimprod2000214,tools & brushes,makeup brushes & tools,makeup brushes,BH Cosmetics,Soft Liner Fan Brush 9,https://www.ulta.com/soft-liner-fan-brush-9?productId=pimprod2000214
384,pimprod2001528,tools & brushes,makeup brushes & tools,makeup brushes,BH Cosmetics,Primer Fan Brush 7,https://www.ulta.com/primer-fan-brush-7?productId=pimprod2001528
385,pimprod2000218,tools & brushes,makeup brushes & tools,makeup brushes,BH Cosmetics,Shading Fan Brush 3,https://www.ulta.com/shading-fan-brush-3?productId=pimprod2000218
386,pimprod2017460,tools & brushes,makeup brushes & tools,sponges & applicators,L.A. Girl,Beauty Sponge,https://www.ulta.com/beauty-sponge?productId=pimprod2017460
387,pimprod2016743,tools & brushes,makeup brushes & tools,makeup brushes,Too Faced,Mr. Cover-Up Perfect Concealer Brush,https://www.ulta.com/mr-cover-up-perfect-concealer-brush?productId=pimprod2016743
388,pimprod2012773,tools & brushes,makeup brushes & tools,sponges & applicators,ICONIC LONDON,Pro Puff,https://www.ulta.com/pro-puff?productId=pimprod2012773
389,pimprod2008705,tools & brushes,makeup brushes & tools, ,Real Techniques,Brush Cleansing Palette,https://www.ulta.com/brush-cleansing-palette?productId=pimprod2008705
390,xlsImpprod17401105,tools & brushes,makeup brushes & tools, ,e.l.f. Cosmetics,Brush Shampoo,https://www.ulta.com/brush-shampoo?productId=xlsImpprod17401105
391,pimprod2003437,makeup,lips,lipstick,Makeup Revolution,Matte Lip,https://www.ulta.com/matte-lip?productId=pimprod2003437
392,pimprod2001314,makeup,lips,lipstick,Lancôme,L'Absolu Rouge Drama Matte Lipcolor,https://www.ulta.com/labsolu-rouge-drama-matte-lipcolor?productId=pimprod2001314
393,pimprod2015892,makeup,ulta collection, ,ULTA,Mini Luxe Lipstick,https://www.ulta.com/mini-luxe-lipstick?productId=pimprod2015892
394,pimprod2006672,makeup,lips,lipstick,Maybelline,SuperStay 24 Color 2-Step Liquid Lipstick,https://www.ulta.com/superstay-24-color-2-step-liquid-lipstick?productId=pimprod2006672
395,pimprod2012517,makeup,lips,lipstick,L'Oréal,Rouge Signature Empowereds,https://www.ulta.com/rouge-signature-empowereds?productId=pimprod2012517
396,pimprod2012374,makeup,lips,lipstick,L.A. Girl,Lip Mousse,https://www.ulta.com/lip-mousse?productId=pimprod2012374
397,xlsImpprod16731003,makeup,lips,lipstick,J.Cat Beauty,Flash Metal Metallic Matte Lip,https://www.ulta.com/flash-metal-metallic-matte-lip?productId=xlsImpprod16731003
398,pimprod2003490,makeup,lips,lipstick,Ofra Cosmetics,OFRA x Francesca Tolot Long Lasting Liquid Lipstick,https://www.ulta.com/ofra-x-francesca-tolot-long-lasting-liquid-lipstick?productId=pimprod2003490
399,pimprod2004821,makeup,lips,lipstick,Ofra Cosmetics,Flexi Slick Lip Crème,https://www.ulta.com/flexi-slick-lip-creme?productId=pimprod2004821
400,pimprod2017928,makeup,lips,lipstick,Makeup Revolution,Velvet Kiss Lip Crayon,https://www.ulta.com/velvet-kiss-lip-crayon?productId=pimprod2017928
401,pimprod2018155,makeup,lips,lipstick,I Heart Revolution,Tasty Avocado Lipstick,https://www.ulta.com/tasty-avocado-lipstick?productId=pimprod2018155
402,pimprod2018178,makeup,lips,lipstick,e.l.f. Cosmetics,Day To Night Lipstick Duo,https://www.ulta.com/day-night-lipstick-duo?productId=pimprod2018178
403,pimprod2016381,makeup,lips,lipstick,Wet n Wild,MegaLast Catsuit Matte Lipstick,https://www.ulta.com/megalast-catsuit-matte-lipstick?productId=pimprod2016381
404,pimprod2017844,makeup,lips,lipstick,Juvia's Place,The Nude Peaches Velvety Matte Lipstick,https://www.ulta.com/nude-peaches-velvety-matte-lipstick?productId=pimprod2017844
405,pimprod2017843,makeup,lips,lipstick,Juvia's Place,The Nude Chocolates Velvety Matte Lipstick,https://www.ulta.com/nude-chocolates-velvety-matte-lipstick?productId=pimprod2017843
406,pimprod2017560,makeup,lips,lipstick,Too Faced,Melted Matte Pumpkin Spice Liquid Lipstick,https://www.ulta.com/melted-matte-pumpkin-spice-liquid-lipstick?productId=pimprod2017560
407,pimprod2017842,makeup,lips,lipstick,Juvia's Place,The Nude Mauves Velvety Matte Lipstick,https://www.ulta.com/nude-mauves-velvety-matte-lipstick?productId=pimprod2017842
408,pimprod2002161,makeup,lips, ,KYLIE COSMETICS,Velvet Liquid Lipstick,https://www.ulta.com/velvet-liquid-lipstick?productId=pimprod2002161
409,pimprod2010845,makeup,lips, ,KKW BEAUTY,Nude Crème Lipstick,https://www.ulta.com/nude-creme-lipstick?productId=pimprod2010845
410,xlsImpprod19091099,makeup,lips, ,Clinique,Dramatically Different Lipstick Shaping Lip Colour,https://www.ulta.com/dramatically-different-lipstick-shaping-lip-colour?productId=xlsImpprod19091099
411,pimprod2007645,makeup,lips, ,Essence,This Is Nude Lipstick,https://www.ulta.com/this-nude-lipstick?productId=pimprod2007645
412,pimprod2002628,makeup,lips, ,CoverGirl,Full Spectrum Color Idol Satin Lipstick,https://www.ulta.com/full-spectrum-color-idol-satin-lipstick?productId=pimprod2002628
413,pimprod2016913,makeup,lips, ,CoverGirl,Outlast UltiMatte One Step Liquid Lip Color,https://www.ulta.com/outlast-ultimatte-one-step-liquid-lip-color?productId=pimprod2016913
414,pimprod2016602,makeup,lips, ,Clarins,Velvet Lip Perfector,https://www.ulta.com/velvet-lip-perfector?productId=pimprod2016602
415,pimprod2003207,makeup,gifts & value sets, ,ULTA,Small Makeup Blending Sponges 2 Pc,https://www.ulta.com/small-makeup-blending-sponges-2-pc?productId=pimprod2003207
416,pimprod2017174,makeup,gifts & value sets, ,e.l.f. Cosmetics,Brush & Sponge Complexion Duo,https://www.ulta.com/brush-sponge-complexion-duo?productId=pimprod2017174
417,pimprod2016170,tools & brushes,makeup brushes & tools, ,Tarte,Maneater Purrfect Curler Set,https://www.ulta.com/maneater-purrfect-curler-set?productId=pimprod2016170
418,xlsImpprod14571013,men,shaving, ,Tweezerman,G.E.A.R. Ingrown Hair/Splintertweeze Stainless Steel Tweezer,https://www.ulta.com/gear-ingrown-hairsplintertweeze-stainless-steel-tweezer?productId=xlsImpprod14571013
419,xlsImpprod15651073,tools & brushes,travel size, ,ULTA,Travel Lash & Brow Comb,https://www.ulta.com/travel-lash-brow-comb?productId=xlsImpprod15651073
420,pimprod2009253,makeup,makeup bags & cases, ,Tartan + Twine,Double Zip Train Case,https://www.ulta.com/double-zip-train-case?productId=pimprod2009253
421,pimprod2017120,makeup,makeup bags & cases, ,iDesign,Onyx Cosmetic 3 Drawer Organizer,https://www.ulta.com/onyx-cosmetic-3-drawer-organizer?productId=pimprod2017120
422,pimprod2003879,makeup,makeup bags & cases, ,Tartan + Twine,Elevated Gray Weekender,https://www.ulta.com/elevated-gray-weekender?productId=pimprod2003879
423,pimprod2017119,makeup,makeup bags & cases, ,iDesign,Onyx Wide Cosmetic 3 Drawer Organizer,https://www.ulta.com/onyx-wide-cosmetic-3-drawer-organizer?productId=pimprod2017119
424,pimprod2017121,makeup,makeup bags & cases, ,iDesign,Onyx Cosmetic Carousel,https://www.ulta.com/onyx-cosmetic-carousel?productId=pimprod2017121
425,pimprod2017122,makeup,makeup bags & cases, ,iDesign,Onyx Cosmetic Organizer Bundle,https://www.ulta.com/onyx-cosmetic-organizer-bundle?productId=pimprod2017122
426,pimprod2014209,makeup,makeup bags & cases, ,Kestrel,Beauty Case,https://www.ulta.com/beauty-case?productId=pimprod2014209
427,pimprod2010142,makeup,makeup bags & cases, ,Tartan + Twine,Basics Tinted Large Purse Kit,https://www.ulta.com/basics-tinted-large-purse-kit?productId=pimprod2010142
428,pimprod2010145,makeup,makeup bags & cases, ,Tartan + Twine,Basics Black Valet,https://www.ulta.com/basics-black-valet?productId=pimprod2010145
429,pimprod2016789,makeup,gifts & value sets, ,Tarte,Must-Try Tarte Mascara Travel Size Trio,https://www.ulta.com/must-try-tarte-mascara-travel-size-trio?productId=pimprod2016789
430,pimprod2013545,makeup,gifts & value sets, ,Clinique,Girls Night Glow Set,https://www.ulta.com/girls-night-glow-set?productId=pimprod2013545
431,pimprod2015879,tools & brushes,makeup brushes & tools, ,ULTA,Angled Brow Brush & Spoolie #60,https://www.ulta.com/angled-brow-brush-spoolie-60?productId=pimprod2015879
432,pimprod2015873,tools & brushes,makeup brushes & tools, ,ULTA,Bronzer Brush #21,https://www.ulta.com/bronzer-brush-21?productId=pimprod2015873
433,pimprod2015870,tools & brushes,makeup brushes & tools, ,ULTA,Angled Foundation Brush #14,https://www.ulta.com/angled-foundation-brush-14?productId=pimprod2015870
434,xlsImpprod15361249,tools & brushes,makeup brushes & tools, ,Real Techniques,Expert Concealer Brush,https://www.ulta.com/expert-concealer-brush?productId=xlsImpprod15361249
435,xlsImpprod17751017,tools & brushes,makeup brushes & tools, ,Essence,Angled Eyebrow Brush,https://www.ulta.com/angled-eyebrow-brush?productId=xlsImpprod17751017
436,pimprod2014944,tools & brushes,makeup brushes & tools, ,Tarte,Limited Edition Buff & Bronze Body Kabuki Brush,https://www.ulta.com/limited-edition-buff-bronze-body-kabuki-brush?productId=pimprod2014944
437,pimprod2016201,tools & brushes,makeup brushes & tools, ,ZOEVA,228 Luxe Crease Rose Golden Vol. 2 Brush,https://www.ulta.com/228-luxe-crease-rose-golden-vol-2-brush?productId=pimprod2016201
438,pimprod2007977,tools & brushes,makeup brushes & tools, ,IT Brushes For ULTA,Airbrush Dual-Ended Flawless Foundation Brush #134,https://www.ulta.com/airbrush-dual-ended-flawless-foundation-brush-134?productId=pimprod2007977
439,pimprod2015750,tools & brushes,makeup brushes & tools, ,Real Techniques,Cashmere Dreams Blush Brush,https://www.ulta.com/cashmere-dreams-blush-brush?productId=pimprod2015750
440,pimprod2018185,nails,gel nail polish, ,Red Carpet Manicure,French Kiss Led Gel Nail Polish Collection,https://www.ulta.com/french-kiss-led-gel-nail-polish-collection?productId=pimprod2018185
441,pimprod2016391,nails,nail polish stickers, ,ULTA,Wonder Woman 1984 x Ulta Beauty Nail Polish Strips,https://www.ulta.com/wonder-woman-1984-x-ulta-beauty-nail-polish-strips?productId=pimprod2016391
442,pimprod2017135,nails,nail polish stickers, ,ULTA,Harry Potter Ravenclaw Nail Polish Strips,https://www.ulta.com/harry-potter-ravenclaw-nail-polish-strips?productId=pimprod2017135
443,pimprod2017134,nails,nail polish stickers, ,ULTA,Harry Potter Hufflepuff Nail Polish Strips,https://www.ulta.com/harry-potter-hufflepuff-nail-polish-strips?productId=pimprod2017134
444,pimprod2017133,nails,nail polish stickers, ,ULTA,Harry Potter Slytherin Nail Polish Strips,https://www.ulta.com/harry-potter-slytherin-nail-polish-strips?productId=pimprod2017133
445,pimprod2017367,nails,nail polish stickers, ,Dashing Diva,Center Stage Gloss Ultra Shine Gel Strips,https://www.ulta.com/center-stage-gloss-ultra-shine-gel-strips?productId=pimprod2017367
446,pimprod2018354,nails,nail polish stickers, ,Dashing Diva,Creepy Crawlers Gloss Ultra Shine Gel Strips,https://www.ulta.com/creepy-crawlers-gloss-ultra-shine-gel-strips?productId=pimprod2018354
447,pimprod2018352,nails,nail polish stickers, ,Dashing Diva,Later Witches Gloss Ultra Shine Gel Strips,https://www.ulta.com/later-witches-gloss-ultra-shine-gel-strips?productId=pimprod2018352
448,pimprod2018355,nails,nail polish stickers, ,Dashing Diva,Vampirina Gloss Ultra Shine Gel Strips,https://www.ulta.com/vampirina-gloss-ultra-shine-gel-strips?productId=pimprod2018355
449,pimprod2018353,nails,nail polish stickers, ,Dashing Diva,Bat-tastic Gloss Ultra Shine Gel Strips,https://www.ulta.com/bat-tastic-gloss-ultra-shine-gel-strips?productId=pimprod2018353
450,pimprod2014723,makeup,gifts & value sets,value sets,Juice Beauty,Nude Lip Crush & Blush,https://www.ulta.com/nude-lip-crush-blush?productId=pimprod2014723
451,pimprod2017604,makeup,gifts & value sets,value sets,bareMinerals,Poreless At Any Age: Mini Pore-Refining Starter Kit,https://www.ulta.com/poreless-at-any-age-mini-pore-refining-starter-kit?productId=pimprod2017604
452,pimprod2017625,makeup,gifts & value sets,value sets,Petite 'n Pretty,Back To School Kit,https://www.ulta.com/back-school-kit?productId=pimprod2017625
453,pimprod2017996,makeup,gifts & value sets,value sets,KVD Vegan Beauty,Vegan Beauty Bestsellers Set,https://www.ulta.com/vegan-beauty-bestsellers-set?productId=pimprod2017996
454,pimprod2008022,makeup,gifts & value sets, ,Grande Cosmetics,The Cult Faves Lash & Brow Travel Set,https://www.ulta.com/cult-faves-lash-brow-travel-set?productId=pimprod2008022
455,pimprod2017077,makeup,gifts & value sets, ,Lancôme,Boost Your Lashes Set,https://www.ulta.com/boost-your-lashes-set?productId=pimprod2017077
456,pimprod2016319,makeup,gifts & value sets, ,Smashbox,Photo Finish Prime & Set Duet,https://www.ulta.com/photo-finish-prime-set-duet?productId=pimprod2016319
457,xlsImpprod18281015,nails,nail art & design, ,Red Carpet Manicure,Color Dip Color By Me Kit,https://www.ulta.com/color-dip-color-by-me-kit?productId=xlsImpprod18281015
458,pimprod2011472,nails,gifts & value sets, ,Morgan Taylor,Holiday Nail Art Kit,https://www.ulta.com/holiday-nail-art-kit?productId=pimprod2011472
459,pimprod2018350,nails,nail art & design, ,Dashing Diva,Expressions Squad Ghouls Nail Stickers,https://www.ulta.com/expressions-squad-ghouls-nail-stickers?productId=pimprod2018350
460,pimprod2018351,nails,nail art & design, ,Dashing Diva,Expressions Goulish Nail Stickers,https://www.ulta.com/expressions-goulish-nail-stickers?productId=pimprod2018351
461,xlsImpprod15321147,nails,gifts & value sets, ,OPI,Infinite Shine ProStay Primer & Gloss Duo,https://www.ulta.com/infinite-shine-prostay-primer-gloss-duo?productId=xlsImpprod15321147
462,xlsImpprod5180319,nails,nail care, ,OPI,"Start To Finish Base Coat, Top Coat & Strengthener 3-in-1 Treatment",https://www.ulta.com/start-finish-base-coat-top-coat-strengthener-3-in-1-treatment?productId=xlsImpprod5180319
463,pimprod2017351,nails,top & base coats, ,Orly,Breathable Treatment + Shine,https://www.ulta.com/breathable-treatment-shine?productId=pimprod2017351
464,pimprod2013719,nails,top & base coats, ,Sally Hansen,Color Therapy Beautifiers Strengthening Top Coat,https://www.ulta.com/color-therapy-beautifiers-strengthening-top-coat?productId=pimprod2013719
465,xlsImpprod18721137,nails,nail care, ,Londontown,Kur Strengthening Lacquer Remover,https://www.ulta.com/kur-strengthening-lacquer-remover?productId=xlsImpprod18721137
466,pimprod2003613,nails,press on nails, ,Kiss,AB Fab Gel Fantasy Nails,https://www.ulta.com/ab-fab-gel-fantasy-nails?productId=pimprod2003613
467,pimprod2013639,nails,press on nails, ,Kiss,Get There Gel Fantasy Nails,https://www.ulta.com/get-there-gel-fantasy-nails?productId=pimprod2013639
468,pimprod2003615,nails,press on nails, ,Kiss,Ribbons Gel Fantasy Nails,https://www.ulta.com/ribbons-gel-fantasy-nails?productId=pimprod2003615
469,pimprod2013626,nails,press on nails, ,Kiss,Kitty Gurl Masterpiece One-Of-A-Kind Fashion Nails,https://www.ulta.com/kitty-gurl-masterpiece-one-of-a-kind-fashion-nails?productId=pimprod2013626
470,pimprod2003600,nails,press on nails, ,Kiss,Rock It imPress Press-On Manicure,https://www.ulta.com/rock-it-impress-press-on-manicure?productId=pimprod2003600
471,pimprod2017362,nails,press on nails, ,Dashing Diva,Magic Press Bored Games Press-On Gel Nails,https://www.ulta.com/magic-press-bored-games-press-on-gel-nails?productId=pimprod2017362
472,pimprod2017363,nails,press on nails, ,Dashing Diva,Magic Press Pink Lady Press-On Gel Nails,https://www.ulta.com/magic-press-pink-lady-press-on-gel-nails?productId=pimprod2017363
473,pimprod2016984,nails,press on nails, ,Dashing Diva,Magic Press Midas Touch Press On Gel Nails,https://www.ulta.com/magic-press-midas-touch-press-on-gel-nails?productId=pimprod2016984
474,pimprod2017366,nails,press on nails, ,Dashing Diva,Magic Press Three's Company Press-On Gel Nails,https://www.ulta.com/magic-press-threes-company-press-on-gel-nails?productId=pimprod2017366
475,pimprod2018221,nails,press on nails, ,Kiss,Escape Room Glam Design Halloween Nails,https://www.ulta.com/escape-room-glam-design-halloween-nails?productId=pimprod2018221
476,pimprod2018219,nails,press on nails, ,Kiss,Who's There Gel Fantasy Halloween Nails,https://www.ulta.com/whos-there-gel-fantasy-halloween-nails?productId=pimprod2018219
477,pimprod2018218,nails,press on nails, ,Kiss,Pumpkin Light Gel Fantasy Halloween Nails,https://www.ulta.com/pumpkin-light-gel-fantasy-halloween-nails?productId=pimprod2018218
478,pimprod2018220,nails,press on nails, ,Kiss,Room Escape Glam Design Halloween Nails,https://www.ulta.com/room-escape-glam-design-halloween-nails?productId=pimprod2018220
479,pimprod2018222,nails,press on nails, ,Kiss,Howl Glam Design Halloween Nails,https://www.ulta.com/howl-glam-design-halloween-nails?productId=pimprod2018222
480,pimprod2018223,nails,press on nails, ,Kiss,Goodie Glam Design Halloween Nails,https://www.ulta.com/goodie-glam-design-halloween-nails?productId=pimprod2018223
481,pimprod2009008,nails,nail polish, ,OPI,"Nail Lacquer Nail Polish, Pinks",https://www.ulta.com/nail-lacquer-nail-polish-pinks?productId=pimprod2009008
482,pimprod2015582,nails,gifts & value sets, ,China Glaze,Trolls World Tour Collection 6 Piece Mini Kit,https://www.ulta.com/trolls-world-tour-collection-6-piece-mini-kit?productId=pimprod2015582
483,pimprod2013284,nails,nail polish, ,OPI,Mexico City Nail Lacquer Collection,https://www.ulta.com/mexico-city-nail-lacquer-collection?productId=pimprod2013284
484,pimprod2009004,nails,nail polish, ,OPI,"Nail Lacquer Nail Polish, Nudes/Neutrals",https://www.ulta.com/nail-lacquer-nail-polish-nudesneutrals?productId=pimprod2009004
485,pimprod2017291,nails,nail polish, ,OPI,Muse of Milan Infinite Shine Collection,https://www.ulta.com/muse-of-milan-infinite-shine-collection?productId=pimprod2017291
486,pimprod2014726,nails,gifts & value sets, ,OPI,Neo-Pearl Collection Mini Nail Lacquer Pack,https://www.ulta.com/neo-pearl-collection-mini-nail-lacquer-pack?productId=pimprod2014726
487,pimprod2017310,nails,gifts & value sets, ,OPI,Muse Of Milan Mini Nail Lacquer 4-Pack,https://www.ulta.com/muse-of-milan-mini-nail-lacquer-4-pack?productId=pimprod2017310
488,xlsImpprod15361199,nails,nail care, ,Essie,Treat Love & Color Nail Polish & Strengthener,https://www.ulta.com/treat-love-color-nail-polish-strengthener?productId=xlsImpprod15361199
489,pimprod2002851,nails,nail polish, ,Sally Hansen,Mega Strength Nail Color,https://www.ulta.com/mega-strength-nail-color?productId=pimprod2002851
490,pimprod2017057,nails,nail polish, ,Essie,Let It Ripple Nail Polish Collection,https://www.ulta.com/let-it-ripple-nail-polish-collection?productId=pimprod2017057
491,pimprod2008737,nails,gifts & value sets, ,China Glaze,Sesame Street 50th Anniversary Holiday Collection 6 Piece,https://www.ulta.com/sesame-street-50th-anniversary-holiday-collection-6-piece?productId=pimprod2008737
492,pimprod2008245,nails,nail polish, ,Londontown,Lakur Enhanced Colour Nail Lacquer,https://www.ulta.com/lakur-enhanced-colour-nail-lacquer?productId=pimprod2008245
493,pimprod2017139,nails,ulta collection, ,ULTA,Birthday Party Nail Lacquer Duo,https://www.ulta.com/birthday-party-nail-lacquer-duo?productId=pimprod2017139
494,pimprod2017311,nails,gifts & value sets, ,OPI,Muse Of Milan Mini Infinite Shine 4-Pack,https://www.ulta.com/muse-of-milan-mini-infinite-shine-4-pack?productId=pimprod2017311
495,pimprod2002852,nails,nail polish, ,Sally Hansen,Mega Strength Ultra Shine,https://www.ulta.com/mega-strength-ultra-shine?productId=pimprod2002852
496,xlsImpprod17531237,nails,nail polish, ,Young Nails,Caption Color Shots,https://www.ulta.com/caption-color-shots?productId=xlsImpprod17531237
497,pimprod2015145,nails,nail polish, ,Nailtopia,"Smokey Road Glow Bio-Sourced, Plant-Based Chip-Free Nail Lacquer",https://www.ulta.com/smokey-road-glow-bio-sourced-plant-based-chip-free-nail-lacquer?productId=pimprod2015145
498,pimprod2006649,hair,treatment, ,Terra Beauty Bars,Floral Infusion Multitasking Oil,https://www.ulta.com/floral-infusion-multitasking-oil?productId=pimprod2006649
499,pimprod2015633,nails,nail care, ,Le Mini Macaron,Rosé Kiss! Nail & Cuticle Oil,https://www.ulta.com/rose-kiss-nail-cuticle-oil?productId=pimprod2015633
500,xlsImpprod16021107,nails,gifts & value sets, ,Perfect Formula,Gel Coat Manicure,https://www.ulta.com/gel-coat-manicure?productId=xlsImpprod16021107
501,pimprod2011056,bath & body,hand & foot care, ,Le Mini Macaron,Cocooning Time 3-in-1 Spa Pedicure Set,https://www.ulta.com/cocooning-time-3-in-1-spa-pedicure-set?productId=pimprod2011056
502,xlsImpprod18931102,bath & body,hand & foot care, ,Diamond Cosmetics,Colorful Pumice Stone with Band,https://www.ulta.com/colorful-pumice-stone-with-band?productId=xlsImpprod18931102
503,pimprod2018166,bath & body,hand & foot care, ,Hempz,Let's Stay In Pedicure Kit,https://www.ulta.com/lets-stay-in-pedicure-kit?productId=pimprod2018166
504,pimprod2015693,skin care,cleansers,cleansing oils,bareMinerals,SMOOTHNESS Hydrating Cleansing Oil,https://www.ulta.com/smoothness-hydrating-cleansing-oil?productId=pimprod2015693
505,xlsImpprod18331002,nails,nail care, ,OPI,Infinite Shine Ridge Filler Primer,https://www.ulta.com/infinite-shine-ridge-filler-primer?productId=xlsImpprod18331002
506,pimprod2015051,nails,nail care, ,Nailtopia,Nails are Strong Kit,https://www.ulta.com/nails-are-strong-kit?productId=pimprod2015051
507,pimprod2017372,nails,nail care, ,Dashing Diva,Redtherapy Base Shield for Magic Press,https://www.ulta.com/redtherapy-base-shield-magic-press?productId=pimprod2017372
508,pimprod2017373,nails,nail care, ,Dashing Diva,Redtherapy Base Seal Treatment for Gloss,https://www.ulta.com/redtherapy-base-seal-treatment-gloss?productId=pimprod2017373
509,pimprod2015634,nails,nail care, ,Le Mini Macaron,Je Glow! Nail Brightener,https://www.ulta.com/je-glow-nail-brightener?productId=pimprod2015634
510,pimprod2013268,nails,nail care, ,Nail Tek,Foundation 4 Ridge Filler,https://www.ulta.com/foundation-4-ridge-filler?productId=pimprod2013268
511,xlsImpprod17421197,nails,nail care, ,OPI,ProSpa Micro-exfoliating Hand Polish,https://www.ulta.com/prospa-micro-exfoliating-hand-polish?productId=xlsImpprod17421197
512,pimprod2015483,nails,nail care, ,Londontown,Get Well Nail Recovery,https://www.ulta.com/get-well-nail-recovery?productId=pimprod2015483
513,pimprod2011066,nails,nail care, ,Le Mini Macaron,Lunegloss Overnight Nail Serum,https://www.ulta.com/lunegloss-overnight-nail-serum?productId=pimprod2011066
514,xlsImpprod17821231,nails,nail care, ,Sally Hansen,Gel Rehab,https://www.ulta.com/gel-rehab?productId=xlsImpprod17821231
515,pimprod2015034,nails,nail care, ,Nailtopia,Orange Nail Treatment,https://www.ulta.com/orange-nail-treatment?productId=pimprod2015034
516,pimprod2013725,nails,nail care, ,Sally Hansen,Color Therapy Beautifiers Nail Cuticle Serum,https://www.ulta.com/color-therapy-beautifiers-nail-cuticle-serum?productId=pimprod2013725
517,pimprod2012748,skin care,cleansers, ,Fourth Ray Beauty,BFD Cleansing Oil,https://www.ulta.com/bfd-cleansing-oil?productId=pimprod2012748
518,pimprod2002937,skin care,cleansers, ,Kiehl's Since 1851,Midnight Recovery Botanical Cleansing Oil,https://www.ulta.com/midnight-recovery-botanical-cleansing-oil?productId=pimprod2002937
519,pimprod2007169,skin care,korean skin care, ,Hanskin,Pore Cleansing Oil - AHA,https://www.ulta.com/pore-cleansing-oil-aha?productId=pimprod2007169
520,pimprod2016148,skin care,cleansers, ,L'Occitane,Cleansing Oil-to-Milk,https://www.ulta.com/cleansing-oil-milk?productId=pimprod2016148
521,pimprod2009105,skin care,cleansers, ,EVE LOM,Muslin Cloth,https://www.ulta.com/muslin-cloth?productId=pimprod2009105
522,pimprod2017184,tools & brushes,skincare tools, ,EcoTools,Deep Cleansing Brush,https://www.ulta.com/deep-cleansing-brush?productId=pimprod2017184
523,xlsImpprod16041869,tools & brushes,skincare tools, ,Michael Todd Beauty,Soniclear Replacement Delicate Sensitive Skin Brush Head,https://www.ulta.com/soniclear-replacement-delicate-sensitive-skin-brush-head?productId=xlsImpprod16041869
524,xlsImpprod18731043,skin care,cleansers, ,Tula,Get Toned Pro-Glycolic 10% Resurfacing Toner,https://www.ulta.com/get-toned-pro-glycolic-10-resurfacing-toner?productId=xlsImpprod18731043
525,xlsImpprod17981003,men,shaving, ,Tend Skin,Tend Skin Solution,https://www.ulta.com/tend-skin-solution?productId=xlsImpprod17981003
526,pimprod2014549,skin care,cleansers, ,Pacifica,Acne Warrior Clearing Astringent,https://www.ulta.com/acne-warrior-clearing-astringent?productId=pimprod2014549
