product_id,option,price,sale,available,timestamp
pimprod2021902,Don't Sugarcoat It,4.99,0.0,1.0,
pimprod2021902,Fluff You,4.99,0.0,1.0,
pimprod2021902,Fluffernutter,4.99,0.0,1.0,
pimprod2021902,"Girl, You're Whipped",4.99,0.0,1.0,
pimprod2021902,I'm On Cloud Wine,4.99,0.0,1.0,
pimprod2021902,Love You Smore,4.99,0.0,1.0,
pimprod2021902,Marsh To My Mallow,4.99,0.0,1.0,
pimprod2021902,Marshmallow Madness,4.99,0.0,1.0,
pimprod2021902,Pour Some Suga On Me,4.99,0.0,1.0,
pimprod2021902,Sugar-Holic,4.99,0.0,1.0,
pimprod2008694,Buttery Blush (nude caramel hues),6.99,1.0,1.0,
pimprod2008694,Liquid Honey (nude caramel hue),6.99,1.0,1.0,
pimprod2008694,Liquid Ruby (reddish hue),6.99,1.0,1.0,
pimprod2008694,Puddle of Plum (plum and berry hues),6.99,1.0,1.0,
pimprod2008694,Rhubarb Rapids (pinkish hue),6.99,1.0,1.0,
pimprod2008694,Rush of Raspberry (plum and rose),6.99,1.0,1.0,
pimprod2016381,Bare It All,2.99,1.0,1.0,
pimprod2016381,Cherry Bomb,2.99,1.0,1.0,
pimprod2016381,Cherry Pick,2.99,1.0,1.0,
pimprod2016381,Cinnamon Spice,2.99,1.0,1.0,
pimprod2016381,Mauve Outta Here,2.99,1.0,1.0,
pimprod2016381,Mochalicious,2.99,1.0,1.0,
pimprod2016381,Never Nude,2.99,1.0,1.0,
pimprod2016381,Red Velvet,2.99,1.0,1.0,
pimprod2016381,Sexpot Red,2.99,1.0,1.0,
pimprod2016381,Skin-ny Dipping,2.99,1.0,1.0,
pimprod2016381,Stoplight Red,2.99,1.0,1.0,
pimprod2016381,Think Pink,2.99,1.0,1.0,
pimprod2016381,Wine Room,2.99,1.0,1.0,
pimprod2022230,Red 0 (true red),40,1.0,1.0,
pimprod2002731,Shimmy,4.5,1.0,1.0,
pimprod2002731,Cherry Quartz,4.5,1.0,1.0,
pimprod2002731,Reflector,4.5,1.0,1.0,
pimprod2002731,Crystal Crush,4.5,1.0,1.0,
pimprod2002731,Bloodstone,4.5,1.0,1.0,
pimprod2002731,X Infinity,4.5,1.0,1.0,
pimprod2002731,Amethyst Vibes,4.5,1.0,1.0,
pimprod2002731,Oil Spill,4.5,1.0,1.0,
pimprod2002731,Alienated,4.5,1.0,1.0,
pimprod2013404,Pepper,1.5,1.0,1.0,
pimprod2025282,"Bronzed Chestnut (warm, universally flattering nude shade)",10,0.0,1.0,
pimprod2025282,"Bronzed Maple (rustic, deep orangey nude shade)",10,0.0,1.0,
pimprod2025282,Bronzed Toast (deep nude-brown shade),10,0.0,1.0,
pimprod2011919,Unwind (warm taupe),9,1.0,1.0,
pimprod2011919,Girls trip (warm pink nude),9,1.0,1.0,
pimprod2011919,Killin' It (deep dusty pink),9,1.0,1.0,
pimprod2011919,Roller Disco (muted purple),9,1.0,1.0,
pimprod2011919,My Goodies (hot pink),9,1.0,1.0,
pimprod2011919,Get Down (cool berry red),9,1.0,1.0,
pimprod2011919,Let's Party (strawberry red),9,1.0,1.0,
pimprod2011919,En Fuego (red orange),9,1.0,1.0,
pimprod2011919,Day Drink (classic red),9,1.0,1.0,
pimprod2011919,90s Babe (vampy plum),9,1.0,1.0,
pimprod2011919,Twisted (royal purple),9,1.0,1.0,
pimprod2011919,Very Fairy (vibrant teal),9,1.0,1.0,
pimprod2006672,Bronzed Dream,10.49,0.0,1.0,
pimprod2006672,Brooklyn Sunset,10.49,0.0,1.0,
pimprod2006672,City Ablaze,10.49,0.0,1.0,
pimprod2006672,Copper Glisten,10.49,0.0,1.0,
pimprod2006672,Crisp Magenta,10.99,0.0,1.0,
pimprod2006672,Frosted Mauve,10.99,0.0,1.0,
pimprod2006672,Frozen Rose,10.99,0.0,1.0,
pimprod2006672,Optic Ruby,10.99,0.0,1.0,
pimprod2006672,Sultry Amber,10.49,0.0,1.0,
pimprod2024100,Fierce (Burgundy),14,1.0,1.0,
pimprod2024100,Rouge (deep wine red),14,1.0,1.0,
pimprod2024100,Rude Girl (dark red),14,1.0,1.0,
pimprod2002808,I Am Fabulous (matte mauve),6.99,1.0,1.0,
pimprod2002808,I Am Smart (matte nude rose),6.99,1.0,1.0,
pimprod2002808,I Am Positive (matte warm brown),6.99,1.0,1.0,
pimprod2002808,I Am Strong (matte deep red),6.99,1.0,1.0,
pimprod2002808,I Am Powerful (matte plum),6.99,1.0,1.0,
pimprod2002808,I Am Victorious (matte deep purple),6.99,1.0,1.0,
pimprod2002808,I Am Invincible (black),6.99,1.0,1.0,
pimprod2002808,I Am Confident (matte rose brown),6.99,1.0,1.0,
pimprod2002808,I Am Radiant (matte terracotta),6.99,1.0,1.0,
pimprod2002808,I Am Happy (matte warm coral),6.99,1.0,1.0,
pimprod2002808,I Am Bold (matte bright fuchsia),6.99,1.0,1.0,
pimprod2002808,I Am Fierce (matte true red),6.99,1.0,1.0,
xlsImpprod6340310,Nude Lust,7.99,1.0,1.0,
xlsImpprod6340310,Untainted Spice,7.99,1.0,1.0,
pimprod2001354,,14,0.0,1.0,
pimprod2013500,Chauffeur (light brown toned nude),7,1.0,1.0,
pimprod2013500,Cupcake (light baby pink),7,1.0,1.0,
pimprod2013500,Cutie (vibrant bright pink),7,1.0,1.0,
pimprod2013500,Decadence (cherry red),7,1.0,1.0,
pimprod2013500,Fling (brown nude),7,1.0,1.0,
pimprod2013500,Heart Race (peach nude),7,1.0,1.0,
pimprod2013500,Icon (orange toned nude),7,1.0,1.0,
pimprod2013500,Rose (muted dark rose),7,1.0,1.0,
pimprod2013500,Ruby (deep ruby red),7,1.0,1.0,
pimprod2013500,TGIF (dark red toned brown),7,1.0,1.0,
pimprod2013500,Vampire (vampy dark red),7,1.0,1.0,
pimprod2013500,White Wedding (pink toned nude),7,1.0,1.0,
pimprod2001360,Apple Açai (matte red),10,1.0,0.0,
pimprod2001360,Bastani Ice (crème light brown),10,1.0,1.0,
pimprod2001360,Cherry Bomb (crème energetic red),10,1.0,1.0,
pimprod2001360,Chocklava (matte deep brown),10,1.0,1.0,
pimprod2001360,Cinnamon Churro (matte deep orange terra cotta),10,1.0,0.0,
pimprod2001360,Desserts First (matte rose-red),10,1.0,0.0,
pimprod2001360,Forever Yum (crème natural pink),10,1.0,0.0,
pimprod2001360,Funnel Cake (matte mauve rose),10,1.0,1.0,
pimprod2001360,Glam Jam (matte raspberry red),10,1.0,1.0,
pimprod2001360,Iced Raspberries (matte mauve rose),10,1.0,0.0,
pimprod2001360,Peanut Butter Luster (matte warm brown/tan),10,1.0,1.0,
pimprod2001360,Picnic On Peachtree (crème energetic orange),10,1.0,1.0,
pimprod2001360,Skinny Dip (crème mauve rose),10,1.0,1.0,
pimprod2001360,Sonrisa Souffle (crème mauve rose),10,1.0,0.0,
pimprod2001360,Sorbet On Sunday (matte orange-red),10,1.0,1.0,
xlsImpprod17631367,English Rose (pink rose),10.49,1.0,1.0,
xlsImpprod17631367,Scarlett Letter (scarlet),6.99,1.0,1.0,
xlsImpprod17631367,Dark & Stormy (purple taupe),9.99,1.0,1.0,
xlsImpprod17631367,Almost Nude (pink nude),10.49,1.0,1.0,
xlsImpprod17631367,Bare Honey (brown nude),10.49,1.0,1.0,
xlsImpprod17631367,Rosewood (brown rose),10.49,1.0,1.0,
xlsImpprod17631367,Crimson Touch (crimson),6.99,1.0,1.0,
xlsImpprod17631367,Merlot Kiss (maroon),10.49,1.0,1.0,
xlsImpprod17631367,Nude Blush (purple pink),6.99,1.0,1.0,
xlsImpprod17631367,Soft Berry (mauve),6.99,1.0,1.0,
xlsImpprod17631367,Melon Pop (coral),10.49,1.0,1.0,
xlsImpprod17631367,Fig Frenzy (deep purple),6.99,1.0,1.0,
xlsImpprod17631367,Black Cherry (deep red burgundy),10.49,1.0,1.0,
xlsImpprod17631367,Spiced Ginger (burnt orange),10.49,1.0,1.0,
pimprod2012997,Almond Hustle,7.49,0.0,1.0,
pimprod2012997,Berry Go,7.49,0.0,1.0,
pimprod2012997,Copper Charge,7.49,0.0,1.0,
pimprod2012997,Coral Rise,7.49,0.0,1.0,
pimprod2012997,Crimson Race,7.49,0.0,1.0,
pimprod2012997,Flush Punch,7.49,0.0,1.0,
pimprod2012997,Pink Flare,7.49,0.0,1.0,
pimprod2012997,Plum Rule,7.49,0.0,1.0,
xlsImpprod12541087,Bing (classic red),14.7,1.0,1.0,
xlsImpprod17421205,Sheer Patina (sheer dust rose),22,1.0,1.0,
pimprod2023499,Berry Glow,10,0.0,1.0,
pimprod2023499,Chai Town,10,0.0,1.0,
pimprod2023499,Fine Wine,10,0.0,1.0,
pimprod2023499,Gosh Garnet,10,0.0,1.0,
pimprod2023499,Honey Rose,10,0.0,1.0,
pimprod2023499,Royal Red,10,0.0,1.0,
pimprod2023499,Sunrise Pink,10,0.0,1.0,
pimprod2023499,Sunset Rose,10,0.0,1.0,
pimprod2016497,Caramel Crush,10.49,0.0,1.0,
pimprod2016497,Chai Once More,10.49,0.0,1.0,
pimprod2016497,Hushed Hazelnut,10.49,0.0,1.0,
pimprod2016497,Mocha Chocolatte,10.49,0.0,1.0,
pimprod2016497,Mocha Moves,10.49,0.0,1.0,
pimprod2016602,01 Velvet Nude,26,1.0,1.0,
pimprod2016602,02 Velvet Rosewood,26,1.0,1.0,
pimprod2016602,03 Velvet Red,26,1.0,1.0,
pimprod2016602,04 Velvet Raspberry,26,1.0,1.0,
pimprod2005794,Naked Bride (pink),3.99,1.0,1.0,
pimprod2005794,Lover (mauve),3.99,1.0,1.0,
pimprod2005794,Valentine (dark red),3.99,1.0,1.0,
pimprod2005794,Red Carpet (red),3.99,1.0,1.0,
pimprod2020858,,16,1.0,1.0,
pimprod2020461,Achiever (deep mauve),34,0.0,1.0,
pimprod2020461,Activist (neutral rose),34,0.0,1.0,
pimprod2020461,Believer (peachy beige),34,0.0,1.0,
pimprod2020461,Creator (soft pink nude),34,0.0,1.0,
pimprod2020461,Dreamer (peachy pink),34,0.0,1.0,
pimprod2020461,Explorer (soft coral pink),34,0.0,1.0,
pimprod2020461,Futurist (mauve nude),34,0.0,1.0,
pimprod2020461,Icon (blue red),34,0.0,1.0,
pimprod2020461,Idealist (honey nude),34,0.0,1.0,
pimprod2020461,Influencer (deep rose beige),34,0.0,1.0,
pimprod2020461,Innovator (neutral red),34,0.0,1.0,
pimprod2020461,Inventor (soft rose),34,0.0,1.0,
pimprod2020461,Leader (vivid fuchsia),34,0.0,1.0,
pimprod2020461,Liberator (deep berry),34,0.0,1.0,
pimprod2020461,Lover (vibrant red orange),34,0.0,1.0,
pimprod2020461,Peacemaker (peachy nude),34,0.0,1.0,
pimprod2020461,Protector (rich berry),34,0.0,1.0,
pimprod2020461,Seeker (pinky rose),34,0.0,1.0,
pimprod2020461,Visionary (brick red),34,0.0,1.0,
pimprod2020461,Warrior (deep plum),34,0.0,1.0,
pimprod2000274,Be Fearless (matte),7.99,1.0,1.0,
pimprod2000274,Be Strong (cream),7.99,1.0,1.0,
pimprod2000274,Believe (cream),7.99,1.0,1.0,
pimprod2000274,Call Out (cream),7.99,1.0,1.0,
pimprod2000274,Dance Now (matte),7.99,1.0,1.0,
pimprod2000274,Get Crazy (matte),7.99,1.0,1.0,
pimprod2000274,Girl Boss (cream),7.99,1.0,1.0,
pimprod2000274,Go Wild (matte),7.99,1.0,1.0,
pimprod2000274,Hit Snooze (matte),7.99,1.0,1.0,
pimprod2000274,Live Happy (cream),7.99,1.0,1.0,
pimprod2000274,Love Yourself (cream),7.99,1.0,1.0,
pimprod2000274,Mix It Up (sheer topper),7.99,1.0,1.0,
pimprod2000274,Never Regret (matte),7.99,1.0,1.0,
pimprod2000274,Shake It Up (sheer topper),7.99,1.0,1.0,
pimprod2000274,Skip The Gym (cream),7.99,1.0,1.0,
pimprod2000274,Sleep Later (cream),7.99,1.0,1.0,
pimprod2000274,Smile (matte),7.99,1.0,1.0,
pimprod2000274,Treat Yourself (matte),7.99,1.0,1.0,
pimprod2000274,Worry Less (matte),7.99,1.0,1.0,
xlsImpprod16211139,Doesn't Matte-R,10.99,1.0,1.0,
xlsImpprod16211139,Matte-Rful Red,9.99,1.0,1.0,
xlsImpprod16211139,Ruby Matte-Gesty,9.99,1.0,1.0,
xlsImpprod16211139,Matte With Love,9.99,1.0,1.0,
xlsImpprod16211139,Matte-Rn Nude,9.99,1.0,1.0,
xlsImpprod16211139,Matte Me In Paris,9.99,1.0,1.0,
xlsImpprod16211139,Aromatte-Ic Rose,9.99,1.0,1.0,
xlsImpprod16211139,Matte-Ly In Mauve,9.99,1.0,1.0,
xlsImpprod16211139,Romatte-Ic Rose,9.99,1.0,1.0,
xlsImpprod16211139,Mattespresso,9.99,1.0,1.0,
xlsImpprod16211139,Cafe Matte,9.99,1.0,1.0,
xlsImpprod16211139,Legiti-Matte Pink,9.99,1.0,1.0,
xlsImpprod16211139,Runway Matte,9.99,1.0,1.0,
xlsImpprod16211139,Rouge Ulti-Matte-Um,9.99,1.0,1.0,
xlsImpprod16211139,Honey Matte-Ict,9.99,1.0,1.0,
xlsImpprod16211139,Chromatte-Ic Nude,9.99,1.0,1.0,
xlsImpprod16211139,Matte-Rial Pink,9.99,1.0,1.0,
pimprod2011479,Classic Icon 1 (warm mid-tone nude),9,1.0,1.0,
pimprod2011479,Classic Icon 2 (warm pink nude),9,1.0,1.0,
pimprod2021863,Curious 01 (rose nude),3.99,1.0,1.0,
pimprod2021863,Famous 05 (purple nude),3.99,1.0,1.0,
pimprod2021863,Honest 07 (burgundy),3.99,1.0,1.0,
pimprod2021863,Just Perfect 02 (brown nude),3.99,1.0,1.0,
pimprod2021863,Naive 04 (red nude),3.99,1.0,1.0,
pimprod2021863,Now Or Never 06 (brick red nude),3.99,1.0,1.0,
pimprod2021863,Passionate 08 (red),3.99,1.0,1.0,
pimprod2021863,Unforgettable 03 (pink nude),3.99,1.0,1.0,
pimprod2017250,Beautiful Rosewood,10.99,0.0,1.0,
pimprod2017250,Bright Mocha,10.99,0.0,1.0,
pimprod2017250,Flaming Carmin,10.99,0.0,1.0,
pimprod2017250,Luminous Pink,10.99,0.0,1.0,
pimprod2017250,Perfect Burgundy,10.99,0.0,1.0,
pimprod2017250,Rich Chestnut,10.99,0.0,1.0,
pimprod2017250,Sublime Red,10.99,0.0,1.0,
pimprod2017250,Splendid Plum,10.99,0.0,1.0,
xlsImpprod17121151,Maneater (red w/ red pearl),24,1.0,1.0,
xlsImpprod17121151,Punked Rock (gray w/ purple tint and silver pearl),24,1.0,1.0,
xlsImpprod17121151,Vino Noir (burgundy and red pearl),24,1.0,1.0,
pimprod2010774,,32.5,1.0,1.0,
pimprod2021061,Bitten (Berry),8.99,1.0,1.0,
pimprod2021061,Covet (Fuchsia),8.99,1.0,1.0,
pimprod2021061,Crave (Coral),8.99,1.0,1.0,
pimprod2021061,Fantasy (Rose),8.99,1.0,1.0,
pimprod2021061,Kink (Purple),8.99,1.0,1.0,
pimprod2021061,Lingerie (Pink),8.99,1.0,1.0,
pimprod2021061,Nylon (Plum),8.99,1.0,1.0,
pimprod2021061,Roleplay (Red Orange),8.99,1.0,1.0,
pimprod2021061,Voyeur (Hot Pink),8.99,1.0,1.0,
xlsImpprod4950065,Fashionista,10.99,1.0,1.0,
xlsImpprod4950065,Iconic,10.99,1.0,1.0,
xlsImpprod4950065,Preview,10.99,1.0,1.0,
xlsImpprod4950065,Couture,10.99,1.0,1.0,
xlsImpprod4950065,Supermodel,10.99,1.0,1.0,
xlsImpprod4950065,Backstage,10.99,1.0,1.0,
xlsImpprod4950065,Influencer,10.99,1.0,1.0,
pimprod2023535,Not So Meeka,22,1.0,1.0,
pimprod2023535,Sexual Chocolate,22,1.0,1.0,
pimprod2002753,Fuchsia For Me (satin pink),8.49,0.0,1.0,
pimprod2002753,Mauve For Me (satin mauve),8.49,0.0,1.0,
pimprod2002753,Pink For Me (satin purple),8.49,0.0,1.0,
pimprod2002753,Plum For Me (satin purple),8.49,0.0,1.0,
pimprod2002753,Red For Me (matte red),8.49,0.0,1.0,
pimprod2002753,Ruby For Me (satin red),8.49,0.0,1.0,
pimprod2002753,Spice For Me (satin nude),8.49,0.0,1.0,
xlsImpprod2830011,Nearly There,8.49,1.0,1.0,
xlsImpprod2830011,On the Mauve,8.49,1.0,1.0,
xlsImpprod2830011,Pink Wink,8.49,1.0,1.0,
xlsImpprod2830011,Romantic Rose,8.49,1.0,1.0,
pimprod2012504,Hot Apricot,5.99,1.0,1.0,
pimprod2012504,Brulee Everyday,5.99,1.0,1.0,
pimprod2012504,Caramel Blondie,5.99,1.0,1.0,
pimprod2012504,Caramel Rebel,5.99,1.0,1.0,
pimprod2012504,Flirty Toffee,5.99,1.0,1.0,
pimprod2012504,Little Chili,5.99,1.0,1.0,
pimprod2012504,No Fig Deal,5.99,1.0,1.0,
pimprod2012504,Sizzling Sugar,5.99,1.0,1.0,
pimprod2012504,Smooth Caramel,5.99,1.0,1.0,
pimprod2012504,Spice Of Life,5.99,1.0,1.0,
pimprod2012504,Sweet & Salty,5.99,1.0,1.0,
pimprod2012504,Toffee Cheri,5.99,1.0,1.0,
pimprod2012504,Tres Sweet,5.99,1.0,1.0,
pimprod2010846,Classic Red (true red),9,1.0,1.0,
pimprod2010846,Hot Sauce (orange red),9,1.0,1.0,
pimprod2010846,Candy Apple Red (vivid blue red),9,1.0,1.0,
pimprod2010846,Cherry Pop (deep crimson),9,1.0,1.0,
pimprod2015112,BFF (medium brown nude),15,0.0,1.0,
pimprod2015112,Fearless (berry or raspberry),15,0.0,1.0,
pimprod2015112,Forever (mauve),15,0.0,1.0,
pimprod2015112,Happiness (bright coral),15,0.0,1.0,
pimprod2015112,Off Duty (light peachy pink),15,0.0,1.0,
pimprod2015112,Passion (rose),15,0.0,1.0,
pimprod2020459,At Night (brick red),36,0.0,1.0,
pimprod2020459,Everytime (nude fawn),36,0.0,1.0,
pimprod2020459,I Am (deep pink rose),36,0.0,1.0,
pimprod2020459,I Can't Live Without (red current),36,0.0,1.0,
pimprod2020459,I Can't Wait (vivid fuchsia),36,0.0,1.0,
pimprod2020459,I Crave (bright red),36,0.0,1.0,
pimprod2020459,I Desire (vivid red orange),36,0.0,1.0,
pimprod2020459,I FEEL (deep beige),36,0.0,1.0,
pimprod2020459,I Hide My (deep plum),36,0.0,1.0,
pimprod2020459,I Still (red-orange),36,0.0,1.0,
pimprod2020459,I Want (medium rose),36,0.0,1.0,
pimprod2020459,I Woke Up (dusty rose),36,0.0,1.0,
pimprod2020459,If Only (deep rose),36,0.0,1.0,
pimprod2020459,I'll Never Stop (beige nude),36,0.0,1.0,
pimprod2020459,I'm Addicted (terracotta rose),36,0.0,1.0,
pimprod2020459,I'm Looking (pink taupe),36,0.0,1.0,
pimprod2020459,I've Been (deep rose brown),36,0.0,1.0,
pimprod2020459,I've Kissed (pink lilac),36,0.0,1.0,
pimprod2020459,I've Never (nude rose),36,0.0,1.0,
pimprod2020459,Let Me (chesnut),36,0.0,1.0,
pimprod2020459,My Favorite (neutral pink),36,0.0,1.0,
pimprod2020459,My Icon Is (red blue),36,0.0,1.0,
pimprod2020459,One Day (nude pink),36,0.0,1.0,
pimprod2020459,One Time (aubergine),36,0.0,1.0,
pimprod2020459,Secretly (classic red),36,0.0,1.0,
pimprod2020459,When I Was (pink nude),36,0.0,1.0,
pimprod2020459,When I'm Alone (dark berry),36,0.0,1.0,
pimprod2020459,When I'm With You (deep magenta),36,0.0,1.0,
pimprod2020459,You Can Find Me (coral pink),36,0.0,1.0,
pimprod2020459,You Make Me (terracotta nude),36,0.0,1.0,
pimprod2003291,Acai Berry,4.29,1.0,1.0,
pimprod2003291,Mauvin to Brazil,4.29,1.0,1.0,
pimprod2003291,Pinkini,4.29,1.0,1.0,
pimprod2016714,Can't Even,8.99,1.0,1.0,
pimprod2016714,Crazy For You,8.99,1.0,1.0,
pimprod2016714,Front Row,4.49,1.0,1.0,
pimprod2016714,Good Side,4.49,1.0,1.0,
pimprod2016714,Insomniac,4.49,1.0,1.0,
pimprod2016714,Lovesick,8.99,1.0,1.0,
pimprod2016714,No Curfew,8.99,1.0,1.0,
pimprod2016714,Off The Wall,8.99,1.0,1.0,
pimprod2016714,Postgame,4.49,1.0,1.0,
pimprod2016714,Rager,4.49,1.0,1.0,
pimprod2016714,Reckless,8.99,1.0,1.0,
pimprod2016714,So Obsessed,8.99,1.0,1.0,
pimprod2016714,Truth Or Dare,4.49,1.0,1.0,
pimprod2016714,V Cute,4.49,1.0,1.0,
pimprod2001314,417 Berry Intense,22.4,1.0,1.0,
pimprod2001314,506 Magnetic Fever,32,1.0,1.0,
pimprod2001314,508 Purple Temptation,22.4,1.0,1.0,
pimprod2001314,509 Purple Fascination,22.4,1.0,1.0,
pimprod2001314,510 Ardent Sand,32,1.0,1.0,
pimprod2001314,512 Warm Fascination,22.4,1.0,1.0,
pimprod2015892,Barely There (soft pink beige cream),5,1.0,1.0,
pimprod2015892,Mischievous (dusty rose cream),5,1.0,1.0,
pimprod2002011,7,4.99,1.0,1.0,
pimprod2002011,All Night Red,2.49,1.0,1.0,
pimprod2002011,Double Cross,4.99,1.0,1.0,
pimprod2002011,Hidden Target,4.99,1.0,1.0,
pimprod2002011,Letter From You,4.99,1.0,1.0,
pimprod2002011,Midnight Run,4.99,1.0,1.0,
pimprod2002011,Midnight Swim,4.99,1.0,1.0,
pimprod2002011,Missing Evidence,4.99,1.0,1.0,
pimprod2002011,Mysic Pink,4.99,1.0,1.0,
pimprod2002011,Purf Girl,2.49,1.0,1.0,
pimprod2002011,Russian Spy,4.99,1.0,1.0,
pimprod2002011,Secret Bride,2.49,1.0,1.0,
pimprod2002011,Secret Destiny,4.99,1.0,1.0,
pimprod2002011,Secret Mood,4.99,1.0,1.0,
pimprod2002011,Serious Zone,4.99,1.0,1.0,
pimprod2002011,Smooth Criminal,4.99,1.0,1.0,
pimprod2002011,Special Day,4.99,1.0,1.0,
pimprod2002011,Twinky Winky,4.99,1.0,1.0,
pimprod2002011,Undercover,4.99,1.0,1.0,
pimprod2002011,Unlimited,4.99,1.0,1.0,
pimprod2002011,Whisper,4.99,1.0,1.0,
xlsImpprod18621001,Dolce Vita (Sheer dusty rose),28,1.0,1.0,
xlsImpprod18621001,Fast Lane (sheer mauve nude),28,1.0,1.0,
xlsImpprod18621001,"Orgasm (sheer, peachy pink w/ golden shimmer)",28,1.0,1.0,
pimprod2008005,Alter Ego (intense and elegant fuchsia),16,0.0,1.0,
pimprod2008005,Black Champagne (black),16,0.0,1.0,
pimprod2008005,Closer (simply nude),16,0.0,1.0,
pimprod2008005,Coco (dark chocolate),16,0.0,1.0,
pimprod2008005,Fetish Mauve (mauve),16,0.0,1.0,
pimprod2008005,Grace (burnt peach w/ pink satin effect),16,0.0,1.0,
pimprod2008005,Grande Amore (rosy red),16,0.0,1.0,
pimprod2008005,Kernel (medium plummy-red brown),16,0.0,1.0,
pimprod2008005,Middle Karma (honey brown),16,0.0,1.0,
pimprod2008005,Noblesse Oblige (rosewood),16,0.0,1.0,
pimprod2008005,Roses (intense warm pink),16,0.0,1.0,
pimprod2008005,Rumors (deep red),16,0.0,1.0,
pimprod2008005,Sweet Gravity (warm rosy brown),16,0.0,1.0,
pimprod2008005,Unspoken (dark ruby),16,0.0,1.0,
pimprod2008005,Vanilla Queen (light-medium peach w/ hint of pink),16,0.0,1.0,
pimprod2024791,Berry 333,21,1.0,1.0,
pimprod2024791,Blackberry 200,21,1.0,1.0,
pimprod2024791,Cherry 00,21,1.0,1.0,
pimprod2024791,Coral 88,21,1.0,1.0,
pimprod2024791,Fuchsia 66,21,1.0,1.0,
pimprod2024791,Nude Rose 50,21,1.0,1.0,
pimprod2024791,Nude-Pink 55,21,1.0,1.0,
pimprod2024791,Peach-Pink 33,21,1.0,1.0,
pimprod2024791,Pink Quartz 520,21,1.0,1.0,
pimprod2024791,Pink Rose 77,21,1.0,1.0,
pimprod2024791,Pomegranate 111,21,1.0,1.0,
pimprod2024791,Poppy 99,21,1.0,1.0,
pimprod2024791,Rosewood 300,21,1.0,1.0,
pimprod2024791,Ruby 22,21,1.0,1.0,
pimprod2024791,Spiced Red 11,21,1.0,1.0,
pimprod2024791,Wine 222,21,1.0,1.0,
pimprod2015320,1 Mint Fresh Blue,26,1.0,1.0,
pimprod2015320,2 Ice Cold Pink,26,1.0,1.0,
pimprod2015320,3 Plumpink,26,1.0,1.0,
pimprod2015320,4 Dewy Orange,26,1.0,1.0,
pimprod2015320,5 Fancy Fuschia,26,1.0,1.0,
pimprod2015320,6 Cosy Cranberry,26,1.0,1.0,
pimprod2015320,7 Bouncy Beige,26,1.0,1.0,
pimprod2015320,8 Blush Me Up,26,1.0,1.0,
pimprod2015320,9 Coral Cocooning,26,1.0,1.0,
pimprod2015320,10 Juicy Apricot,26,1.0,1.0,
xlsImpprod10792013,Bountiful Blush,18.5,1.0,1.0,
xlsImpprod10792013,Chunky Cherry,18.5,1.0,1.0,
xlsImpprod10792013,Curvy Candy,18.5,1.0,1.0,
xlsImpprod10792013,Fuller Fig,18.5,1.0,1.0,
xlsImpprod10792013,Graped-Up,18.5,1.0,1.0,
xlsImpprod10792013,Heaping Hazelnut,18.5,1.0,1.0,
xlsImpprod10792013,Mega Melon,18.5,1.0,1.0,
xlsImpprod10792013,Mighty Mimosa,18.5,1.0,1.0,
xlsImpprod10792013,Richer Raisin,18.5,1.0,1.0,
xlsImpprod10792013,Super Strawberry,18.5,1.0,1.0,
xlsImpprod10792013,Voluptuous Violet,18.5,1.0,1.0,
xlsImpprod10792013,Whole Lotta Honey,18.5,1.0,1.0,
xlsImpprod10792013,Woppin' Watermelon,18.5,1.0,1.0,
pimprod2025101,Berry (a bold flirty berry),24,1.0,0.0,
pimprod2025101,Honey (a warm caramel),24,1.0,0.0,
pimprod2025101,Original (clear),24,1.0,1.0,
pimprod2025101,Rosé (a sheer blush),24,1.0,1.0,
pimprod2025101,Spice (a rose nude),24,1.0,1.0,
pimprod2025101,Velvet (a bold blackberry),24,1.0,1.0,
xlsImpprod18251001,Bonfire,5.99,0.0,1.0,
xlsImpprod18251001,Nude Beach,5.99,0.0,1.0,
xlsImpprod18251001,Sunset Cove,5.99,0.0,1.0,
xlsImpprod18251001,Sandbar,5.99,0.0,1.0,
pimprod2002970,Simply Rose,24,1.0,1.0,
pimprod2002970,Touch Of Berry,24,1.0,1.0,
xlsImpprod13611131,"Red Dahlia (sheer, pretty red)",5.49,0.0,1.0,
xlsImpprod13611131,"Rose (sheer, pretty pink)",5.49,0.0,1.0,
xlsImpprod13611131,"Pink Blossom (sheer, pretty pink)",5.49,0.0,1.0,
xlsImpprod13611131,Hibiscus,5.49,0.0,1.0,
pimprod2015393,"Acai (soft, lightly pearlized violet balm)",20,1.0,1.0,
pimprod2015393,"Dragon Fruit (soft, lightly pearlized fresh pink balm)",20,1.0,1.0,
pimprod2015393,"Goji Berry (soft, lightly pearlized cherry colored balm)",20,1.0,1.0,
pimprod2015393,Grapefruit (soft lightly pearlized fresh coral balm),20,1.0,1.0,
pimprod2015393,"Lychee (soft, lightly pearlized nude beige colored balm)",20,1.0,1.0,
pimprod2020786,Blissful,6,1.0,1.0,
pimprod2020786,Cheery,6,1.0,1.0,
pimprod2020786,Delightful,6,1.0,1.0,
pimprod2020786,Ecstatic,6,1.0,1.0,
pimprod2020786,Giddy,6,1.0,1.0,
pimprod2020786,Happy,6,1.0,1.0,
pimprod2020786,Joyful,6,1.0,1.0,
pimprod2020786,Lovely,6,1.0,1.0,
pimprod2015095,Blood Orange (red orange),9,1.0,1.0,
pimprod2015095,Plum Drop (deep plum),9,1.0,1.0,
