product_id,sku_id,brand,product,url,rating,no_of_reviews,sale,price,main_category,sub_category,sub_sub_category,sale_price,options,offers
pimprod2020262,2573467,Jack Black,Oil-Free Sun Guard SPF 45 Sunscreen,https://www.ulta.com/p/oil-free-sun-guard-spf-45-sunscreen-pimprod2020262,4.20,19,0,$21.00,bath & body,suncare, ,,,
pimprod2014584,2561691,Shiseido,Travel Size Ultimate Sun Protector Cream SPF 50+ Sunscreen,https://www.ulta.com/p/travel-size-ultimate-sun-protector-cream-spf-50-sunscreen-pimprod2014584,4.50,586,0,$40.00,bath & body,travel size, ,,,
xlsImpprod15791069,2509291,Babo Botanicals,Sheer Non-Nano Zinc Continuous Spray SPF 30 Fragrance Free Mineral Sunscreen,https://www.ulta.com/p/sheer-non-nano-zinc-continuous-spray-spf-30-fragrance-free-mineral-sunscreen-xlsImpprod15791069,4.60,90,0,$18.99,bath & body,mother & baby, ,,,
xlsImpprod15791073,2509289,Babo Botanicals,Daily Sheer Non-Nano Zinc SPF 40 Fragrance Free Mineral Sunscreen,https://www.ulta.com/p/daily-sheer-non-nano-zinc-spf-40-fragrance-free-mineral-sunscreen-xlsImpprod15791073,4.00,43,0,$16.99,bath & body,mother & baby, ,,,
xlsImpprod14121173,2303044,Sun Bum,Travel Size Sunscreen Lotion SPF 30,https://www.ulta.com/p/travel-size-sunscreen-lotion-spf-30-xlsImpprod14121173,4.50,16,0,$9.99,bath & body,suncare, ,,,
pimprod2012271,2561104,COOLA,Travel Size Piña Colada Classic Body Organic Sunscreen Spray SPF 30,https://www.ulta.com/p/travel-size-pia-colada-classic-body-organic-sunscreen-spray-spf-30-pimprod2012271,4.70,127,0,$10.00,bath & body,suncare, ,,,
pimprod2003658,2540956,CeraVe,Hydrating Sunscreen Body Lotion SPF 30,https://www.ulta.com/p/hydrating-sunscreen-body-lotion-spf-30-pimprod2003658,2.60,22,0,$17.99,bath & body,suncare, ,,,
xlsImpprod14351097,2305988,Shiseido,Ultimate Sun Protection Lotion Broad Spectrum SPF 50+ WetForce for Sensitive Skin and Children,https://www.ulta.com/p/ultimate-sun-protection-lotion-broad-spectrum-spf-50-wetforce-sensitive-skin-children-xlsImpprod14351097,3.80,51,0,$42.00,skin care,global skin care, ,,,
pimprod2021417,2576288,Australian Gold,Plant Based Lotion SPF 50,https://www.ulta.com/p/plant-based-lotion-spf-50-pimprod2021417,4.70,9,0,$12.99,bath & body,suncare, ,,,
pimprod2012266,2561099,COOLA,Piña Colada Classic Body Organic Sunscreen Lotion SPF 30,https://www.ulta.com/p/pia-colada-classic-body-organic-sunscreen-lotion-spf-30-pimprod2012266,4.80,131,0,$28.00,bath & body,suncare, ,,,
xlsImpprod18321081,2527356,Sun Bum,Mineral Sunscreen Lip Balm SPF 30,https://www.ulta.com/p/mineral-sunscreen-lip-balm-spf-30-xlsImpprod18321081,3.70,44,0,$3.99,bath & body,suncare, ,,,
pimprod2021413,2576286,Australian Gold,Plant Based Face Lotion SPF 50,https://www.ulta.com/p/plant-based-face-lotion-spf-50-pimprod2021413,4.20,19,0,$10.99,bath & body,suncare, ,,,
pimprod2027241,2587698,VOLITION,Mineral Prismatic Luminizing Shield SPF 35,https://www.ulta.com/p/mineral-prismatic-luminizing-shield-spf-35-pimprod2027241,4.60,62,0,$35.00,bath & body,suncare, ,,,
xlsImpprod5080043,2253934,Sun Bum,Sunscreen Lotion SPF 15,https://www.ulta.com/p/sunscreen-lotion-spf-15-xlsImpprod5080043,4.50,80,0,$15.99,bath & body,suncare, ,,,
pimprod2011731,2559466,Derma E,All Sport Performance Face Sunscreen SPF 30,https://www.ulta.com/p/all-sport-performance-face-sunscreen-spf-30-pimprod2011731,4.50,43,0,$13.99,bath & body,suncare, ,,,
pimprod2023994,2572048,ULTA,Continuous Sunscreen Mist SPF 50,https://www.ulta.com/p/continuous-sunscreen-mist-spf-50-pimprod2023994,4.30,6,0,$12.99,bath & body,suncare, ,,,Free Gift with Purchase!
pimprod2025059,2581557,Mad Hippie,Hydrating Facial SPF 25+,https://www.ulta.com/p/hydrating-facial-spf-25-pimprod2025059,3.70,7,0,$24.99,bath & body,suncare, ,,,
pimprod2011732,2559465,Derma E,All Sport Performance Body Sunscreen Spray SPF 50,https://www.ulta.com/p/all-sport-performance-body-sunscreen-spray-spf-50-pimprod2011732,4.70,57,0,$15.99,bath & body,suncare, ,,,
xlsImpprod14171053,2303838,Clinique,Broad Spectrum SPF 30 Mineral Sunscreen Lotion For Body,https://www.ulta.com/p/broad-spectrum-spf-30-mineral-sunscreen-lotion-body-xlsImpprod14171053,4.60,49,0,$35.00,bath & body,suncare, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
xlsImpprod17821125,2523253,Pacifica,Sun + Skincare Mineral Sunscreen Coconut Probiotic SPF 30,https://www.ulta.com/p/sun-skincare-mineral-sunscreen-coconut-probiotic-spf-30-xlsImpprod17821125,3.60,175,0,$16.00,bath & body,suncare, ,,,
xlsImpprod18321073,2527352,Sun Bum,Mineral Continuous Sunscreen Spray SPF 30,https://www.ulta.com/p/mineral-continuous-sunscreen-spray-spf-30-xlsImpprod18321073,3.10,37,0,$17.99,bath & body,suncare, ,,,
pimprod2025065,2581558,Mad Hippie,Ultra Sheer Body SPF 40+,https://www.ulta.com/p/ultra-sheer-body-spf-40-pimprod2025065,3.60,11,0,$18.99,bath & body,suncare, ,,,
pimprod2012278,2559458,Australian Gold,Instant Bronzer Lotion Sunscreen SPF 30,https://www.ulta.com/p/instant-bronzer-lotion-sunscreen-spf-30-pimprod2012278,4.50,23,0,$9.99,bath & body,suncare, ,,,
pimprod2021414,2576287,Australian Gold,Plant Based Lotion SPF 30,https://www.ulta.com/p/plant-based-lotion-spf-30-pimprod2021414,5.00,2,0,$11.99,bath & body,suncare, ,,,
pimprod2012277,2559457,Australian Gold,Instant Bronzer Spray Gel Sunscreen SPF 30,https://www.ulta.com/p/instant-bronzer-spray-gel-sunscreen-spf-30-pimprod2012277,4.30,32,0,$9.99,bath & body,suncare, ,,,
pimprod2024131,2582752,EleVen by Venus Williams,Wonder Woman Essentials Set,https://www.ulta.com/p/wonder-woman-essentials-set-pimprod2024131,0.0,,0,$59.00,bath & body,gifts & value sets, ,,,
pimprod2025066,2581559,Mad Hippie,Sheer Mineral Sun Spray SPF 25,https://www.ulta.com/p/sheer-mineral-sun-spray-spf-25-pimprod2025066,3.40,5,0,$19.99,bath & body,suncare, ,,,
xlsImpprod15051023,2502878,Elizabeth Arden,PREVAGE City Smart Broad Spectrum SPF 50 Hydrating Shield,https://www.ulta.com/p/prevage-city-smart-broad-spectrum-spf-50-hydrating-shield-xlsImpprod15051023,4.50,62,0,$68.00,bath & body,suncare, ,,,Free Gift with Purchase!
pimprod2012686,2561745,MyChelle,Replenishing Solar Defense Body Lotion SPF 50,https://www.ulta.com/p/replenishing-solar-defense-body-lotion-spf-50-pimprod2012686,5.00,1,0,$30.00,bath & body,suncare, ,,,
pimprod2021610,2575600,Sun Bum,Mineral Lotion SPF 30,https://www.ulta.com/p/mineral-lotion-spf-30-pimprod2021610,3.80,6,0,$14.99,bath & body,suncare, ,,,
pimprod2023102,2578155,Bravo Sierra,Face Sunscreen SPF 30,https://www.ulta.com/p/face-sunscreen-spf-30-pimprod2023102,4.70,73,0,$13.00,bath & body,suncare, ,,,
pimprod2023993,2572049,ULTA,Continuous Sunscreen Mist SPF 30,https://www.ulta.com/p/continuous-sunscreen-mist-spf-30-pimprod2023993,5.00,1,0,$12.99,bath & body,suncare, ,,,Free Gift with Purchase!
pimprod2012674,2561747,MyChelle,Sun Shield Stick SPF 50,https://www.ulta.com/p/sun-shield-stick-spf-50-pimprod2012674,3.70,20,0,$12.50,bath & body,suncare, ,,2 Colors,
pimprod2023918,2572713,ULTA,Mineral Hair & Scalp Power SPF 45,https://www.ulta.com/p/mineral-hair-scalp-power-spf-45-pimprod2023918,3.60,5,0,$13.99,hair,treatment,scalp care,,,Free Gift with Purchase!
pimprod2023948,2579754,Peter Thomas Roth,Max Matte Shine Control Sunscreen Broad Spectrum SPF 45,https://www.ulta.com/p/max-matte-shine-control-sunscreen-broad-spectrum-spf-45-pimprod2023948,2.00,5,0,$34.00,bath & body,suncare, ,,,
pimprod2014102,2559509,Pacifica,Sea & C Sheer SPF 30 Sunscreen,https://www.ulta.com/p/sea-c-sheer-spf-30-sunscreen-pimprod2014102,4.20,53,0,$16.00,bath & body,suncare, ,,,
pimprod2021418,2576289,Australian Gold,Plant Based Lotion SPF 70,https://www.ulta.com/p/plant-based-lotion-spf-70-pimprod2021418,3.50,8,0,$13.99,bath & body,suncare, ,,,
pimprod2019315,2573915,Neutrogena,Invisible Daily Defense Lotion SPF 30,https://www.ulta.com/p/invisible-daily-defense-lotion-spf-30-pimprod2019315,4.60,180,0,$17.99,bath & body,suncare, ,,,
xlsImpprod17761861,2523252,Pacifica,Sun + Skincare Mineral Face Shade Coconut Probiotic SPF 30,https://www.ulta.com/p/sun-skincare-mineral-face-shade-coconut-probiotic-spf-30-xlsImpprod17761861,3.20,165,0,$13.00,bath & body,suncare, ,,,
pimprod2028657,2586964,Cetaphil,Daily Oil Free Facial Moisturizer SPF 35,https://www.ulta.com/p/daily-oil-free-facial-moisturizer-spf-35-pimprod2028657,0.0,,0,$16.99,bath & body,suncare, ,,,
pimprod2011733,2559461,Derma E,Sun Defense Mineral Oil-Free Face Sunscreen SPF 30,https://www.ulta.com/p/sun-defense-mineral-oil-free-face-sunscreen-spf-30-pimprod2011733,3.30,271,0,$14.99,bath & body,suncare, ,,,
pimprod2012678,2561907,MyChelle,Sun Shield SPF 28,https://www.ulta.com/p/sun-shield-spf-28-pimprod2012678,4.40,8,0,$22.00,bath & body,suncare, ,,2 Scents,
pimprod2028615,2586104,Urban Skin Rx,ShineBlock Oil Control Moisturizer SPF 30,https://www.ulta.com/p/shineblock-oil-control-moisturizer-spf-30-pimprod2028615,4.30,86,0,$19.99,bath & body,suncare, ,,,
pimprod2012800,2559638,CoTz,Sport SPF 45,https://www.ulta.com/p/sport-spf-45-pimprod2012800,3.00,9,0,$27.00,bath & body,suncare, ,,,
pimprod2017136,2559514,Pacifica,Sea & C Body Milk SPF 30,https://www.ulta.com/p/sea-c-body-milk-spf-30-pimprod2017136,4.30,23,0,$14.00,bath & body,suncare, ,,,
pimprod2025474,2584282,Duke Cannon Supply Co,Standard Issue Every Damn Day Face Lotion SPF 30,https://www.ulta.com/p/standard-issue-every-damn-day-face-lotion-spf-30-pimprod2025474,4.20,55,0,$14.99,men,skin care,moisturizers & treatments,,,
pimprod2012677,2561832,MyChelle,Sun Shield Clear Spray SPF 30,https://www.ulta.com/p/sun-shield-clear-spray-spf-30-pimprod2012677,4.50,4,0,$20.00,bath & body,suncare, ,,,
pimprod2011735,2559462,Derma E,Ultra Sheer Mineral Body Sunscreen Mist SPF 30,https://www.ulta.com/p/ultra-sheer-mineral-body-sunscreen-mist-spf-30-pimprod2011735,4.10,45,0,$15.99,bath & body,suncare, ,,,
pimprod2018266,2570213,La Roche-Posay,Anthelios Ultra Light Sunscreen Lotion Spray SPF 60,https://www.ulta.com/p/anthelios-ultra-light-sunscreen-lotion-spray-spf-60-pimprod2018266,4.40,155,0,$25.99,bath & body,suncare, ,,,
pimprod2018176,2571812,EleVen by Venus Williams,On-The-Defense Sunscreen SPF 30,https://www.ulta.com/p/on-defense-sunscreen-spf-30-pimprod2018176,2.50,8,0,$42.00,bath & body,suncare, ,,,
pimprod2007152,2542091,Andalou Naturals,CannaCell Sun Buddy Facial SPF 30,https://www.ulta.com/p/cannacell-sun-buddy-facial-spf-30-pimprod2007152,4.00,53,0,$15.99,bath & body,suncare, ,,,
pimprod2011734,2559460,Derma E,Sun Defense Mineral Body Sunscreen SPF 30,https://www.ulta.com/p/sun-defense-mineral-body-sunscreen-spf-30-pimprod2011734,3.70,66,0,$14.99,bath & body,suncare, ,,,
pimprod2002346,2541071,Sunshine & Glitter,Boho Beach Mineral Shimmer Sunscreen SPF 30+,https://www.ulta.com/p/boho-beach-mineral-shimmer-sunscreen-spf-30-pimprod2002346,4.00,1,0,$24.95,bath & body,suncare, ,,,
pimprod2012675,2561905,MyChelle,Replenishing Solar Defense SPF 30,https://www.ulta.com/p/replenishing-solar-defense-spf-30-pimprod2012675,4.00,2,0,$30.00,bath & body,suncare, ,,,
xlsImpprod17821123,2523250,Pacifica,Sun + Skincare Mineral Bronzing Sunscreen Coconut Probiotic SPF 30,https://www.ulta.com/p/sun-skincare-mineral-bronzing-sunscreen-coconut-probiotic-spf-30-xlsImpprod17821123,3.30,141,0,$16.00,bath & body,suncare, ,,,
pimprod2028659,2586965,Cetaphil,Healthy Radiance Whipped Day Cream SPF 30,https://www.ulta.com/p/healthy-radiance-whipped-day-cream-spf-30-pimprod2028659,0.0,,0,$24.99,bath & body,suncare, ,,,
xlsImpprod3060017,2223682,Neutrogena,Sensitive Skin Mineral Face Sunscreen SPF 50,https://www.ulta.com/p/sensitive-skin-mineral-face-sunscreen-spf-50-xlsImpprod3060017,4.20,303,0,$16.99,bath & body,suncare, ,,,
xlsImpprod14351107,2305993,Shiseido,Urban Environment UV Protection Cream Broad Spectrum SPF 40,https://www.ulta.com/p/urban-environment-uv-protection-cream-broad-spectrum-spf-40-xlsImpprod14351107,4.50,159,0,$35.00,bath & body,suncare, ,,,
pimprod2013306,2559390,Vichy,Capital Soleil Tinted Face Mineral Sunscreen SPF 60,https://www.ulta.com/p/capital-soleil-tinted-face-mineral-sunscreen-spf-60-pimprod2013306,4.50,99,0,$27.50,bath & body,suncare, ,,,
xlsImpprod14351103,2305991,Shiseido,Ultimate Sun Protection Spray Broad Spectrum SPF 50+,https://www.ulta.com/p/ultimate-sun-protection-spray-broad-spectrum-spf-50-xlsImpprod14351103,4.30,25,0,$36.00,bath & body,suncare, ,,,
xlsImpprod12131011,2286995,COOLA,Organic Suncare Travel Set,https://www.ulta.com/p/organic-suncare-travel-set-xlsImpprod12131011,4.80,135,0,$39.99,bath & body,gifts & value sets, ,,,
xlsImpprod13521087,2301026,Nuface,Trinity Facial Toning Kit + ELE Attachment Set,https://www.ulta.com/p/trinity-facial-toning-kit-ele-attachment-set-xlsImpprod13521087,4.00,424,0,$449.00,tools & brushes,skincare tools, ,,,
pimprod2025340,2583180,DERMAFLASH,Mini Precision Peach-Fuzz Removal Device,https://www.ulta.com/p/mini-precision-peach-fuzz-removal-device-pimprod2025340,4.30,18,0,$69.00,bath & body,self care & wellness,hair removal,,,
xlsImpprod13521085,2301025,Nuface,Trinity Facial Toning Kit + TWR Attachment Set,https://www.ulta.com/p/trinity-facial-toning-kit-twr-attachment-set-xlsImpprod13521085,4.00,424,0,$449.00,tools & brushes,skincare tools, ,,,
pimprod2022259,2577191,Kitsch,Eco-Friendly Reusable Mini Face Rounds,https://www.ulta.com/p/eco-friendly-reusable-mini-face-rounds-pimprod2022259,3.90,11,0,$16.00,tools & brushes,skincare tools, ,,,
pimprod2027322,2583810,NUDESTIX,NUDESKIN x BEAUTY MAGNET 5-in-1 Rose Gold Professional Skin Tool,https://www.ulta.com/p/nudeskin-x-beauty-magnet-5-in-1-rose-gold-professional-skin-tool-pimprod2027322,4.60,159,0,$85.00,tools & brushes,skincare tools, ,,,
pimprod2025341,2583181,DERMAFLASH,Precision Mini Edges Refill,https://www.ulta.com/p/precision-mini-edges-refill-pimprod2025341,0.0,,0,$29.00,bath & body,self care & wellness,hair removal,,,
xlsImpprod13211213,2295719,PMD,Coarse Discs,https://www.ulta.com/p/coarse-discs-xlsImpprod13211213,5.00,2,0,$20.00,tools & brushes,skincare tools, ,,,
xlsImpprod13211205,2295711,PMD,Replacement Disc Advanced Kit,https://www.ulta.com/p/replacement-disc-advanced-kit-xlsImpprod13211205,0.00,,0,$20.00,men,skin care, ,,,
pimprod2027926,2589115,Good Molecules,Stone Soap Tray,https://www.ulta.com/p/stone-soap-tray-pimprod2027926,0.0,,0,$6.00,tools & brushes,skincare tools, ,,,
xlsImpprod13211203,2295710,PMD,Replacement Disc Sensitive Kit,https://www.ulta.com/p/replacement-disc-sensitive-kit-xlsImpprod13211203,5.00,1,0,$20.00,tools & brushes,skincare tools, ,,,
xlsImpprod14561035,2309837,PMD,Personal Microderm MAN,https://www.ulta.com/p/personal-microderm-man-xlsImpprod14561035,5.00,2,0,$175.00,men,skin care, ,,,
xlsImpprod13211207,2295712,PMD,Replacement Disc Body Kit,https://www.ulta.com/p/replacement-disc-body-kit-xlsImpprod13211207,5.00,1,0,$20.00,tools & brushes,skincare tools, ,,,
xlsImpprod13211211,2295714,PMD,Intense Body Discs,https://www.ulta.com/p/intense-body-discs-xlsImpprod13211211,0.00,,0,$20.00,tools & brushes,skincare tools, ,,,
xlsImpprod13211209,2295713,PMD,Replacement Disc Hand & Foot Kit,https://www.ulta.com/p/replacement-disc-hand-foot-kit-xlsImpprod13211209,0.00,,0,$20.00,tools & brushes,skincare tools, ,,,
pimprod2023017,2580610,Terra Beauty Bars,Relax Lavender + Eucalyptus Salt Soak,https://www.ulta.com/p/relax-lavender-eucalyptus-salt-soak-pimprod2023017,5.00,3,0,$18.00,bath & body,bath & shower,bubble bath & soaks,,,
pimprod2021568,2576275,Oh K!,Discovery Set,https://www.ulta.com/p/discovery-set-pimprod2021568,5.00,1,0,$15.00,skin care,gifts & value sets, ,,,
pimprod2023019,2580687,Terra Beauty Bars,Restore Coconut Clay Milk Bath Soak,https://www.ulta.com/p/restore-coconut-clay-milk-bath-soak-pimprod2023019,3.70,3,0,$18.00,bath & body,bath & shower,bubble bath & soaks,,,
pimprod2009935,2556593,Indeed Labs,10balm Body Lotion,https://www.ulta.com/p/10balm-body-lotion-pimprod2009935,0.00,,0,$24.99,bath & body,body moisturizers, ,,,
xlsImpprod13361865,2297255,SKIN&CO,Citrus Amaro Hand Cream,https://www.ulta.com/p/citrus-amaro-hand-cream-xlsImpprod13361865,3.30,4,0,$12.00,bath & body,hand & foot care, ,,,
pimprod2028235,2587997,L'Occitane,Almond 3 Piece Body Set,https://www.ulta.com/p/almond-3-piece-body-set-pimprod2028235,0.0,,0,$55.00,skin care,gifts & value sets, ,,,
pimprod2028308,2587804,belif,Glowing Home For the Holidays Set,https://www.ulta.com/p/glowing-home-holidays-set-pimprod2028308,0.0,,0,$38.00,skin care,gifts & value sets, ,,,
pimprod2023263,2578482,Estée Lauder,Radiant Skin Repair + Renew Set,https://www.ulta.com/p/radiant-skin-repair-renew-set-pimprod2023263,3.50,12,0,$50.00,skin care,gifts & value sets, ,,,
pimprod2024912,2583804,Kiehl's Since 1851,Midnight Recovery Sleep Set with Eye Mask,https://www.ulta.com/p/midnight-recovery-sleep-set-with-eye-mask-pimprod2024912,4.00,4,0,$29.00,skin care,travel size, ,,,Free Gift with Purchase!
pimprod2021508,2572365,Murad,Brighten Trial Kit,https://www.ulta.com/p/brighten-trial-kit-pimprod2021508,3.80,16,0,$49.00,skin care,travel size, ,,,Free Gift with Purchase!
xlsImpprod16841023,2518876,Proactiv,Solution 3-Step Acne Treatment System Starter Set,https://www.ulta.com/p/solution-3-step-acne-treatment-system-starter-set-xlsImpprod16841023,4.00,4,0,$36.00,skin care,travel size, ,,,
xlsImpprod11351453,2281812,Skyn Iceland,Travel Size Hydro Cool Firming Eye Gels,https://www.ulta.com/p/travel-size-hydro-cool-firming-eye-gels-xlsImpprod11351453,4.10,1088,0,$18.00,skin care,travel size, ,,,Free Gift with Purchase!
pimprod2027394,2584914,Clinique,Fresh Face Forward,https://www.ulta.com/p/fresh-face-forward-pimprod2027394,0.00,,0,$99.00,skin care,gifts & value sets, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2020558,2574740,The Ordinary,The Balance Set,https://www.ulta.com/p/balance-set-pimprod2020558,4.70,92,0,$29.00,skin care,gifts & value sets, ,,,
xlsImpprod16621077,2515773,Proactiv,Original 3-Step System,https://www.ulta.com/p/original-3-step-system-xlsImpprod16621077,4.40,172,0,$60.00,skin care,gifts & value sets, ,,,
pimprod2026059,2584879,The Ordinary,The Daily Set,https://www.ulta.com/p/daily-set-pimprod2026059,4.80,6,0,$19.00,skin care,gifts & value sets, ,,,
pimprod2022983,2577523,ELEMIS,Pro-Collagen Anti-Aging Trio,https://www.ulta.com/p/pro-collagen-anti-aging-trio-pimprod2022983,4.90,43,0,$75.00,skin care,gifts & value sets, ,,,
pimprod2019867,2574407,SUNDAY RILEY,Go To Bed With Me Complete Anti-Aging Night Routine,https://www.ulta.com/p/go-bed-with-me-complete-anti-aging-night-routine-pimprod2019867,4.60,10,0,$93.00,skin care,gifts & value sets, ,,,
pimprod2004715,2541564,Meaningful Beauty,5 Piece Starter Kit,https://www.ulta.com/p/5-piece-starter-kit-pimprod2004715,4.40,259,0,$54.00,skin care,gifts & value sets, ,,,
pimprod2014507,2560933,Dermalogica,Discover Healthy Skin Kit,https://www.ulta.com/p/discover-healthy-skin-kit-pimprod2014507,4.40,258,0,$38.50,skin care,travel size, ,,,
pimprod2014552,2561116,PEACH & LILY,Glass Skin Discovery Kit,https://www.ulta.com/p/glass-skin-discovery-kit-pimprod2014552,4.50,475,0,$39.00,skin care,global skin care, ,,,
pimprod2019866,2574406,SUNDAY RILEY,Wake Up With Me Complete Brightening Morning Routine,https://www.ulta.com/p/wake-up-with-me-complete-brightening-morning-routine-pimprod2019866,4.30,7,0,$95.00,skin care,gifts & value sets, ,,,
pimprod2024520,2581843,OSEA,Bestsellers Set For Face + Body,https://www.ulta.com/p/bestsellers-set-face-body-pimprod2024520,4.90,41,0,$39.00,skin care,travel size, ,,,
xlsImpprod18931444,2532701,StriVectin,Power Starters Tighten & Lift Trio Kit,https://www.ulta.com/p/power-starters-tighten-lift-trio-kit-xlsImpprod18931444,4.40,124,0,$89.00,skin care,gifts & value sets, ,,,
pimprod2022714,2576882,CeraVe,Skin Barrier Restoring Kit for Acne Prone Skin,https://www.ulta.com/p/skin-barrier-restoring-kit-acne-prone-skin-pimprod2022714,4.00,4,0,$41.99,skin care,gifts & value sets, ,,,
pimprod2026916,2587474,Estée Lauder,Nighttime Necessities Repair + Lift + Hydrate Set,https://www.ulta.com/p/nighttime-necessities-repair-lift-hydrate-set-pimprod2026916,4.60,7,0,$78.00,skin care,travel size, ,,,
pimprod2024921,2580287,Tula,On-The-Go Best Sellers Travel Kit,https://www.ulta.com/p/on-go-best-sellers-travel-kit-pimprod2024921,3.00,2,0,$52.00,skin care,travel size, ,,,
pimprod2021509,2572366,Murad,Youth Renewal Retinol Trial Kit,https://www.ulta.com/p/youth-renewal-retinol-trial-kit-pimprod2021509,4.50,12,0,$59.00,skin care,travel size, ,,,Free Gift with Purchase!
pimprod2017537,2569246,Beekman 1802,Milk Probiotic Skincare Starter Kit,https://www.ulta.com/p/milk-probiotic-skincare-starter-kit-pimprod2017537,4.50,174,0,$59.00,skin care,travel size, ,,,
pimprod2027678,2585838,It Cosmetics,Love Your Skin with Confidence Anti-Aging Skincare Gift Set,https://www.ulta.com/p/love-your-skin-with-confidence-anti-aging-skincare-gift-set-pimprod2027678,5.00,1,0,$55.00,skin care,gifts & value sets, ,,,Free Gift with Purchase!
pimprod2014524,2561331,Juice Beauty,STEM CELLULAR Anti-Wrinkle Solutions,https://www.ulta.com/p/stem-cellular-anti-wrinkle-solutions-pimprod2014524,4.10,35,0,$52.00,skin care,gifts & value sets, ,,,Free Gift with Purchase!
pimprod2023208,2577635,Beekman 1802,Vitamin C and Retinol Brighten & Resurface Bloom Kit,https://www.ulta.com/p/vitamin-c-retinol-brighten-resurface-bloom-kit-pimprod2023208,4.80,135,0,$28.00,skin care,gifts & value sets, ,,,
pimprod2026864,2583208,belif,Aqua + Cica Bomb Hydration Oasis Set,https://www.ulta.com/p/aqua-cica-bomb-hydration-oasis-set-pimprod2026864,5.00,1,0,$38.00,skin care,global skin care, ,,,
pimprod2024950,2576505,Dermalogica,Dark Spot Solutions Kit,https://www.ulta.com/p/dark-spot-solutions-kit-pimprod2024950,4.00,2,0,$55.00,skin care,travel size, ,,,
xlsImpprod10791837,2160775,Clinique,Redness Solutions Redness Regimen,https://www.ulta.com/p/redness-solutions-redness-regimen-xlsImpprod10791837,4.30,375,0,$52.50,skin care,travel size, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
xlsImpprod18771041,2530152,No7,Restore & Renew Face & Neck Multi Action Anti-Ageing Skincare System,https://www.ulta.com/p/restore-renew-face-neck-multi-action-anti-ageing-skincare-system-xlsImpprod18771041,4.40,125,0,$79.99,skin care,gifts & value sets, ,,,
pimprod2022912,2567530,Tula,Clear Skin Starters Acne & Blemish-Fighting Discovery Kit,https://www.ulta.com/p/clear-skin-starters-acne-blemish-fighting-discovery-kit-pimprod2022912,4.50,50,0,$58.00,skin care,travel size, ,,,
pimprod2016350,2567055,Urban Skin Rx,Even Tone Essentials Starter Kit,https://www.ulta.com/p/even-tone-essentials-starter-kit-pimprod2016350,3.50,91,0,$33.99,skin care,gifts & value sets, ,,,
pimprod2006265,2546740,Clinique,Acne Solutions Fix It Kit,https://www.ulta.com/p/acne-solutions-fix-it-kit-pimprod2006265,4.10,114,0,$29.00,skin care,travel size, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2026852,2582979,StriVectin,Discovery Series: Advanced Retinol Kit,https://www.ulta.com/p/discovery-series-advanced-retinol-kit-pimprod2026852,0.00,,0,$99.00,skin care,gifts & value sets, ,,,
pimprod2019565,2569750,First Aid Beauty,Be FAB Kit,https://www.ulta.com/p/be-fab-kit-pimprod2019565,5.00,8,0,$48.00,skin care,gifts & value sets, ,,,
pimprod2026856,2582805,Peter Thomas Roth,Full Size Hydration Essentials 2-Piece Kit,https://www.ulta.com/p/full-size-hydration-essentials-2-piece-kit-pimprod2026856,5.00,1,0,$58.00,skin care,gifts & value sets, ,,,
pimprod2023147,2574884,Origins,Best-Sellers Set,https://www.ulta.com/p/best-sellers-set-pimprod2023147,4.90,9,0,$29.00,skin care,travel size, ,,,
pimprod2016320,2564754,Peter Thomas Roth,Peel & Reveal 3 Piece Bestseller Kit,https://www.ulta.com/p/peel-reveal-3-piece-bestseller-kit-pimprod2016320,4.10,7,0,$47.60,skin care,gifts & value sets, ,,,
pimprod2012949,2556381,Dermalogica,Age Defense Kit,https://www.ulta.com/p/age-defense-kit-pimprod2012949,4.50,198,0,$55.00,skin care,gifts & value sets, ,,,
xlsImpprod17001043,2518088,Jack Black,Beard Grooming Kit,https://www.ulta.com/p/beard-grooming-kit-xlsImpprod17001043,4.80,196,0,$35.00,men,gifts & value sets, ,,,
xlsImpprod17162835,2521840,No7,Lift & Luminate Triple Action Anti-Ageing Skincare System,https://www.ulta.com/p/lift-luminate-triple-action-anti-ageing-skincare-system-xlsImpprod17162835,4.40,222,0,$74.99,skin care,gifts & value sets, ,,,
pimprod2025595,2585210,Estée Lauder,Major Eye Impact Repair + Brighten,https://www.ulta.com/p/major-eye-impact-repair-brighten-pimprod2025595,5.00,21,0,$68.00,skin care,gifts & value sets, ,,,
xlsImpprod10792049,2267381,Clinique,3-Step Introduction Kit For Drier Skin (Type 2),https://www.ulta.com/p/3-step-introduction-kit-drier-skin-type-2-xlsImpprod10792049,4.50,445,0,$21.00,skin care,travel size, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
