product_id,option,price,sale,available,timestamp,
pimprod2021343,0.5N (very fair with neutral undertones),32,1,1,2021-06-22 23:11:36.419502,
pimprod2021343,1C (fair with cool undertones),32,1,1,2021-06-22 23:11:38.401519,
pimprod2021343,1N (fair with neutral undertones),32,1,1,2021-06-22 23:11:39.757674,
pimprod2021343,1W (light with warm undertones),32,1,1,2021-06-22 23:11:41.140932,
pimprod2021343,2C (light with cool undertones),32,1,1,2021-06-22 23:11:43.070189,
pimprod2021343,2N (light with neutral undertones),32,1,1,2021-06-22 23:11:44.409801,
pimprod2021343,2W (light with warm undertones),32,1,1,2021-06-22 23:11:45.953360,
pimprod2021343,3C (medium with cool undertones),32,1,1,2021-06-22 23:11:47.280680,
pimprod2021343,3N (medium with neutral undertones),32,1,1,2021-06-22 23:11:48.866981,
pimprod2021343,3W (medium with warm undertones),32,1,1,2021-06-22 23:11:50.222100,
pimprod2021343,4N (medium to deep with neutral undertones),32,1,1,2021-06-22 23:11:51.577780,
pimprod2021343,4W (medium with warm undertones),32,1,1,2021-06-22 23:11:53.184114,
pimprod2021343,5N (deep with neutral undertones),32,1,1,2021-06-22 23:11:54.551778,
pimprod2021343,5W (deep with warm undertones),32,1,1,2021-06-22 23:11:56.426340,
pimprod2021343,6N (rich with neutral undertones),32,1,1,2021-06-22 23:11:58.330245,
pimprod2021343,6W (rich with warm undertones),32,1,1,2021-06-22 23:11:59.658110,
pimprod2007549,Fair Porcelain,11.99,1,1,2021-06-22 23:11:53.556077,
pimprod2007549,Light Ivory,11.99,1,1,2021-06-22 23:11:56.393663,
pimprod2007549,Warm Nude,11.99,1,1,2021-06-22 23:11:58.409980,
pimprod2007549,Classic Ivory,11.99,1,1,2021-06-22 23:11:59.854785,
pimprod2007549,Natural Ivory,11.99,1,1,2021-06-22 23:12:01.376066,
pimprod2007549,Golden Natural,11.99,1,1,2021-06-22 23:12:02.999546,
pimprod2007549,Buff Beige,11.99,1,1,2021-06-22 23:12:04.407364,
pimprod2007549,Perfect Beige,11.99,1,1,2021-06-22 23:12:05.742599,
pimprod2007549,Golden Amber,11.99,1,1,2021-06-22 23:12:07.343426,
pimprod2007549,Warm Honey,11.99,1,1,2021-06-22 23:12:09.033582,
pimprod2007549,Golden Caramel,11.99,1,1,2021-06-22 23:12:10.869229,
pimprod2007549,Cappuccino,11.99,1,1,2021-06-22 23:12:12.241718,
pimprod2020784,Fair 10 C,5,0,1,2021-06-22 23:12:08.786979,
pimprod2020784,Fair 15 W,5,0,1,2021-06-22 23:12:11.017041,
pimprod2020784,Light 23 C,5,0,1,2021-06-22 23:12:12.387811,
pimprod2020784,Light 26 N,5,0,1,2021-06-22 23:12:13.961226,
pimprod2020784,Medium 30 W,5,0,1,2021-06-22 23:12:15.273394,
pimprod2020784,Medium 32 N,5,0,1,2021-06-22 23:12:16.644407,
pimprod2020784,Medium 33 W,5,0,1,2021-06-22 23:12:18.285052,
pimprod2020784,Tan 41 W,5,0,1,2021-06-22 23:12:19.766820,
pimprod2020784,Tan 45 N,5,0,1,2021-06-22 23:12:21.576611,
pimprod2020784,Deep 50 W,5,0,1,2021-06-22 23:12:23.636463,
pimprod2020784,Deep 53 W,5,0,1,2021-06-22 23:12:24.940218,
pimprod2020784,Rich 60 W,5,0,1,2021-06-22 23:12:26.761106,
pimprod2008521,0.5N Ulta Light (lightest w/ neutral undertones),30,1,1,2021-06-22 23:11:51.088743,
pimprod2008521,1C Light (light w/ cool pink undertones),30,1,1,2021-06-22 23:11:53.635102,
pimprod2008521,1N Light (light w/ neutral undertones),30,1,1,2021-06-22 23:11:56.223719,
pimprod2008521,1W Light (light w/ warm yellow undertones),30,1,1,2021-06-22 23:11:57.681883,
pimprod2008521,2C Light Medium (light medium w/ cool pink undertones),30,1,1,2021-06-22 23:11:59.103100,
pimprod2008521,2N Light Medium (light medium w/ neutral undertones),30,1,1,2021-06-22 23:12:00.541808,
pimprod2008521,2W Light Medium (light medium w/ warm golden undertones),30,1,1,2021-06-22 23:12:01.995618,
pimprod2008521,"3C Medium (medium w/ cool, rosy undertones)",30,1,1,2021-06-22 23:12:03.571773,
pimprod2008521,3N Medium (medium w/ neutral undertones),30,1,1,2021-06-22 23:12:05.291053,
pimprod2008521,3W Medium (medium w/ warm golden undertones),30,1,1,2021-06-22 23:12:06.717824,
pimprod2008521,4C Medium Deep (medium deep w/ cool rosy undertones),30,1,1,2021-06-22 23:12:08.144295,
pimprod2008521,4N Medium Deep (medium deep w/ neutral undertones),30,1,1,2021-06-22 23:12:09.737284,
pimprod2008521,4W Medium Deep (medium deep w/ warm golden undertones),30,1,1,2021-06-22 23:12:11.937820,
pimprod2008521,5C Deep (deep w/ cool red undertones),30,1,1,2021-06-22 23:12:13.432115,
pimprod2008521,5N Deep (deep w/ neutral undertones),30,1,1,2021-06-22 23:12:14.840209,
pimprod2008521,5W Deep (deep w/ warm golden undertones),30,1,1,2021-06-22 23:12:16.491901,
pimprod2008521,6C Extra Deep (extra deep w/ cool red undertones),30,1,1,2021-06-22 23:12:17.957364,
pimprod2008521,6N Extra Deep (extra deep w/ neutral undertones),30,1,1,2021-06-22 23:12:19.684283,
pimprod2008521,6W Extra Deep (extra deep w/ warm golden undertones),30,1,1,2021-06-22 23:12:21.629050,
pimprod2008521,7C Ultra Deep (ultra deep w/ cool red undertones),30,1,1,2021-06-22 23:12:24.088727,
pimprod2008521,7N Ultra Deep (ultra deep w/ neutral undertones),30,1,1,2021-06-22 23:12:26.672823,
pimprod2008521,8N Very Deep (very deep w/ neutral undertones),30,1,1,2021-06-22 23:12:28.409936,
pimprod2013902,8S Porcelain Sand (very fair skin with yellow undertones),10,1,1,2021-06-22 23:11:43.297730,
pimprod2013902,10B Fair Beige (fair skin with pink undertones),10,1,1,2021-06-22 23:11:45.417150,
pimprod2013902,10N Fair (fair skin with neutral undertones),10,1,1,2021-06-22 23:11:46.793507,
pimprod2013902,13N Fair-Light Neutral (fair to light skin with neutral undertones),10,1,1,2021-06-22 23:11:48.270156,
pimprod2013902,20B Light Beige (light skin with pink undertones),10,1,1,2021-06-22 23:11:49.846629,
pimprod2013902,20N Light (light skin with neutral undertones),10,1,1,2021-06-22 23:11:51.223833,
pimprod2013902,20S Light Sand (light skin with yellow undertones),10,1,1,2021-06-22 23:11:52.604497,
pimprod2013902,22H Light Honey (light skin with peach undertones),10,1,1,2021-06-22 23:11:53.981484,
pimprod2013902,25H Light-Medium (light to medium skin with peach undertones),10,1,1,2021-06-22 23:11:55.381676,
pimprod2013902,25N Light-Medium Neutral (light to medium skin with neutral undertones),10,1,1,2021-06-22 23:11:56.713988,
pimprod2013902,25S Light-Medium Sand (light to medium skin with yellow undertones),10,1,1,2021-06-22 23:11:58.510727,
pimprod2013902,32N Medium Neutral (medium skin with neutral undertones),10,1,1,2021-06-22 23:12:00.227592,
pimprod2013902,32S Medium Sand (medium skin with yellow undertones),10,1,1,2021-06-22 23:12:01.582187,
pimprod2013902,33N Medium (medium skin with neutral undertones),10,1,1,2021-06-22 23:12:03.272938,
pimprod2013902,34G Medium Golden (medium skin with golden or olive undertones),10,1,1,2021-06-22 23:12:04.635679,
pimprod2013902,34H Medium Honey (medium skin with peach undertones),10,1,1,2021-06-22 23:12:05.970840,
pimprod2013902,36B Medium-Tan Beige (medium to tan skin with pink undertones),10,1,1,2021-06-22 23:12:07.498677,
pimprod2013902,40N Tan (tan skin with neutral undertones),10,1,1,2021-06-22 23:12:09.353821,
pimprod2013902,40S Tan Sand (tan skin with yellow undertones),10,1,1,2021-06-22 23:12:11.773959,
pimprod2013902,43H Tan-Deep (tan to deep skin with peach undertones),10,1,1,2021-06-22 23:12:13.092719,
pimprod2013902,43N Tan-Deep Neutral (tan to deep skin with neutral undertones),10,1,1,2021-06-22 23:12:14.455213,
pimprod2013902,45S Tan-Deep Sand (tan to deep skin with yellow undertones),10,1,1,2021-06-22 23:12:15.832709,
pimprod2013902,50H Deep (deep skin with peach undertones),10,1,1,2021-06-22 23:12:17.210904,
pimprod2013902,52S Deep Sand (deep skin with yellow undertones),10,1,1,2021-06-22 23:12:18.591460,
pimprod2013902,55G Rich Golden (deeper skin with golden or olive undertones),10,1,1,2021-06-22 23:12:19.924278,
pimprod2013902,55H Rich Honey (deeper skin with peach undertones),10,1,1,2021-06-22 23:12:21.712655,
pimprod2013902,56N Rich (deeper skin with neutral undertones),10,1,1,2021-06-22 23:12:23.998700,
pimprod2013902,57S Rich Sand (deeper skin with yellow undertones),10,1,1,2021-06-22 23:12:26.036216,
pimprod2013902,60N Mahogany (very deep skin with neutral undertones),10,1,1,2021-06-22 23:12:27.380882,
pimprod2013902,61N Nespresso (very deep skin with peach undertones),10,1,1,2021-06-22 23:12:28.703431,
pimprod2007719,Pure Ivory,8.99,0,1,2021-06-22 23:12:01.815100,
pimprod2007719,Ivory Rose,8.99,0,1,2021-06-22 23:12:03.461151,
pimprod2007719,Nude Ivory,8.99,0,0,2021-06-22 23:12:04.852328,
pimprod2007719,Light Nude,8.99,0,1,2021-06-22 23:12:06.397231,
pimprod2007719,Light Vanilla,8.99,0,1,2021-06-22 23:12:07.744609,
pimprod2007719,Light Natural,8.99,0,1,2021-06-22 23:12:09.620588,
pimprod2007719,Light Beige,8.99,0,1,2021-06-22 23:12:11.892826,
pimprod2007719,Medium Beige,8.99,0,0,2021-06-22 23:12:13.351662,
pimprod2007719,Pure Beige,8.99,0,1,2021-06-22 23:12:14.696921,
pimprod2007719,Warm Beige,8.99,0,1,2021-06-22 23:12:16.328421,
pimprod2007719,Natural Sand,8.99,0,1,2021-06-22 23:12:17.636812,
pimprod2007719,Cool Sand,8.99,0,1,2021-06-22 23:12:18.999014,
pimprod2007719,Warm Tan,8.99,0,1,2021-06-22 23:12:20.585038,
pimprod2007719,Deep Tan,8.99,0,1,2021-06-22 23:12:21.947154,
pimprod2007719,Warm Almond,8.99,0,1,2021-06-22 23:12:24.054521,
pimprod2007719,Warm Chestnut,8.99,0,1,2021-06-22 23:12:26.465198,
pimprod2007719,Cool Toffee,8.99,0,1,2021-06-22 23:12:28.060992,
pimprod2007719,Cool Cocoa,8.99,0,1,2021-06-22 23:12:29.389946,
xlsImpprod18231039,Light 2 (light beige w/ neutral undertone),32,0,1,2021-06-22 23:12:20.445586,
xlsImpprod18231039,Light 3 (light beige w/ warm undertone),32,0,1,2021-06-22 23:12:22.705136,
xlsImpprod18231039,Medium 4 (medium beige w/ warm undertone),32,0,1,2021-06-22 23:12:24.420040,
xlsImpprod18231039,Medium 5 (medium beige w/ golden undertone),32,0,1,2021-06-22 23:12:26.613457,
xlsImpprod18231039,Medium 6 (medium beige w/ cool undertone),32,0,1,2021-06-22 23:12:28.358106,
xlsImpprod18231039,Medium 7 (golden tan w/ cool undertone),32,0,1,2021-06-22 23:12:29.675834,
xlsImpprod18231039,Deep 8 (golden tan w/ neutral undertone),32,0,1,2021-06-22 23:12:30.971709,
xlsImpprod18231039,Deep 9 (rich tan w/ golden undertone),32,0,1,2021-06-22 23:12:32.433368,
xlsImpprod18231039,Deep 10 (rich tan w/ neutral undertone),32,0,1,2021-06-22 23:12:33.888189,
pimprod2017249,Ivory,12.99,0,1,2021-06-22 23:12:36.192241,
pimprod2017249,Nude Beige,12.99,0,1,2021-06-22 23:12:38.491580,
pimprod2017249,Ivory Beige,12.99,0,1,2021-06-22 23:12:40.045264,
pimprod2017249,Sand,12.99,0,1,2021-06-22 23:12:41.401507,
pimprod2017249,Golden Sun,12.99,0,1,2021-06-22 23:12:42.777491,
pimprod2017249,Almond,12.99,0,1,2021-06-22 23:12:44.737427,
pimprod2017249,Cappuccino,12.99,0,1,2021-06-22 23:12:46.073644,
pimprod2017249,Sienna,12.99,0,1,2021-06-22 23:12:47.398755,
xlsImpprod13941011,"Tan (neutral, for light tan complexions with light apricot undertones)",32,1,1,2021-06-22 23:12:42.562912,
xlsImpprod13941011,"Light Caramel (neutral, for the light caramel complexion with light apricot undertones)",32,1,1,2021-06-22 23:12:44.790948,
xlsImpprod13941011,"Dark Caramel (cool, for deep caramel complexions with red/apricot undertones)",32,1,1,2021-06-22 23:12:46.970661,
xlsImpprod13941011,"Deep Golden (warm, for deep complexions with golden undertones)",32,1,1,2021-06-22 23:12:48.316845,
pimprod2021742,"Birch (fair, neutral undertones)",15,1,1,2021-06-22 23:12:34.888854,
pimprod2021742,"Crème (fair, pink undertones)",15,1,1,2021-06-22 23:12:37.372969,
pimprod2021742,"Cotton (fair, yellow undertones)",15,1,1,2021-06-22 23:12:39.383118,
pimprod2021742,"Cedar (light, peach undertones)",15,1,1,2021-06-22 23:12:40.802184,
pimprod2021742,"Silk (light, neutral pink undertones)",15,1,1,2021-06-22 23:12:42.337763,
pimprod2021742,"Sepia (light medium, neutral undertones)",15,1,1,2021-06-22 23:12:43.738392,
pimprod2021742,"Fawn (light medium, yellow undertones)",15,1,1,2021-06-22 23:12:45.188138,
pimprod2021742,"Beech (medium, yellow undertones)",15,1,1,2021-06-22 23:12:47.173890,
pimprod2021742,"Dune (medium/medium deep, yellow undertones)",15,1,1,2021-06-22 23:12:48.981068,
pimprod2021742,"Maple (medium deep, golden undertones)",15,1,1,2021-06-22 23:12:50.430923,
pimprod2021742,"Teak (medium deep, neutral undertones)",15,1,1,2021-06-22 23:12:52.271643,
pimprod2021742,"Umber (medium deep, peach undertones)",15,1,1,2021-06-22 23:12:53.583435,
xlsImpprod13901007,Fair Ivory 001,6,1,1,2021-06-22 23:12:37.255494,
xlsImpprod13901007,Light Natural 005,6,1,1,2021-06-22 23:12:38.946186,
xlsImpprod13901007,Porcelain 010,6,1,1,2021-06-22 23:12:40.640182,
xlsImpprod13901007,Honey 015,6,1,1,2021-06-22 23:12:42.181288,
xlsImpprod13901007,Light Beige 020,6,1,1,2021-06-22 23:12:43.617144,
xlsImpprod13901007,Nude Beige 032,6,1,1,2021-06-22 23:12:45.083238,
xlsImpprod13901007,Desert Beige 048,6,1,1,2021-06-22 23:12:47.214245,
xlsImpprod13901007,Rosey Ash 050,6,1,1,2021-06-22 23:12:48.943853,
xlsImpprod13901007,Latte Macchiato Beige 060,6,1,1,2021-06-22 23:12:50.472176,
xlsImpprod13901007,Chestnut Beige 085,6,1,1,2021-06-22 23:12:52.393339,
xlsImpprod13901007,Anti-Red,2.99,1,1,2021-06-22 23:12:53.833385,
pimprod2017385,Sandstone (fair to medium skintones),24,0,1,2021-06-22 23:12:59.129112,
pimprod2017385,Terracotta (tan to deep skintones),24,0,1,2021-06-22 23:13:00.496584,
pimprod2022382,LN2,22,0,1,2021-06-22 23:12:38.030519,
pimprod2022382,LN6,22,0,1,2021-06-22 23:12:40.290380,
pimprod2022382,LG3,22,0,1,2021-06-22 23:12:41.750568,
pimprod2022382,LP4,22,0,1,2021-06-22 23:12:43.123878,
pimprod2022382,MG2,22,0,1,2021-06-22 23:12:44.861415,
pimprod2022382,MN3,22,0,1,2021-06-22 23:12:46.881315,
pimprod2022382,MG5,22,0,1,2021-06-22 23:12:48.215064,
pimprod2022382,TG1,22,0,1,2021-06-22 23:12:49.535742,
pimprod2022382,TN3,22,0,1,2021-06-22 23:12:50.839954,
pimprod2022382,TG6,22,0,1,2021-06-22 23:12:52.480926,
pimprod2022382,DG3,22,0,1,2021-06-22 23:12:53.962661,
pimprod2022382,DN2,22,0,1,2021-06-22 23:12:55.809949,
pimprod2022382,DN5,22,0,1,2021-06-22 23:12:57.179344,
pimprod2022382,DPN1,22,0,1,2021-06-22 23:12:58.748173,
pimprod2022382,DPG2,22,0,1,2021-06-22 23:13:00.126853,
pimprod2022382,DPP1,22,0,1,2021-06-22 23:13:01.476811,
pimprod2018660,22N Light Neutral + Alight (light skin with yellow & pink undertones + opal glow),10.5,1,1,2021-06-22 23:13:07.634824,
pimprod2003543,20NF Neutral Fair,6.49,1,1,2021-06-22 23:12:55.776780,
pimprod2003543,18WL Warm Light,6.49,1,1,2021-06-22 23:12:57.916130,
pimprod2003543,17CL Cool Light,6.49,1,1,2021-06-22 23:12:59.330117,
pimprod2003543,15WM Warm Medium,13,1,1,2021-06-22 23:13:00.921377,
pimprod2003543,14NM Neutral Medium,6.49,1,1,2021-06-22 23:13:02.222834,
pimprod2003543,12NM Neutral Medium,6.49,1,1,2021-06-22 23:13:03.646918,
pimprod2003543,10NM Neutral Medium,6.49,1,1,2021-06-22 23:13:05.111404,
pimprod2003543,8WT Warm Tan,6.49,1,1,2021-06-22 23:13:06.443264,
pimprod2003543,6NT Neutral Tan,13,1,1,2021-06-22 23:13:08.492061,
pimprod2003543,5WT Warm Tan,6.49,1,1,2021-06-22 23:13:10.129843,
pimprod2003543,3WD Warm Deep,6.49,1,1,2021-06-22 23:13:11.619443,
pimprod2003543,2ND Neutral Deep,6.49,1,1,2021-06-22 23:13:13.192496,
xlsImpprod11851131,Light,8.99,0,1,2021-06-22 23:13:08.573015,
xlsImpprod11851131,Fair,8.99,0,1,2021-06-22 23:13:10.657095,
xlsImpprod11851131,Light/Medium,8.99,0,1,2021-06-22 23:13:12.276452,
xlsImpprod11851131,Medium,8.99,0,1,2021-06-22 23:13:13.637529,
xlsImpprod11851131,Medium/Deep,8.99,0,1,2021-06-22 23:13:15.766645,
xlsImpprod17631331,Porcelain,10.49,1,1,2021-06-22 23:13:02.416265,
xlsImpprod17631331,Ivory,9.99,1,1,2021-06-22 23:13:04.473419,
xlsImpprod17631331,Vanilla,9.99,1,1,2021-06-22 23:13:06.084728,
xlsImpprod17631331,Fair,10.49,1,1,2021-06-22 23:13:08.241608,
xlsImpprod17631331,Sand,9.99,1,1,2021-06-22 23:13:09.571897,
xlsImpprod17631331,Light,10.49,1,1,2021-06-22 23:13:10.930130,
xlsImpprod17631331,Light Medium,10.49,1,1,2021-06-22 23:13:12.454006,
xlsImpprod17631331,Medium Honey,10.49,1,1,2021-06-22 23:13:13.788000,
xlsImpprod17631331,Medium Deep,10.49,1,1,2021-06-22 23:13:15.962036,
xlsImpprod17631331,Deep,10.49,1,1,2021-06-22 23:13:17.271660,
xlsImpprod17631331,Almond,9.99,1,1,2021-06-22 23:13:18.631051,
xlsImpprod17631331,Mocha,9.99,1,1,2021-06-22 23:13:19.990135,
pimprod2008319,C1 (fair skin tones w/ a neutral undertone),10,1,1,2021-06-22 23:13:16.023120,
pimprod2008319,C2 (fair skin tones w/ a pink undertone),10,1,1,2021-06-22 23:13:17.842325,
pimprod2008319,C3 (fair skin tones w/ a cool undertone),10,1,1,2021-06-22 23:13:19.246702,
pimprod2008319,C4 (light skin tones w/ a pink undertone),10,1,1,2021-06-22 23:13:20.876221,
pimprod2008319,C7 (medium skin tones w/ a neutral undertone),10,1,1,2021-06-22 23:13:22.287011,
pimprod2008319,C10 (medium skin tones w/ a golden undertone),10,1,1,2021-06-22 23:13:24.369977,
pimprod2008319,C12 (medium/dark skin tones w/ a neutral undertone),10,1,1,2021-06-22 23:13:25.687573,
pimprod2008319,C14 (dark skin tones w/ a cool undertone),10,1,1,2021-06-22 23:13:27.036367,
xlsImpprod13581223,05 Buff (light beige: for light skin tones),25,0,1,2021-06-22 23:13:21.634506,
xlsImpprod13581223,02 Fair (porcelain, for the fairest skin tones),25,0,1,2021-06-22 23:13:23.068256
xlsImpprod13581223,08 Cream (light to medium beige),25,0,1,2021-06-22 23:13:24.957428,
xlsImpprod13581223,14 Sand (beige),25,0,1,2021-06-22 23:13:26.599125,
xlsImpprod13581223,23 Medium Tawny (medium toned beige, for medium to deeper skin tones),25,0,1,2021-06-22 23:13:28.004781
pimprod2013900,C1 (fair skin tones w/ neutral undertone),10,1,1,2021-06-22 23:13:02.534575,
pimprod2013900,C2 (fair skin tones w/ pink undertone),10,1,1,2021-06-22 23:13:04.521694,
pimprod2013900,C3 (fair skin tones w/ cool undertone),10,1,1,2021-06-22 23:13:06.120074,
pimprod2013900,C4 (light skin tones w/ pink undertone),10,1,1,2021-06-22 23:13:08.396552,
pimprod2013900,C5 (light skin tones w/ golden undertone),10,1,1,2021-06-22 23:13:10.046209,
pimprod2013900,C6 (light/medium skin tones w/ neutral undertone),10,1,1,2021-06-22 23:13:11.546797,
pimprod2013900,C7 (medium skin tones w/ neutral undertone),10,1,1,2021-06-22 23:13:13.131746,
pimprod2013900,C8 (medium skin tones w/ warm undertone),10,1,1,2021-06-22 23:13:14.490310,
pimprod2013900,C9 (medium skin tones w/ peach undertone),10,1,1,2021-06-22 23:13:16.128872,
pimprod2013900,C10 (medium skin tones w/ golden undertone),10,1,1,2021-06-22 23:13:17.998965,
pimprod2013900,C11,5,1,1,2021-06-22 23:13:19.386230,
pimprod2013900,C12 (medium/dark skin tones w/ neutral undertone),10,1,1,2021-06-22 23:13:21.002967,
pimprod2013900,C13 (medium/dark skin tones w/ golden undertone),10,1,1,2021-06-22 23:13:22.438535,
pimprod2013900,C15 (dark skin tones w/ red undertone),10,1,1,2021-06-22 23:13:24.799835,
pimprod2013900,C16 (dark skin tones w/ warm undertone),10,1,1,2021-06-22 23:13:26.436474,
pimprod2013900,C18 (dark skin tones w/ warm undertone),10,1,1,2021-06-22 23:13:27.855031,
pimprod2013900,C17 (dark skin tones with a neutral undertone),5,1,1,2021-06-22 23:13:29.167239,
pimprod2022036,No. 0 (golden yellow peach),44,0,1,2021-06-22 23:13:24.647566,
pimprod2022036,No. 1 (neutral peach),44,0,1,2021-06-22 23:13:26.081301,
pimprod2022036,No. 2 (golden peach brown),44,0,1,2021-06-22 23:13:27.621635,
pimprod2022036,No. 3 (dark golden beige),44,0,1,2021-06-22 23:13:28.943753,
pimprod2022036,No. 4 (peach brown),44,0,1,2021-06-22 23:13:30.380947,
xlsImpprod13611443,2,33,0,1,2021-06-22 23:13:32.939827,
xlsImpprod13611443,3,33,0,1,2021-06-22 23:13:35.233313,
pimprod2008578,Ivory (very fair skin w/ neutral or golden undertones),22.99,1,1,2021-06-22 23:13:37.259440,
pimprod2008578,Light (light skin w/ neutral or golden undertones),20,1,1,2021-06-22 23:13:39.389755,
pimprod2008578,Medium Dark (medium dark skin w/ neutral undertones),20,1,1,2021-06-22 23:13:40.838218,
pimprod2008578,Medium (medium skin w/ golden or neutral undertones),20,1,1,2021-06-22 23:13:42.411081,
pimprod2008578,Fair (fair skin w/ neutral or pink undertones),20,1,1,2021-06-22 23:13:44.237994,
pimprod2003229,30,3.99,1,1,2021-06-22 23:13:36.485555,
pimprod2003229,10,3.99,1,1,2021-06-22 23:13:38.085914,
pimprod2003229,20,3.99,1,1,2021-06-22 23:13:39.553264,
pimprod2003229,Golden Toffee 60,3.99,1,1,2021-06-22 23:13:41.180175,
pimprod2003229,Dark Caramel 70,3.99,1,1,2021-06-22 23:13:42.529886,
pimprod2003229,Dark Mocha 80,3.99,1,1,2021-06-22 23:13:44.403643,
pimprod2009083,001 Phun Intended,20,1,1,2021-06-22 23:13:28.775361,
pimprod2009083,002 In My Fillings,20,1,1,2021-06-22 23:13:30.272030,
pimprod2009083,003 Pretzelvania,20,1,1,2021-06-22 23:13:31.683622,
pimprod2009083,004 Baking My Heart,20,1,1,2021-06-22 23:13:33.133489,
pimprod2009083,005 Desseration,20,1,1,2021-06-22 23:13:34.575698,
pimprod2009083,006 Sugar Daddy,20,1,1,2021-06-22 23:13:36.162359,
pimprod2009083,007 Creme Bru-slay,20,1,1,2021-06-22 23:13:37.536727,
pimprod2009083,008 Karak Chai,20,1,1,2021-06-22 23:13:39.262393,
pimprod2009083,009 Sodium Cute,20,1,1,2021-06-22 23:13:40.649651,
pimprod2009083,010 Butter Back Off,20,1,1,2021-06-22 23:13:41.967988,
pimprod2009083,011 Sundae,20,1,1,2021-06-22 23:13:43.511590,
pimprod2009083,012 Jamsterdam,20,1,1,2021-06-22 23:13:44.844946,
pimprod2009083,013 Disturb the Piece,20,1,1,2021-06-22 23:13:46.187212,
pimprod2009083,014 I Chews Me,20,1,1,2021-06-22 23:13:47.565913,
pimprod2009083,015 Mad Batter,20,1,1,2021-06-22 23:13:49.128903,
pimprod2009083,016 Drankenstein,20,1,1,2021-06-22 23:13:50.534147,
pimprod2009083,017 Frappe Hour,20,1,1,2021-06-22 23:13:52.611844,
pimprod2009083,018 Nice Cream,20,1,1,2021-06-22 23:13:54.126444,
pimprod2023469,Porcelain Light,12,1,1,2021-06-22 23:13:52.999274,
pimprod2023469,Cream Light,12,1,0,2021-06-22 23:13:54.395276,
pimprod2023469,Buttercream Medium Light,12,1,1,2021-06-22 23:13:56.180766,
pimprod2023469,Soft Beige Medium,12,1,1,2021-06-22 23:13:57.574258,
pimprod2023469,Latte Medium,12,1,1,2021-06-22 23:13:58.970812,
pimprod2016723,Fair C1-2,14.99,0,1,2021-06-22 23:13:43.988335,
pimprod2016723,Fair N1-2,14.99,0,1,2021-06-22 23:13:45.491210,
pimprod2016723,Fair W1-2,14.99,0,1,2021-06-22 23:13:46.845429,
pimprod2016723,Light C3-4,14.99,0,1,2021-06-22 23:13:48.205493,
pimprod2016723,Light N3-4,14.99,0,1,2021-06-22 23:13:49.564981,
pimprod2016723,Light W3-4,14.99,0,1,2021-06-22 23:13:50.969187,
pimprod2016723,Medium C5-6,14.99,0,1,2021-06-22 23:13:53.110759,
pimprod2016723,Medium N5-6,14.99,0,1,2021-06-22 23:13:54.521894,
pimprod2016723,Medium W5-6,14.99,0,1,2021-06-22 23:13:56.631035,
pimprod2016723,Dark C7-8,14.99,0,1,2021-06-22 23:13:58.188243,
pimprod2016723,Dark N7-8,14.99,0,1,2021-06-22 23:13:59.881729,
pimprod2016723,Dark W7-8,14.99,0,1,2021-06-22 23:14:01.277105,
pimprod2016723,Deep C9-10,14.99,0,1,2021-06-22 23:14:02.794562,
pimprod2016723,Deep N9-10,14.99,0,1,2021-06-22 23:14:04.302450,
pimprod2006201,Black Pearl - T2 (for dark brown skin),25,0,1,2021-06-22 23:13:38.322912,
pimprod2006201,Black Pearl - T1 (for dark brown skin),25,0,1,2021-06-22 23:13:40.140964,
pimprod2006201,Brown Sugar - T4 (for brown skin),25,0,1,2021-06-22 23:13:41.494766,
pimprod2006201,Brown Sugar - T3 (for brown skin),25,0,1,2021-06-22 23:13:42.845814,
pimprod2006201,Brown Sugar - T2 (for brown skin),25,0,1,2021-06-22 23:13:44.472579,
pimprod2006201,Brown Sugar - T1 (for brown skin),25,0,1,2021-06-22 23:13:46.007887,
pimprod2006201,Bronze Venus - T3 (for rich tan skin),25,0,1,2021-06-22 23:13:47.355166,
pimprod2006201,Bronze Venus - T2 (for rich tan skin),25,0,1,2021-06-22 23:13:48.989398,
pimprod2006201,Bronze Venus - T1 (for rich tan skin),25,0,1,2021-06-22 23:13:50.410619,
pimprod2006201,Honey Honey - T3 (for olive skin),25,0,1,2021-06-22 23:13:52.203349,
pimprod2006201,Honey Honey - T2 (for olive skin),25,0,1,2021-06-22 23:13:53.552010,
pimprod2006201,Honey Honey - T1 (for olive skin),25,0,1,2021-06-22 23:13:54.896233,
pimprod2006201,Fair Lady - T3 (for fair skin),25,0,0,2021-06-22 23:13:56.690956,
pimprod2006201,Fair Lady - T2 (for fair skin),25,0,0,2021-06-22 23:13:58.240930,
pimprod2006201,Fair Lady - T1 (for fair skin),25,0,0,2021-06-22 23:13:59.941088,
pimprod2006201,White Pearl - T2 (for very fair skin),25,0,0,2021-06-22 23:14:01.349498,
pimprod2006201,White Pearl - T1 (for very fair skin),25,0,0,2021-06-22 23:14:02.842299,
pimprod2006201,Black Pearl - T3 (for dark brown skin),25,0,0,2021-06-22 23:14:04.580429,
pimprod2006201,White Pearl - T.75 (for very fair skin),25,0,0,2021-06-22 23:14:05.937207,
pimprod2006201,White Pearl - T.5 (for very fair skin),25,0,1,2021-06-22 23:14:07.560985,
pimprod2004082,#1 Yellow (light and medium yellow),32,0,1,2021-06-22 23:14:06.696660,
